"KIEH, JR., George Klay (NDM) ","","","",0 ,"MORLEE, Nathan Victor (CDC) ","",28 ,"",Total Votes: ,"","","","",376
"KORTO, Joseph D. Z. (LERP) ","","","",2 ,"SAYTUE, SR., A. Nyenpan (NPP) ","",10,"","","","","","",""
"KPOTO, Robert Momo (ULD) ","","","",1 ,"SLOBERT, SR., Anthony W.C. (UP) ","",3,"","","","","","",""
"KROMAH, Alhaji G. V. (ALCOP) ","","","",0 ,"VINTON, Regina Saytue (CDC) ","",5,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","","",7 ,"WESSEH, Conmany B. (UP) ","",21,"","","","","","",""
"MORLU, John Sembe (UDA) ","","","",1 ,"WILLIAMS, Nathaniel J. (LDP) ","",3,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","","",0 ,"",Valid Votes: ,674,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","","",49 ,"",Invalid Ballots: ,5,"","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","","",0 ,"",Valid Votes + Invalid Ballots: ,679,"","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","","",1,"","","","","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","","",12,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","","",20,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","","",204,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","","",2,"","","","","","","","","",""
"",Valid Votes: ,"","",363,"","","","","","","","","",""
"",Invalid Votes: ,"","",13,"","","","","","","","","",""
"",Total Votes: ,"","",376,"","","","","","","","","",""
Precinct: 42007 ,Polling Place: ,1 ,"","","","",Total: 494 ,Age 18-27: 36.8% ,Age 48-57: ,"","",11.5%,""
"PALAVA HUT, KILLEPO KANWEAKEN, River Gee ","","","","","","",Males: 47.8% Females: 52.2% ,Age 28-37: 26.5% Age 38-47: 13.8% ,Age 58-67: Age 68+: ,"","",7.7%3.6%,""
"","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","",River Gee ,"","River Gee, Electoral District 2","","","","","",""
Candidate ,"","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","",2 ,"CHEA, Christian Snorteh (LP) ","",10 ,"CHEA, Johnson Toe (UP) ","","","","","",53
"BRUMSKINE, Charles Walker (LP) ","","",8 ,"CHEAPOO, SR., Chea  (UDA) ","",1 ,"FORPOH, JR., George Tee (COTOL) ","","","","","",189
"CONNEH, Sekou Damate (PRODEM) ","","",1 ,"CHERUE, Frederick Doe (COTOL) ","",330 ,"SEAH, Elijah Flahn (APD) ","","","","","",18
"DIVINE, SR., Samuel Raymond (Ind) ","","",3 ,"DALMEIDA, Clara A. (LP) ","",48 ,"SWEN, Curtis Chenekan (FAPL) ","","","","","",60
"FARHAT, David M. (FDP) ","","",6 ,"DAVIS, SR., G. Saygbegee (FAPL) ","",8 ,"TEH, SR., Daniel Butty (LP) ","","","","","",12
"JALLAH, Armah Zolu (NPL) ","","",0 ,"JLAH, SR., Benjamin Belju-Wleh (APD) ","",13 ,"",Valid Votes: ,"","","","",332
"JOHNSON-SIRLEAF, Ellen  (UP) ","","",5 ,"JOHNSON, Isaac Nyenekartoe (COTOL) ","",58 ,"",Invalid Votes: ,"","","","",20
"KIADII, George Momodu (NATVIPOL) ","","",0 ,"JOHNSON, Samuel C. F. (NDPL) ","",11 ,"",Total Votes: ,"","","","",352
"KIEH, JR., George Klay (NDM) ","","",0 ,"MORLEE, Nathan Victor (CDC) ","",17,"","","","","","",""
"KORTO, Joseph D. Z. (LERP) ","","",0 ,"SAYTUE, SR., A. Nyenpan (NPP) ","",10,"","","","","","",""
"KPOTO, Robert Momo (ULD) ","","",0 ,"SLOBERT, SR., Anthony W.C. (UP) ","",3,"","","","","","",""
"KROMAH, Alhaji G. V. (ALCOP) ","","",3 ,"VINTON, Regina Saytue (CDC) ","",21,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","",3 ,"WESSEH, Conmany B. (UP) ","",5,"","","","","","",""
"MORLU, John Sembe (UDA) ","","",1 ,"WILLIAMS, Nathaniel J. (LDP) ","",8,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","",2 ,"",Valid Votes: ,543,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","",222 ,"",Invalid Ballots: ,17,"","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","",0 ,"",Valid Votes + Invalid Ballots: ,560,"","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","",16,"","","","","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","",0,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","",2,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","",56,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","",1,"","","","","","","","","",""
"",Valid Votes: ,"",331,"","","","","","","","","",""
"",Invalid Votes: ,"",22,"","","","","","","","","",""
"",Total Votes: ,"",353,"","","","","","","","","",""
Precinct: 42007 ,Polling Place: ,2 ,"","","","",Total: 455 ,Age 18-27: 39.1% ,Age 48-57: ,"","",9.2%,""
"PALAVA HUT, KILLEPO KANWEAKEN, River Gee ","","","","","","",Males: 46.6% Females: 53.4% ,Age 28-37: 25.1% Age 38-47: 16.3% ,Age 58-67: Age 68+: ,"","",6.6%3.7%,""
"","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","",River Gee ,"","River Gee, Electoral District 2","","","","","",""
Candidate ,"","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","",0 ,"CHEA, Christian Snorteh (LP) ","",8 ,"CHEA, Johnson Toe (UP) ","","","","","",45
"BRUMSKINE, Charles Walker (LP) ","","",8 ,"CHEAPOO, SR., Chea  (UDA) ","",1 ,"FORPOH, JR., George Tee (COTOL) ","","","","","",244
"CONNEH, Sekou Damate (PRODEM) ","","",0 ,"CHERUE, Frederick Doe (COTOL) ","",325 ,"SEAH, Elijah Flahn (APD) ","","","","","",4
"DIVINE, SR., Samuel Raymond (Ind) ","","",0 ,"DALMEIDA, Clara A. (LP) ","",50 ,"SWEN, Curtis Chenekan (FAPL) ","","","","","",24
"FARHAT, David M. (FDP) ","","",2 ,"DAVIS, SR., G. Saygbegee (FAPL) ","",10 ,"TEH, SR., Daniel Butty (LP) ","","","","","",10
"JALLAH, Armah Zolu (NPL) ","","",0 ,"JLAH, SR., Benjamin Belju-Wleh (APD) ","",12 ,"",Valid Votes: ,"","","","",327
"JOHNSON-SIRLEAF, Ellen  (UP) ","","",2 ,"JOHNSON, Isaac Nyenekartoe (COTOL) ","",65 ,"",Invalid Votes: ,"","","","",1
"KIADII, George Momodu (NATVIPOL) ","","",0 ,"JOHNSON, Samuel C. F. (NDPL) ","",18 ,"",Total Votes: ,"","","","",328
"KIEH, JR., George Klay (NDM) ","","",0 ,"MORLEE, Nathan Victor (CDC) ","",12,"","","","","","",""
"KORTO, Joseph D. Z. (LERP) ","","",0 ,"SAYTUE, SR., A. Nyenpan (NPP) ","",3,"","","","","","",""
"KPOTO, Robert Momo (ULD) ","","",0 ,"SLOBERT, SR., Anthony W.C. (UP) ","",11,"","","","","","",""
"KROMAH, Alhaji G. V. (ALCOP) ","","",1 ,"VINTON, Regina Saytue (CDC) ","",25,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","",0 ,"WESSEH, Conmany B. (UP) ","",36,"","","","","","",""
"MORLU, John Sembe (UDA) ","","",0 ,"WILLIAMS, Nathaniel J. (LDP) ","",11,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","",2 ,"",Valid Votes: ,587,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","",272 ,"",Invalid Ballots: ,1,"","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","",0 ,"",Valid Votes + Invalid Ballots: ,588,"","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","",1,"","","","","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","",0,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","",0,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","",38,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","",0,"","","","","","","","","",""
"",Valid Votes: ,"",326,"","","","","","","","","",""
"",Invalid Votes: ,"",1,"","","","","","","","","",""
"",Total Votes: ,"",327,"","","","","","","","","",""
Precinct: 42008 ,Polling Place: ,1 ,"","","","","",Total: 479 ,Age 18-27: 40.5% ,Age 48-57: ,"","",9.8%,""
"Public School , CHERGBOKEN, River Gee ","","","","","","","",Males: 51.4% Females: 48.6% ,Age 28-37: 27.1% Age 38-47: 10.6% ,Age 58-67: Age 68+: ,"","",7.1%4.8%,""
"","","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","","",River Gee ,"","River Gee, Electoral District 2","","","","","",""
Candidate ,"","","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","","",3 ,"CHEA, Christian Snorteh (LP) ","",5 ,"CHEA, Johnson Toe (UP) ","","","","","",23
"BRUMSKINE, Charles Walker (LP) ","","","",5 ,"CHEAPOO, SR., Chea  (UDA) ","",5 ,"FORPOH, JR., George Tee (COTOL) ","","","","","",34
"CONNEH, Sekou Damate (PRODEM) ","","","",5 ,"CHERUE, Frederick Doe (COTOL) ","",91 ,"SEAH, Elijah Flahn (APD) ","","","","","",277
"DIVINE, SR., Samuel Raymond (Ind) ","","","",3 ,"DALMEIDA, Clara A. (LP) ","",3 ,"SWEN, Curtis Chenekan (FAPL) ","","","","","",6
"FARHAT, David M. (FDP) ","","","",3 ,"DAVIS, SR., G. Saygbegee (FAPL) ","",2 ,"TEH, SR., Daniel Butty (LP) ","","","","","",3
"JALLAH, Armah Zolu (NPL) ","","","",1 ,"JLAH, SR., Benjamin Belju-Wleh (APD) ","",226 ,"",Valid Votes: ,"","","","",343
"JOHNSON-SIRLEAF, Ellen  (UP) ","","","",29 ,"JOHNSON, Isaac Nyenekartoe (COTOL) ","",21 ,"",Invalid Votes: ,"","","","",16
"KIADII, George Momodu (NATVIPOL) ","","","",1 ,"JOHNSON, Samuel C. F. (NDPL) ","",9 ,"",Total Votes: ,"","","","",359
"KIEH, JR., George Klay (NDM) ","","","",2 ,"MORLEE, Nathan Victor (CDC) ","",2,"","","","","","",""
"KORTO, Joseph D. Z. (LERP) ","","","",5 ,"SAYTUE, SR., A. Nyenpan (NPP) ","",224,"","","","","","",""
"KPOTO, Robert Momo (ULD) ","","","",1 ,"SLOBERT, SR., Anthony W.C. (UP) ","",10,"","","","","","",""
"KROMAH, Alhaji G. V. (ALCOP) ","","","",0 ,"VINTON, Regina Saytue (CDC) ","",8,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","","",5 ,"WESSEH, Conmany B. (UP) ","",10,"","","","","","",""
"MORLU, John Sembe (UDA) ","","","",1 ,"WILLIAMS, Nathaniel J. (LDP) ","",0,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","","",5 ,"",Valid Votes: ,616,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","","",29 ,"",Invalid Ballots: ,0,"","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","","",171 ,"",Valid Votes + Invalid Ballots: ,616,"","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","","",2,"","","","","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","","",0,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","","",6,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","","",58,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","","",0,"","","","","","","","","",""
"",Valid Votes: ,"","",335,"","","","","","","","","",""
"",Invalid Votes: ,"","",26,"","","","","","","","","",""
"",Total Votes: ,"","",361,"","","","","","","","","",""
Precinct: 42008 ,Polling Place: ,2 ,"","","","","",Total: 469 ,Age 18-27: 41.2% ,Age 48-57: ,"","",11.3%,""
"Public School , CHERGBOKEN, River Gee ","","","","","","","",Males: 47.3% Females: 52.7% ,Age 28-37: 24.3% Age 38-47: 13.2% ,Age 58-67: Age 68+: ,"","",6.0%4.1%,""
"","","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","","",River Gee ,"","River Gee, Electoral District 2","","","","","",""
Candidate ,"","","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","","",0 ,"CHEA, Christian Snorteh (LP) ","",1 ,"CHEA, Johnson Toe (UP) ","","","","","",13
"BRUMSKINE, Charles Walker (LP) ","","","",6 ,"CHEAPOO, SR., Chea  (UDA) ","",3 ,"FORPOH, JR., George Tee (COTOL) ","","","","","",32
"CONNEH, Sekou Damate (PRODEM) ","","","",3 ,"CHERUE, Frederick Doe (COTOL) ","",95 ,"SEAH, Elijah Flahn (APD) ","","","","","",283
"DIVINE, SR., Samuel Raymond (Ind) ","","","",0 ,"DALMEIDA, Clara A. (LP) ","",2 ,"SWEN, Curtis Chenekan (FAPL) ","","","","","",1
"FARHAT, David M. (FDP) ","","","",2 ,"DAVIS, SR., G. Saygbegee (FAPL) ","",1 ,"TEH, SR., Daniel Butty (LP) ","","","","","",6
"JALLAH, Armah Zolu (NPL) ","","","",0 ,"JLAH, SR., Benjamin Belju-Wleh (APD) ","",259 ,"",Valid Votes: ,"","","","",335
"JOHNSON-SIRLEAF, Ellen  (UP) ","","","",21 ,"JOHNSON, Isaac Nyenekartoe (COTOL) ","",6 ,"",Invalid Votes: ,"","","","",25
"KIADII, George Momodu (NATVIPOL) ","","","",0 ,"JOHNSON, Samuel C. F. (NDPL) ","",1 ,"",Total Votes: ,"","","","",360
"KIEH, JR., George Klay (NDM) ","","","",0 ,"MORLEE, Nathan Victor (CDC) ","",2,"","","","","","",""
"KORTO, Joseph D. Z. (LERP) ","","","",1 ,"SAYTUE, SR., A. Nyenpan (NPP) ","",280,"","","","","","",""
"KPOTO, Robert Momo (ULD) ","","","",14 ,"SLOBERT, SR., Anthony W.C. (UP) ","",2,"","","","","","",""
"KROMAH, Alhaji G. V. (ALCOP) ","","","",3 ,"VINTON, Regina Saytue (CDC) ","",4,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","","",1 ,"WESSEH, Conmany B. (UP) ","",11,"","","","","","",""
"MORLU, John Sembe (UDA) ","","","",1 ,"WILLIAMS, Nathaniel J. (LDP) ","",1,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","","",0 ,"",Valid Votes: ,668,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","","",29 ,"",Invalid Ballots: ,15,"","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","","",152 ,"",Valid Votes + Invalid Ballots: ,683,"","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","","",1,"","","","","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","","",1,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","","",9,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","","",69,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","","",0,"","","","","","","","","",""
"",Valid Votes: ,"","",313,"","","","","","","","","",""
"",Invalid Votes: ,"","",48,"","","","","","","","","",""
"",Total Votes: ,"","",361,"","","","","","","","","",""
Precinct: 42008 ,Polling Place: ,3 ,"","","","","",Total: 479 ,Age 18-27: 37.8% ,Age 48-57: ,"","",10.6%,""
"Public School , CHERGBOKEN, River Gee ","","","","","","","",Males: 48.9% Females: 51.1% ,Age 28-37: 26.5% Age 38-47: 15.0% ,Age 58-67: Age 68+: ,"","",6.5%3.5%,""
"","","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","","",River Gee ,"","River Gee, Electoral District 2","","","","","",""
Candidate ,"","","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","","",4 ,"CHEA, Christian Snorteh (LP) ","",6 ,"CHEA, Johnson Toe (UP) ","","","","","",19
"BRUMSKINE, Charles Walker (LP) ","","","",10 ,"CHEAPOO, SR., Chea  (UDA) ","",2 ,"FORPOH, JR., George Tee (COTOL) ","","","","","",44
"CONNEH, Sekou Damate (PRODEM) ","","","",8 ,"CHERUE, Frederick Doe (COTOL) ","",73 ,"SEAH, Elijah Flahn (APD) ","","","","","",268
"DIVINE, SR., Samuel Raymond (Ind) ","","","",4 ,"DALMEIDA, Clara A. (LP) ","",4 ,"SWEN, Curtis Chenekan (FAPL) ","","","","","",5
"FARHAT, David M. (FDP) ","","","",0 ,"DAVIS, SR., G. Saygbegee (FAPL) ","",2 ,"TEH, SR., Daniel Butty (LP) ","","","","","",6
"JALLAH, Armah Zolu (NPL) ","","","",3 ,"JLAH, SR., Benjamin Belju-Wleh (APD) ","",234 ,"",Valid Votes: ,"","","","",342
"JOHNSON-SIRLEAF, Ellen  (UP) ","","","",27 ,"JOHNSON, Isaac Nyenekartoe (COTOL) ","",19 ,"",Invalid Votes: ,"","","","",21
"KIADII, George Momodu (NATVIPOL) ","","","",1 ,"JOHNSON, Samuel C. F. (NDPL) ","",8 ,"",Total Votes: ,"","","","",363
"KIEH, JR., George Klay (NDM) ","","","",3 ,"MORLEE, Nathan Victor (CDC) ","",4,"","","","","","",""
"KORTO, Joseph D. Z. (LERP) ","","","",1 ,"SAYTUE, SR., A. Nyenpan (NPP) ","",249,"","","","","","",""
"KPOTO, Robert Momo (ULD) ","","","",1 ,"SLOBERT, SR., Anthony W.C. (UP) ","",5,"","","","","","",""
"KROMAH, Alhaji G. V. (ALCOP) ","","","",1 ,"VINTON, Regina Saytue (CDC) ","",6,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","","",5 ,"WESSEH, Conmany B. (UP) ","",14,"","","","","","",""
"MORLU, John Sembe (UDA) ","","","",1 ,"WILLIAMS, Nathaniel J. (LDP) ","",3,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","","",5 ,"",Valid Votes: ,629,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","","",24 ,"",Invalid Ballots: ,21,"","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","","",158 ,"",Valid Votes + Invalid Ballots: ,650,"","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","","",3,"","","","","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","","",4,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","","",7,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","","",65,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","","",1,"","","","","","","","","",""
"",Valid Votes: ,"","",336,"","","","","","","","","",""
"",Invalid Votes: ,"","",29,"","","","","","","","","",""
"",Total Votes: ,"","",365,"","","","","","","","","",""
Precinct: 42009 ,Polling Place: ,1 ,"","","","","",Total: 571 ,Age 18-27: 33.6% ,Age 48-57: ,"","",8.8%,""
"SCHOOL, NYONKEN, River Gee ","","","","","","","",Males: 55.0% Females: 45.0% ,Age 28-37: 28.9% Age 38-47: 16.6% ,Age 58-67: Age 68+: ,"","",8.1%4.0%,""
"","","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","","",River Gee ,"","River Gee, Electoral District 2","","","","","",""
Candidate ,"","","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","","",0 ,"CHEA, Christian Snorteh (LP) ","",1 ,"CHEA, Johnson Toe (UP) ","","","","","",6
"BRUMSKINE, Charles Walker (LP) ","","","",4 ,"CHEAPOO, SR., Chea  (UDA) ","",1 ,"FORPOH, JR., George Tee (COTOL) ","","","","","",62
"CONNEH, Sekou Damate (PRODEM) ","","","",1 ,"CHERUE, Frederick Doe (COTOL) ","",91 ,"SEAH, Elijah Flahn (APD) ","","","","","",319
"DIVINE, SR., Samuel Raymond (Ind) ","","","",1 ,"DALMEIDA, Clara A. (LP) ","",1 ,"SWEN, Curtis Chenekan (FAPL) ","","","","","",1
"FARHAT, David M. (FDP) ","","","",1 ,"DAVIS, SR., G. Saygbegee (FAPL) ","",1 ,"TEH, SR., Daniel Butty (LP) ","","","","","",6
"JALLAH, Armah Zolu (NPL) ","","","",0 ,"JLAH, SR., Benjamin Belju-Wleh (APD) ","",281 ,"",Valid Votes: ,"","","","",394
"JOHNSON-SIRLEAF, Ellen  (UP) ","","","",7 ,"JOHNSON, Isaac Nyenekartoe (COTOL) ","",12 ,"",Invalid Votes: ,"","","","",10
"KIADII, George Momodu (NATVIPOL) ","","","",1 ,"JOHNSON, Samuel C. F. (NDPL) ","",5 ,"",Total Votes: ,"","","","",404
"KIEH, JR., George Klay (NDM) ","","","",0 ,"MORLEE, Nathan Victor (CDC) ","",15,"","","","","","",""
"KORTO, Joseph D. Z. (LERP) ","","","",0 ,"SAYTUE, SR., A. Nyenpan (NPP) ","",348,"","","","","","",""
"KPOTO, Robert Momo (ULD) ","","","",0 ,"SLOBERT, SR., Anthony W.C. (UP) ","",10,"","","","","","",""
"KROMAH, Alhaji G. V. (ALCOP) ","","","",0 ,"VINTON, Regina Saytue (CDC) ","",3,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","","",2 ,"WESSEH, Conmany B. (UP) ","",1,"","","","","","",""
"MORLU, John Sembe (UDA) ","","","",1 ,"WILLIAMS, Nathaniel J. (LDP) ","",1,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","","",0 ,"",Valid Votes: ,771,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","","",36 ,"",Invalid Ballots: ,4,"","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","","",112 ,"",Valid Votes + Invalid Ballots: ,775,"","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","","",1,"","","","","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","","",2,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","","",6,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","","",214,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","","",3,"","","","","","","","","",""
"",Valid Votes: ,"","",392,"","","","","","","","","",""
"",Invalid Votes: ,"","",13,"","","","","","","","","",""
"",Total Votes: ,"","",405,"","","","","","","","","",""
Precinct: 42009 ,Polling Place: ,2 ,"","","","","",Total: 586 ,Age 18-27: 37.9% ,Age 48-57: ,"","",8.2%,""
"SCHOOL, NYONKEN, River Gee ","","","","","","","",Males: 52.9% Females: 47.1% ,Age 28-37: 26.5% Age 38-47: 18.1% ,Age 58-67: Age 68+: ,"","",5.1%4.3%,""
"","","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","","",River Gee ,"","River Gee, Electoral District 2","","","","","",""
Candidate ,"","","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","","",5 ,"CHEA, Christian Snorteh (LP) ","",13 ,"CHEA, Johnson Toe (UP) ","","","","","",131
"BRUMSKINE, Charles Walker (LP) ","","","",1 ,"CHEAPOO, SR., Chea  (UDA) ","",4 ,"FORPOH, JR., George Tee (COTOL) ","","","","","",26
"CONNEH, Sekou Damate (PRODEM) ","","","",2 ,"CHERUE, Frederick Doe (COTOL) ","",51 ,"SEAH, Elijah Flahn (APD) ","","","","","",224
"DIVINE, SR., Samuel Raymond (Ind) ","","","",1 ,"DALMEIDA, Clara A. (LP) ","",6 ,"SWEN, Curtis Chenekan (FAPL) ","","","","","",3
"FARHAT, David M. (FDP) ","","","",2 ,"DAVIS, SR., G. Saygbegee (FAPL) ","",5 ,"TEH, SR., Daniel Butty (LP) ","","","","","",15
"JALLAH, Armah Zolu (NPL) ","","","",1 ,"JLAH, SR., Benjamin Belju-Wleh (APD) ","",296 ,"",Valid Votes: ,"","","","",399
"JOHNSON-SIRLEAF, Ellen  (UP) ","","","",9 ,"JOHNSON, Isaac Nyenekartoe (COTOL) ","",19 ,"",Invalid Votes: ,"","","","",2
"KIADII, George Momodu (NATVIPOL) ","","","",3 ,"JOHNSON, Samuel C. F. (NDPL) ","",16 ,"",Total Votes: ,"","","","",401
"KIEH, JR., George Klay (NDM) ","","","",1 ,"MORLEE, Nathan Victor (CDC) ","",11,"","","","","","",""
"KORTO, Joseph D. Z. (LERP) ","","","",3 ,"SAYTUE, SR., A. Nyenpan (NPP) ","",346,"","","","","","",""
"KPOTO, Robert Momo (ULD) ","","","",4 ,"SLOBERT, SR., Anthony W.C. (UP) ","",8,"","","","","","",""
"KROMAH, Alhaji G. V. (ALCOP) ","","","",4 ,"VINTON, Regina Saytue (CDC) ","",2,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","","",5 ,"WESSEH, Conmany B. (UP) ","",6,"","","","","","",""
"MORLU, John Sembe (UDA) ","","","",1 ,"WILLIAMS, Nathaniel J. (LDP) ","",1,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","","",4 ,"",Valid Votes: ,784,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","","",13 ,"",Invalid Ballots: ,6,"","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","","",93 ,"",Valid Votes + Invalid Ballots: ,790,"","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","","",1,"","","","","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","","",1,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","","",4,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","","",235,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","","",1,"","","","","","","","","",""
"",Valid Votes: ,"","",394,"","","","","","","","","",""
"",Invalid Votes: ,"","",7,"","","","","","","","","",""
"",Total Votes: ,"","",401,"","","","","","","","","",""
Precinct: 42010 ,Polling Place: ,1 ,"","","","","",Total: 424 ,Age 18-27: 41.3% ,Age 48-57: ,"","",13.7%,""
"CITY HALL, FISHTOWN, River Gee ","","","","","","","",Males: 53.8% Females: 46.2% ,Age 28-37: 21.9% Age 38-47: 12.3% ,Age 58-67: Age 68+: ,"","",7.5%3.3%,""
"","","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","","",River Gee ,"","River Gee, Electoral District 3","","","","","",""
Candidate ,"","","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","","",7 ,"CHEA, Christian Snorteh (LP) ","",25 ,"BROOKS, Joseph T. (FDP) ","","","","","",9
"BRUMSKINE, Charles Walker (LP) ","","","",21 ,"CHEAPOO, SR., Chea  (UDA) ","",5 ,"DOEBO, Alfred P. T. (NDM) ","","","","","",3
"CONNEH, Sekou Damate (PRODEM) ","","","",1 ,"CHERUE, Frederick Doe (COTOL) ","",41 ,"QUAYE, William C. (CDC) ","","","","","",12
"DIVINE, SR., Samuel Raymond (Ind) ","","","",0 ,"DALMEIDA, Clara A. (LP) ","",10 ,"TARLESSON, Josephus N. (LDP) ","","","","","",13
