"BARNES, Milton Nathaniel (LDP) ",,,6,"BILITY, Losene F. (Ind) ",,19,"ELIAS, Famatta Gompue (LP) ",,,,,,23,
"BRUMSKINE, Charles Walker (LP) ",,,7,"BRENT, Hannah G. (CDC) ",,21,"FAHN, Seyer Josen (APD) ",,,,,,24,
"CONNEH, Sekou Damate (PRODEM) ",,,1,"CAESAR, Ruth Gibson (Ind) ",,13,"GEORGE, SR., Lawrence Ashton-Sackie (NPP) ",,,,,,43,
"DIVINE, SR., Samuel Raymond (Ind) ",,,3,"FRANCIS, Josephine M. George (Ind) ",,71,"GOBA, Edward Kpingbah (COTOL) ",,,,,,14,
"FARHAT, David M. (FDP) ",,,3,"FREEMAN, Joyce Musu (CDC) ",,15,"HOLDER, Richard I. A. (Ind) ",,,,,,6,
"JALLAH, Armah Zolu (NPL) ",,,0,"JACKITAY, Chemon Feson (ALCOP) ",,6,"JAIH, Henry E. (LDP) ",,,,,,8,
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,88,"JALLAH, Ola Walker (LP) ",,8,"KETTER, Musu Cuch (CDC) ",,,,,,18,
"KIADII, George Momodu (NATVIPOL) ",,,0,"KAMARA, Kadie Sannor (LP) ",,13,"SIAFFAH, William Borbor (FAPL) ",,,,,,4,
"KIEH, JR., George Klay (NDM) ",,,2,"KROMAH, Amara M. (PRODEM) ",,8,"YARKPAZUA, Emmanuel D. (UP) ",,,,,,37,
"KORTO, Joseph D. Z. (LERP) ",,,0,"KUMEH, Charles Max (NDPL) ",,7,,"Valid Votes: ",,,,,177,
"KPOTO, Robert Momo (ULD) ",,,0,"PAYNE, SR., Jessie S. (NPP) ",,12,,"Invalid Votes: ",,,,,25,
"KROMAH, Alhaji G. V. (ALCOP) ",,,2,"RICHARDSON, Nathaniel Reginald (COTOL) ",,38,,"Total Votes: ",,,,,202,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,8,"SEAKOR, Daniel Success (FAPL) ",,5,,,,,,,,
"MORLU, John Sembe (UDA) ",,,0,"TARPEH, Wilson Kargeor (APD) ",,28,,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,0,"TAYLOR, Bob D. (NPP) ",,12,,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,5,"TRAVERS, Rudolph  (COTOL) ",,15,,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,1,"UREY, Clemenceau Blayon (UP) ",,23,,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,3,"WOHEEL, SR., Roland Kollie (UP) ",,16,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,1,,"Valid Votes: ",330,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,6,,"Invalid Ballots: ",11,,,,,,,,
"WEAH, George Manneh (CDC) ",,,48,,"Valid Votes + Invalid Ballots: ",341,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,1,,,,,,,,,,,
,"Valid Votes: ",,185,,,,,,,,,,,
,"Invalid Votes: ",,18,,,,,,,,,,,
,"Total Votes: ",,203,,,,,,,,,,,
"Precinct: 30520 ","Polling Place: ",1,,,,,,"Total: 424 ","Age 18-27: 35.8% ","Age 48-57: ","12.3%",,,
"Palava Hut, Yakpai Tow n, Montserrado ",,,,,,,,"Males: 53.1% Females: 46.9% ","Age 28-37: 21.9% Age 38-47: 16.0% ","Age 58-67: Age 68+: ",,"8.0%5.9%",,
,,,,,,"Senate ",,,"House of Representatives",,,,,
"President and Vice-President ",,,,,,"Montserrado ",,"Montserrado, Electoral District 14",,,,,,
"Candidate ",,,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes"
"BARNES, Milton Nathaniel (LDP) ",,,,15,"BILITY, Losene F. (Ind) ",,23,"ELIAS, Famatta Gompue (LP) ",,,,,,14
"BRUMSKINE, Charles Walker (LP) ",,,,18,"BRENT, Hannah G. (CDC) ",,19,"FAHN, Seyer Josen (APD) ",,,,,,25
"CONNEH, Sekou Damate (PRODEM) ",,,,10,"CAESAR, Ruth Gibson (Ind) ",,9,"GEORGE, SR., Lawrence Ashton-Sackie (NPP) ",,,,,,127
"DIVINE, SR., Samuel Raymond (Ind) ",,,,5,"FRANCIS, Josephine M. George (Ind) ",,101,"GOBA, Edward Kpingbah (COTOL) ",,,,,,70
"FARHAT, David M. (FDP) ",,,,3,"FREEMAN, Joyce Musu (CDC) ",,10,"HOLDER, Richard I. A. (Ind) ",,,,,,6
"JALLAH, Armah Zolu (NPL) ",,,,6,"JACKITAY, Chemon Feson (ALCOP) ",,13,"JAIH, Henry E. (LDP) ",,,,,,13
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,53,"JALLAH, Ola Walker (LP) ",,19,"KETTER, Musu Cuch (CDC) ",,,,,,6
"KIADII, George Momodu (NATVIPOL) ",,,,4,"KAMARA, Kadie Sannor (LP) ",,11,"SIAFFAH, William Borbor (FAPL) ",,,,,,5
"KIEH, JR., George Klay (NDM) ",,,,1,"KROMAH, Amara M. (PRODEM) ",,15,"YARKPAZUA, Emmanuel D. (UP) ",,,,,,25
"KORTO, Joseph D. Z. (LERP) ",,,,1,"KUMEH, Charles Max (NDPL) ",,11,,"Valid Votes: ",,,,,291
"KPOTO, Robert Momo (ULD) ",,,,0,"PAYNE, SR., Jessie S. (NPP) ",,40,,"Invalid Votes: ",,,,,17
"KROMAH, Alhaji G. V. (ALCOP) ",,,,2,"RICHARDSON, Nathaniel Reginald (COTOL) ",,59,,"Total Votes: ",,,,,308
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,,24,"SEAKOR, Daniel Success (FAPL) ",,8,,,,,,,
"MORLU, John Sembe (UDA) ",,,,2,"TARPEH, Wilson Kargeor (APD) ",,49,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,,2,"TAYLOR, Bob D. (NPP) ",,35,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,,22,"TRAVERS, Rudolph  (COTOL) ",,32,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,,0,"UREY, Clemenceau Blayon (UP) ",,48,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,,4,"WOHEEL, SR., Roland Kollie (UP) ",,14,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,,21,,"Valid Votes: ",516,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,,63,,"Invalid Ballots: ",26,,,,,,,
"WEAH, George Manneh (CDC) ",,,,25,,"Valid Votes + Invalid Ballots: ",542,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,,2,,,,,,,,,,
,"Valid Votes: ",,,283,,,,,,,,,,
,"Invalid Votes: ",,,25,,,,,,,,,,
,"Total Votes: ",,,308,,,,,,,,,,
"Precinct: 30520 ","Polling Place: ",2,,,,,,"Total: 459 ","Age 18-27: 34.0% ","Age 48-57: ","10.9%",,,
"Palava Hut, Yakpai Tow n, Montserrado ",,,,,,,,"Males: 50.3% Females: 49.7% ","Age 28-37: 25.5% Age 38-47: 17.9% ","Age 58-67: Age 68+: ",,"5.4%6.3%",,
,,,,,,"Senate ",,,"House of Representatives",,,,,
"President and Vice-President ",,,,,,"Montserrado ",,"Montserrado, Electoral District 14",,,,,,
"Candidate ",,,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes"
"BARNES, Milton Nathaniel (LDP) ",,,,16,"BILITY, Losene F. (Ind) ",,28,"ELIAS, Famatta Gompue (LP) ",,,,,,15
"BRUMSKINE, Charles Walker (LP) ",,,,15,"BRENT, Hannah G. (CDC) ",,20,"FAHN, Seyer Josen (APD) ",,,,,,18
"CONNEH, Sekou Damate (PRODEM) ",,,,9,"CAESAR, Ruth Gibson (Ind) ",,11,"GEORGE, SR., Lawrence Ashton-Sackie (NPP) ",,,,,,135
"DIVINE, SR., Samuel Raymond (Ind) ",,,,7,"FRANCIS, Josephine M. George (Ind) ",,117,"GOBA, Edward Kpingbah (COTOL) ",,,,,,63
"FARHAT, David M. (FDP) ",,,,8,"FREEMAN, Joyce Musu (CDC) ",,12,"HOLDER, Richard I. A. (Ind) ",,,,,,12
"JALLAH, Armah Zolu (NPL) ",,,,6,"JACKITAY, Chemon Feson (ALCOP) ",,15,"JAIH, Henry E. (LDP) ",,,,,,16
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,66,"JALLAH, Ola Walker (LP) ",,31,"KETTER, Musu Cuch (CDC) ",,,,,,13
"KIADII, George Momodu (NATVIPOL) ",,,,5,"KAMARA, Kadie Sannor (LP) ",,17,"SIAFFAH, William Borbor (FAPL) ",,,,,,9
"KIEH, JR., George Klay (NDM) ",,,,1,"KROMAH, Amara M. (PRODEM) ",,26,"YARKPAZUA, Emmanuel D. (UP) ",,,,,,9
"KORTO, Joseph D. Z. (LERP) ",,,,1,"KUMEH, Charles Max (NDPL) ",,11,,"Valid Votes: ",,,,,290
"KPOTO, Robert Momo (ULD) ",,,,1,"PAYNE, SR., Jessie S. (NPP) ",,42,,"Invalid Votes: ",,,,,23
"KROMAH, Alhaji G. V. (ALCOP) ",,,,4,"RICHARDSON, Nathaniel Reginald (COTOL) ",,45,,"Total Votes: ",,,,,313
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,,27,"SEAKOR, Daniel Success (FAPL) ",,9,,,,,,,
"MORLU, John Sembe (UDA) ",,,,2,"TARPEH, Wilson Kargeor (APD) ",,8,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,,1,"TAYLOR, Bob D. (NPP) ",,40,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,,17,"TRAVERS, Rudolph  (COTOL) ",,11,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,,2,"UREY, Clemenceau Blayon (UP) ",,7,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,,2,"WOHEEL, SR., Roland Kollie (UP) ",,5,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,,29,,"Valid Votes: ",455,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,,59,,"Invalid Ballots: ",10,,,,,,,
"WEAH, George Manneh (CDC) ",,,,16,,"Valid Votes + Invalid Ballots: ",465,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,,4,,,,,,,,,,
,"Valid Votes: ",,,298,,,,,,,,,,
,"Invalid Votes: ",,,22,,,,,,,,,,
,"Total Votes: ",,,320,,,,,,,,,,
"Precinct: 30521 ","Polling Place: ",1,,,,,,"Total: 384 ","Age 18-27: 32.0% ","Age 48-57: ","14.8%",,,
"Palava Hut, Tarquio Tow n, Montserrado ",,,,,,,,"Males: 46.9% Females: 53.1% ","Age 28-37: 22.1% Age 38-47: 12.5% ","Age 58-67: Age 68+: ",,"8.6%9.9%",,
,,,,,,"Senate ",,,"House of Representatives",,,,,
"President and Vice-President ",,,,,,"Montserrado ",,"Montserrado, Electoral District 14",,,,,,
"Candidate ",,,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes"
"BARNES, Milton Nathaniel (LDP) ",,,,9,"BILITY, Losene F. (Ind) ",,25,"ELIAS, Famatta Gompue (LP) ",,,,,,25
"BRUMSKINE, Charles Walker (LP) ",,,,12,"BRENT, Hannah G. (CDC) ",,22,"FAHN, Seyer Josen (APD) ",,,,,,24
"CONNEH, Sekou Damate (PRODEM) ",,,,1,"CAESAR, Ruth Gibson (Ind) ",,19,"GEORGE, SR., Lawrence Ashton-Sackie (NPP) ",,,,,,61
"DIVINE, SR., Samuel Raymond (Ind) ",,,,5,"FRANCIS, Josephine M. George (Ind) ",,53,"GOBA, Edward Kpingbah (COTOL) ",,,,,,87
"FARHAT, David M. (FDP) ",,,,7,"FREEMAN, Joyce Musu (CDC) ",,30,"HOLDER, Richard I. A. (Ind) ",,,,,,16
"JALLAH, Armah Zolu (NPL) ",,,,3,"JACKITAY, Chemon Feson (ALCOP) ",,29,"JAIH, Henry E. (LDP) ",,,,,,20
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,54,"JALLAH, Ola Walker (LP) ",,42,"KETTER, Musu Cuch (CDC) ",,,,,,16
"KIADII, George Momodu (NATVIPOL) ",,,,4,"KAMARA, Kadie Sannor (LP) ",,27,"SIAFFAH, William Borbor (FAPL) ",,,,,,15
"KIEH, JR., George Klay (NDM) ",,,,4,"KROMAH, Amara M. (PRODEM) ",,43,"YARKPAZUA, Emmanuel D. (UP) ",,,,,,12
"KORTO, Joseph D. Z. (LERP) ",,,,7,"KUMEH, Charles Max (NDPL) ",,34,,"Valid Votes: ",,,,,276
"KPOTO, Robert Momo (ULD) ",,,,1,"PAYNE, SR., Jessie S. (NPP) ",,30,,"Invalid Votes: ",,,,,8
"KROMAH, Alhaji G. V. (ALCOP) ",,,,1,"RICHARDSON, Nathaniel Reginald (COTOL) ",,70,,"Total Votes: ",,,,,284
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,,8,"SEAKOR, Daniel Success (FAPL) ",,15,,,,,,,
"MORLU, John Sembe (UDA) ",,,,3,"TARPEH, Wilson Kargeor (APD) ",,27,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,,0,"TAYLOR, Bob D. (NPP) ",,22,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,,27,"TRAVERS, Rudolph  (COTOL) ",,34,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,,3,"UREY, Clemenceau Blayon (UP) ",,17,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,,4,"WOHEEL, SR., Roland Kollie (UP) ",,6,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,,26,,"Valid Votes: ",545,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,,72,,"Invalid Ballots: ",15,,,,,,,
"WEAH, George Manneh (CDC) ",,,,20,,"Valid Votes + Invalid Ballots: ",560,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,,6,,,,,,,,,,
,"Valid Votes: ",,,277,,,,,,,,,,
,"Invalid Votes: ",,,15,,,,,,,,,,
,"Total Votes: ",,,292,,,,,,,,,,
"Precinct: 30521 ","Polling Place: ",2,,,,,,"Total: 346 ","Age 18-27: 36.7% ","Age 48-57: ",,"7.5%",,
"Palava Hut, Tarquio Tow n, Montserrado ",,,,,,,,"Males: 46.8% Females: 53.2% ","Age 28-37: 23.7% Age 38-47: 15.3% ","Age 58-67: Age 68+: ",,"7.2%9.5%",,
,,,,,,"Senate ",,,"House of Representatives",,,,,
"President and Vice-President ",,,,,,"Montserrado ",,"Montserrado, Electoral District 14",,,,,,
"Candidate ",,,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes"
"BARNES, Milton Nathaniel (LDP) ",,,,1,"BILITY, Losene F. (Ind) ",,15,"ELIAS, Famatta Gompue (LP) ",,,,,,26
"BRUMSKINE, Charles Walker (LP) ",,,,24,"BRENT, Hannah G. (CDC) ",,14,"FAHN, Seyer Josen (APD) ",,,,,,25
"CONNEH, Sekou Damate (PRODEM) ",,,,1,"CAESAR, Ruth Gibson (Ind) ",,8,"GEORGE, SR., Lawrence Ashton-Sackie (NPP) ",,,,,,30
"DIVINE, SR., Samuel Raymond (Ind) ",,,,1,"FRANCIS, Josephine M. George (Ind) ",,33,"GOBA, Edward Kpingbah (COTOL) ",,,,,,64
"FARHAT, David M. (FDP) ",,,,1,"FREEMAN, Joyce Musu (CDC) ",,17,"HOLDER, Richard I. A. (Ind) ",,,,,,11
"JALLAH, Armah Zolu (NPL) ",,,,1,"JACKITAY, Chemon Feson (ALCOP) ",,7,"JAIH, Henry E. (LDP) ",,,,,,22
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,28,"JALLAH, Ola Walker (LP) ",,80,"KETTER, Musu Cuch (CDC) ",,,,,,20
"KIADII, George Momodu (NATVIPOL) ",,,,0,"KAMARA, Kadie Sannor (LP) ",,26,"SIAFFAH, William Borbor (FAPL) ",,,,,,14
"KIEH, JR., George Klay (NDM) ",,,,1,"KROMAH, Amara M. (PRODEM) ",,25,"YARKPAZUA, Emmanuel D. (UP) ",,,,,,13
"KORTO, Joseph D. Z. (LERP) ",,,,0,"KUMEH, Charles Max (NDPL) ",,31,,"Valid Votes: ",,,,,225
"KPOTO, Robert Momo (ULD) ",,,,0,"PAYNE, SR., Jessie S. (NPP) ",,46,,"Invalid Votes: ",,,,,8
"KROMAH, Alhaji G. V. (ALCOP) ",,,,0,"RICHARDSON, Nathaniel Reginald (COTOL) ",,32,,"Total Votes: ",,,,,233
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,,5,"SEAKOR, Daniel Success (FAPL) ",,15,,,,,,,
"MORLU, John Sembe (UDA) ",,,,5,"TARPEH, Wilson Kargeor (APD) ",,20,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,,2,"TAYLOR, Bob D. (NPP) ",,24,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,,10,"TRAVERS, Rudolph  (COTOL) ",,34,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,,0,"UREY, Clemenceau Blayon (UP) ",,16,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,,2,"WOHEEL, SR., Roland Kollie (UP) ",,6,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,,19,,"Valid Votes: ",449,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,,105,,"Invalid Ballots: ",7,,,,,,,
"WEAH, George Manneh (CDC) ",,,,25,,"Valid Votes + Invalid Ballots: ",456,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,,4,,,,,,,,,,
,"Valid Votes: ",,,235,,,,,,,,,,
,"Invalid Votes: ",,,5,,,,,,,,,,
,"Total Votes: ",,,240,,,,,,,,,,
"Precinct: 30522 ","Polling Place: ",1,,,,,"Total: 538 ","Age 18-27: 35.9% ","Age 48-57: ",,"9.7%",,,
"Euphimia Barclay School, Bensonville City, Montserrado ",,,,,,,"Males: 50.0% Females: 50.0% ","Age 28-37: 24.3% Age 38-47: 17.1% ","Age 58-67: Age 68+: ",,"7.1%5.9%",,,
,,,,,"Senate ",,,"House of Representatives",,,,,,
"President and Vice-President ",,,,,"Montserrado ",,"Montserrado, Electoral District 14",,,,,,,
"Candidate ",,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes",
"BARNES, Milton Nathaniel (LDP) ",,,11,"BILITY, Losene F. (Ind) ",,30,"ELIAS, Famatta Gompue (LP) ",,,,,,15,
"BRUMSKINE, Charles Walker (LP) ",,,17,"BRENT, Hannah G. (CDC) ",,26,"FAHN, Seyer Josen (APD) ",,,,,,8,
"CONNEH, Sekou Damate (PRODEM) ",,,3,"CAESAR, Ruth Gibson (Ind) ",,20,"GEORGE, SR., Lawrence Ashton-Sackie (NPP) ",,,,,,36,
"DIVINE, SR., Samuel Raymond (Ind) ",,,3,"FRANCIS, Josephine M. George (Ind) ",,226,"GOBA, Edward Kpingbah (COTOL) ",,,,,,14,
"FARHAT, David M. (FDP) ",,,0,"FREEMAN, Joyce Musu (CDC) ",,30,"HOLDER, Richard I. A. (Ind) ",,,,,,237,
"JALLAH, Armah Zolu (NPL) ",,,0,"JACKITAY, Chemon Feson (ALCOP) ",,8,"JAIH, Henry E. (LDP) ",,,,,,14,
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,180,"JALLAH, Ola Walker (LP) ",,7,"KETTER, Musu Cuch (CDC) ",,,,,,14,
"KIADII, George Momodu (NATVIPOL) ",,,0,"KAMARA, Kadie Sannor (LP) ",,25,"SIAFFAH, William Borbor (FAPL) ",,,,,,2,
"KIEH, JR., George Klay (NDM) ",,,0,"KROMAH, Amara M. (PRODEM) ",,6,"YARKPAZUA, Emmanuel D. (UP) ",,,,,,6,
"KORTO, Joseph D. Z. (LERP) ",,,0,"KUMEH, Charles Max (NDPL) ",,2,,"Valid Votes: ",,,,,346,
"KPOTO, Robert Momo (ULD) ",,,1,"PAYNE, SR., Jessie S. (NPP) ",,9,,"Invalid Votes: ",,,,,26,
"KROMAH, Alhaji G. V. (ALCOP) ",,,1,"RICHARDSON, Nathaniel Reginald (COTOL) ",,37,,"Total Votes: ",,,,,372,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,21,"SEAKOR, Daniel Success (FAPL) ",,1,,,,,,,,
"MORLU, John Sembe (UDA) ",,,0,"TARPEH, Wilson Kargeor (APD) ",,5,,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,1,"TAYLOR, Bob D. (NPP) ",,17,,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,16,"TRAVERS, Rudolph  (COTOL) ",,9,,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,1,"UREY, Clemenceau Blayon (UP) ",,43,,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,7,"WOHEEL, SR., Roland Kollie (UP) ",,20,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,6,,"Valid Votes: ",521,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,6,,"Invalid Ballots: ",16,,,,,,,,
"WEAH, George Manneh (CDC) ",,,86,,"Valid Votes + Invalid Ballots: ",537,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,1,,,,,,,,,,,
,"Valid Votes: ",,361,,,,,,,,,,,
,"Invalid Votes: ",,10,,,,,,,,,,,
,"Total Votes: ",,371,,,,,,,,,,,
"Precinct: 30522 ","Polling Place: ",2,,,,,"Total: 514 ","Age 18-27: 38.7% ","Age 48-57: ","10.5%",,,,
"Euphimia Barclay School, Bensonville City, Montserrado ",,,,,,,"Males: 48.4% Females: 51.6% ","Age 28-37: 23.2% Age 38-47: 16.3% ","Age 58-67: Age 68+: ",,"4.9%6.4%",,,
,,,,,"Senate ",,,"House of Representatives",,,,,,
"President and Vice-President ",,,,,"Montserrado ",,"Montserrado, Electoral District 14",,,,,,,
"Candidate ",,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes",
"BARNES, Milton Nathaniel (LDP) ",,,5,"BILITY, Losene F. (Ind) ",,17,"ELIAS, Famatta Gompue (LP) ",,,,,,18,
"BRUMSKINE, Charles Walker (LP) ",,,7,"BRENT, Hannah G. (CDC) ",,22,"FAHN, Seyer Josen (APD) ",,,,,,7,
"CONNEH, Sekou Damate (PRODEM) ",,,3,"CAESAR, Ruth Gibson (Ind) ",,20,"GEORGE, SR., Lawrence Ashton-Sackie (NPP) ",,,,,,38,
"DIVINE, SR., Samuel Raymond (Ind) ",,,1,"FRANCIS, Josephine M. George (Ind) ",,289,"GOBA, Edward Kpingbah (COTOL) ",,,,,,5,
"FARHAT, David M. (FDP) ",,,1,"FREEMAN, Joyce Musu (CDC) ",,24,"HOLDER, Richard I. A. (Ind) ",,,,,,226,
"JALLAH, Armah Zolu (NPL) ",,,0,"JACKITAY, Chemon Feson (ALCOP) ",,10,"JAIH, Henry E. (LDP) ",,,,,,23,
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,169,"JALLAH, Ola Walker (LP) ",,20,"KETTER, Musu Cuch (CDC) ",,,,,,7,
"KIADII, George Momodu (NATVIPOL) ",,,2,"KAMARA, Kadie Sannor (LP) ",,27,"SIAFFAH, William Borbor (FAPL) ",,,,,,1,
"KIEH, JR., George Klay (NDM) ",,,0,"KROMAH, Amara M. (PRODEM) ",,20,"YARKPAZUA, Emmanuel D. (UP) ",,,,,,9,
"KORTO, Joseph D. Z. (LERP) ",,,0,"KUMEH, Charles Max (NDPL) ",,5,,"Valid Votes: ",,,,,334,
"KPOTO, Robert Momo (ULD) ",,,0,"PAYNE, SR., Jessie S. (NPP) ",,12,,"Invalid Votes: ",,,,,7,
"KROMAH, Alhaji G. V. (ALCOP) ",,,1,"RICHARDSON, Nathaniel Reginald (COTOL) ",,29,,"Total Votes: ",,,,,341,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,30,"SEAKOR, Daniel Success (FAPL) ",,4,,,,,,,,
"MORLU, John Sembe (UDA) ",,,0,"TARPEH, Wilson Kargeor (APD) ",,8,,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,1,"TAYLOR, Bob D. (NPP) ",,20,,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,12,"TRAVERS, Rudolph  (COTOL) ",,4,,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,0,"UREY, Clemenceau Blayon (UP) ",,54,,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,11,"WOHEEL, SR., Roland Kollie (UP) ",,37,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,1,,"Valid Votes: ",622,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,10,,"Invalid Ballots: ",2,,,,,,,,
"WEAH, George Manneh (CDC) ",,,83,,"Valid Votes + Invalid Ballots: ",624,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,10,,,,,,,,,,,
,"Valid Votes: ",,347,,,,,,,,,,,
,"Invalid Votes: ",,2,,,,,,,,,,,
,"Total Votes: ",,349,,,,,,,,,,,
"Precinct: 30522 ","Polling Place: ",3,,"Total: ",287,"Age 18-27: ","Age 48-57:",,,,,,,
"Euphimia Barclay School, Bensonville City, Montserrado ",,,,"Males: Females: ",,"Age 28-37: Age 38-47: ","Age 58-67:Age 68+:",,,,,,,
"President and Vice-President",,,,,,,,,,,,,,
"Candidate ",,,"Votes",,,,,,,,,,,
"BARNES, Milton Nathaniel (LDP) ",,,3,,,,,,,,,,,
"BRUMSKINE, Charles Walker (LP) ",,,8,,,,,,,,,,,
"CONNEH, Sekou Damate (PRODEM) ",,,0,,,,,,,,,,,
"DIVINE, SR., Samuel Raymond (Ind) ",,,0,,,,,,,,,,,
"FARHAT, David M. (FDP) ",,,0,,,,,,,,,,,
"JALLAH, Armah Zolu (NPL) ",,,0,,,,,,,,,,,
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,19,,,,,,,,,,,
"KIADII, George Momodu (NATVIPOL) ",,,2,,,,,,,,,,,
"KIEH, JR., George Klay (NDM) ",,,0,,,,,,,,,,,
"KORTO, Joseph D. Z. (LERP) ",,,0,,,,,,,,,,,
"KPOTO, Robert Momo (ULD) ",,,0,,,,,,,,,,,
"KROMAH, Alhaji G. V. (ALCOP) ",,,0,,,,,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,6,,,,,,,,,,,
"MORLU, John Sembe (UDA) ",,,0,,,,,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,1,,,,,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,2,,,,,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,0,,,,,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,0,,,,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,5,,,,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,20,,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,26,,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,0,,,,,,,,,,,
,"Valid Votes: ",,92,,,,,,,,,,,
,"Invalid Votes: ",,6,,,,,,,,,,,
,"Total Votes: ",,98,,,,,,,,,,,
"Precinct: 30523 ","Polling Place: ",1,,,,,,"Total: 480 ","Age 18-27: 36.5% ","Age 48-57: ",,"7.3%",,
