"JALLAH, Armah Zolu (NPL) ",,,,0,"MARSHALL, Julia Saturday (CDC) ",,15,"REEVES, Samuel Gier (NPP) ",,,,,,4
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,21,"NATT, Ellen Janjay (NPP) ",,23,"SMITH, Gabriel B. (LP) ",,,,,,163
"KIADII, George Momodu (NATVIPOL) ",,,,0,"ONUMAH, Nathan Alphonsus (FAPL) ",,18,"TOGBA, K.M. Bailey (Ind) ",,,,,,8
"KIEH, JR., George Klay (NDM) ",,,,1,"REEVES, Hilary Yhrakehmenn (LP) ",,45,"VERDIER, SR., Buster Gargar (FAPL) ",,,,,,8
"KORTO, Joseph D. Z. (LERP) ",,,,0,"REEVES, Lee Pennalton (CDC) ",,11,"WILLIAMS, John S. C. (CDC) ",,,,,,5
"KPOTO, Robert Momo (ULD) ",,,,0,"ROBINSON, SR., Wesley Bonne (COTOL) ",,16,,"Valid Votes: ",,,,,282
"KROMAH, Alhaji G. V. (ALCOP) ",,,,2,"VAH, Andrew Dehkpo (COTOL) ",,44,,"Invalid Votes: ",,,,,14
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,,6,"WHITFIELD, JR., John F. (Ind) ",,43,,"Total Votes: ",,,,,296
"MORLU, John Sembe (UDA) ",,,,1,"WOLO, Matthew Alan (FAPL) ",,7,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,,0,,"Valid Votes: ",555,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,,10,,"Invalid Ballots: ",1,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,,1,,"Valid Votes + Invalid Ballots: ",556,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,,12,,,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,,4,,,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,,6,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,,58,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,,0,,,,,,,,,,
,"Valid Votes: ",,,289,,,,,,,,,,
,"Invalid Votes: ",,,8,,,,,,,,,,
,"Total Votes: ",,,297,,,,,,,,,,
"Precinct: 09109 ","Polling Place: ",4,,,,,,"Total: 450 ","Age 18-27: 35.8% ","Age 48-57: ",,"8.9%",,
"palava hut, BUCHANAN, Grand Bassa ",,,,,,,,"Males: 50.9% Females: 49.1% ","Age 28-37: 28.0% Age 38-47: 17.6% ","Age 58-67: Age 68+: ",,"7.1%2.7%",,
,,,,,,"Senate ",,,"House of Representatives",,,,,
"President and Vice-President ",,,,,,"Grand Bassa ",,"Grand Bassa, Electoral District 4",,,,,,
"Candidate ",,,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes"
"BARNES, Milton Nathaniel (LDP) ",,,,5,"DAVIS, William Bill Patrick (UP) ",,67,"BARCHUE, Borbor Baryogar (RULP) ",,,,,,4
"BRUMSKINE, Charles Walker (LP) ",,,,163,"FINDLEY, Gbehzohngar Milton (Ind) ",,163,"BARWON, Elizabeth Mayuepleh (COTOL) ",,,,,,41
"CONNEH, Sekou Damate (PRODEM) ",,,,2,"INNIS, SR., Nathaniel K. (LP) ",,81,"JIMMY, Arthur B. (NDPL) ",,,,,,6
"DIVINE, SR., Samuel Raymond (Ind) ",,,,0,"JOHNSON, Charles Jefferson (Ind) ",,27,"MOORE, Christian E. (NDM) ",,,,,,7
"FARHAT, David M. (FDP) ",,,,7,"LATHROBE, Joseph O. (NDPL) ",,6,"NASSER, Etta Summarmah Kpui (UP) ",,,,,,38
"JALLAH, Armah Zolu (NPL) ",,,,1,"MARSHALL, Julia Saturday (CDC) ",,27,"REEVES, Samuel Gier (NPP) ",,,,,,14
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,28,"NATT, Ellen Janjay (NPP) ",,23,"SMITH, Gabriel B. (LP) ",,,,,,174
"KIADII, George Momodu (NATVIPOL) ",,,,3,"ONUMAH, Nathan Alphonsus (FAPL) ",,14,"TOGBA, K.M. Bailey (Ind) ",,,,,,8
"KIEH, JR., George Klay (NDM) ",,,,5,"REEVES, Hilary Yhrakehmenn (LP) ",,50,"VERDIER, SR., Buster Gargar (FAPL) ",,,,,,7
"KORTO, Joseph D. Z. (LERP) ",,,,0,"REEVES, Lee Pennalton (CDC) ",,19,"WILLIAMS, John S. C. (CDC) ",,,,,,10
"KPOTO, Robert Momo (ULD) ",,,,0,"ROBINSON, SR., Wesley Bonne (COTOL) ",,16,,"Valid Votes: ",,,,,309
"KROMAH, Alhaji G. V. (ALCOP) ",,,,1,"VAH, Andrew Dehkpo (COTOL) ",,41,,"Invalid Votes: ",,,,,11
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,,2,"WHITFIELD, JR., John F. (Ind) ",,39,,"Total Votes: ",,,,,320
"MORLU, John Sembe (UDA) ",,,,5,"WOLO, Matthew Alan (FAPL) ",,8,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,,0,,"Valid Votes: ",581,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,,10,,"Invalid Ballots: ",9,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,,0,,"Valid Votes + Invalid Ballots: ",590,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,,10,,,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,,1,,,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,,5,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,,63,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,,2,,,,,,,,,,
,"Valid Votes: ",,,313,,,,,,,,,,
,"Invalid Votes: ",,,7,,,,,,,,,,
,"Total Votes: ",,,320,,,,,,,,,,
"Precinct: 09110 ","Polling Place: ",1,,,,,,"Total: 524 ","Age 18-27: 38.9% ","Age 48-57: ",,"9.9%",,
"palava hut, BUCHANAN, Grand Bassa ",,,,,,,,"Males: 36.8% Females: 63.2% ","Age 28-37: 26.7% Age 38-47: 17.0% ","Age 58-67: Age 68+: ",,"4.6%2.9%",,
,,,,,,"Senate ",,,"House of Representatives",,,,,
"President and Vice-President ",,,,,,"Grand Bassa ",,"Grand Bassa, Electoral District 4",,,,,,
"Candidate ",,,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes"
"BARNES, Milton Nathaniel (LDP) ",,,,5,"DAVIS, William Bill Patrick (UP) ",,67,"BARCHUE, Borbor Baryogar (RULP) ",,,,,,5
"BRUMSKINE, Charles Walker (LP) ",,,,234,"FINDLEY, Gbehzohngar Milton (Ind) ",,203,"BARWON, Elizabeth Mayuepleh (COTOL) ",,,,,,24
"CONNEH, Sekou Damate (PRODEM) ",,,,1,"INNIS, SR., Nathaniel K. (LP) ",,117,"JIMMY, Arthur B. (NDPL) ",,,,,,20
"DIVINE, SR., Samuel Raymond (Ind) ",,,,0,"JOHNSON, Charles Jefferson (Ind) ",,29,"MOORE, Christian E. (NDM) ",,,,,,6
"FARHAT, David M. (FDP) ",,,,2,"LATHROBE, Joseph O. (NDPL) ",,10,"NASSER, Etta Summarmah Kpui (UP) ",,,,,,36
"JALLAH, Armah Zolu (NPL) ",,,,0,"MARSHALL, Julia Saturday (CDC) ",,35,"REEVES, Samuel Gier (NPP) ",,,,,,3
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,13,"NATT, Ellen Janjay (NPP) ",,28,"SMITH, Gabriel B. (LP) ",,,,,,270
"KIADII, George Momodu (NATVIPOL) ",,,,0,"ONUMAH, Nathan Alphonsus (FAPL) ",,19,"TOGBA, K.M. Bailey (Ind) ",,,,,,1
"KIEH, JR., George Klay (NDM) ",,,,0,"REEVES, Hilary Yhrakehmenn (LP) ",,62,"VERDIER, SR., Buster Gargar (FAPL) ",,,,,,3
"KORTO, Joseph D. Z. (LERP) ",,,,0,"REEVES, Lee Pennalton (CDC) ",,30,"WILLIAMS, John S. C. (CDC) ",,,,,,19
"KPOTO, Robert Momo (ULD) ",,,,0,"ROBINSON, SR., Wesley Bonne (COTOL) ",,7,,"Valid Votes: ",,,,,387
"KROMAH, Alhaji G. V. (ALCOP) ",,,,1,"VAH, Andrew Dehkpo (COTOL) ",,41,,"Invalid Votes: ",,,,,9
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,,3,"WHITFIELD, JR., John F. (Ind) ",,88,,"Total Votes: ",,,,,396
"MORLU, John Sembe (UDA) ",,,,1,"WOLO, Matthew Alan (FAPL) ",,8,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,,1,,"Valid Votes: ",744,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,,2,,"Invalid Ballots: ",5,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,,1,,"Valid Votes + Invalid Ballots: ",749,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,,18,,,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,,3,,,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,,4,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,,99,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,,2,,,,,,,,,,
,"Valid Votes: ",,,390,,,,,,,,,,
,"Invalid Votes: ",,,6,,,,,,,,,,
,"Total Votes: ",,,396,,,,,,,,,,
"Precinct: 09110 ","Polling Place: ",2,,,,,,"Total: 520 ","Age 18-27: 37.9% ","Age 48-57: ","8.5%",,,
"palava hut, BUCHANAN, Grand Bassa ",,,,,,,,"Males: 39.2% Females: 60.8% ","Age 28-37: 26.0% Age 38-47: 17.9% ","Age 58-67: Age 68+: ","3.8%6.0%",,,
,,,,,,"Senate ",,,"House of Representatives",,,,,
"President and Vice-President ",,,,,,"Grand Bassa ",,"Grand Bassa, Electoral District 4",,,,,,
"Candidate ",,,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,"Votes",
"BARNES, Milton Nathaniel (LDP) ",,,,7,"DAVIS, William Bill Patrick (UP) ",,83,"BARCHUE, Borbor Baryogar (RULP) ",,,,,18,
"BRUMSKINE, Charles Walker (LP) ",,,,210,"FINDLEY, Gbehzohngar Milton (Ind) ",,193,"BARWON, Elizabeth Mayuepleh (COTOL) ",,,,,18,
"CONNEH, Sekou Damate (PRODEM) ",,,,0,"INNIS, SR., Nathaniel K. (LP) ",,82,"JIMMY, Arthur B. (NDPL) ",,,,,21,
"DIVINE, SR., Samuel Raymond (Ind) ",,,,0,"JOHNSON, Charles Jefferson (Ind) ",,27,"MOORE, Christian E. (NDM) ",,,,,4,
"FARHAT, David M. (FDP) ",,,,2,"LATHROBE, Joseph O. (NDPL) ",,7,"NASSER, Etta Summarmah Kpui (UP) ",,,,,48,
"JALLAH, Armah Zolu (NPL) ",,,,0,"MARSHALL, Julia Saturday (CDC) ",,29,"REEVES, Samuel Gier (NPP) ",,,,,13,
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,11,"NATT, Ellen Janjay (NPP) ",,30,"SMITH, Gabriel B. (LP) ",,,,,216,
"KIADII, George Momodu (NATVIPOL) ",,,,0,"ONUMAH, Nathan Alphonsus (FAPL) ",,18,"TOGBA, K.M. Bailey (Ind) ",,,,,9,
"KIEH, JR., George Klay (NDM) ",,,,2,"REEVES, Hilary Yhrakehmenn (LP) ",,43,"VERDIER, SR., Buster Gargar (FAPL) ",,,,,4,
"KORTO, Joseph D. Z. (LERP) ",,,,0,"REEVES, Lee Pennalton (CDC) ",,29,"WILLIAMS, John S. C. (CDC) ",,,,,20,
"KPOTO, Robert Momo (ULD) ",,,,1,"ROBINSON, SR., Wesley Bonne (COTOL) ",,8,,"Valid Votes: ",,,,371,
"KROMAH, Alhaji G. V. (ALCOP) ",,,,0,"VAH, Andrew Dehkpo (COTOL) ",,44,,"Invalid Votes: ",,,,0,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,,3,"WHITFIELD, JR., John F. (Ind) ",,42,,"Total Votes: ",,,,371,
"MORLU, John Sembe (UDA) ",,,,0,"WOLO, Matthew Alan (FAPL) ",,3,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,,0,,"Valid Votes: ",638,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,,6,,"Invalid Ballots: ",0,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,,0,,"Valid Votes + Invalid Ballots: ",638,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,,8,,,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,,2,,,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,,7,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,,118,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,,2,,,,,,,,,,
,"Valid Votes: ",,,379,,,,,,,,,,
,"Invalid Votes: ",,,3,,,,,,,,,,
,"Total Votes: ",,,382,,,,,,,,,,
"Precinct: 09110 ","Polling Place: ",3,,,,,,"Total: 512 ","Age 18-27: 42.2% ","Age 48-57: ",,"11.7%",,
"palava hut, BUCHANAN, Grand Bassa ",,,,,,,,"Males: 39.1% Females: 60.9% ","Age 28-37: 21.7% Age 38-47: 16.6% ","Age 58-67: Age 68+: ",,"2.9%4.9%",,
,,,,,,"Senate ",,,"House of Representatives",,,,,
"President and Vice-President ",,,,,,"Grand Bassa ",,"Grand Bassa, Electoral District 4",,,,,,
"Candidate ",,,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes"
"BARNES, Milton Nathaniel (LDP) ",,,,5,"DAVIS, William Bill Patrick (UP) ",,79,"BARCHUE, Borbor Baryogar (RULP) ",,,,,,7
"BRUMSKINE, Charles Walker (LP) ",,,,206,"FINDLEY, Gbehzohngar Milton (Ind) ",,213,"BARWON, Elizabeth Mayuepleh (COTOL) ",,,,,,28
"CONNEH, Sekou Damate (PRODEM) ",,,,2,"INNIS, SR., Nathaniel K. (LP) ",,85,"JIMMY, Arthur B. (NDPL) ",,,,,,20
"DIVINE, SR., Samuel Raymond (Ind) ",,,,0,"JOHNSON, Charles Jefferson (Ind) ",,35,"MOORE, Christian E. (NDM) ",,,,,,15
"FARHAT, David M. (FDP) ",,,,3,"LATHROBE, Joseph O. (NDPL) ",,13,"NASSER, Etta Summarmah Kpui (UP) ",,,,,,41
"JALLAH, Armah Zolu (NPL) ",,,,0,"MARSHALL, Julia Saturday (CDC) ",,28,"REEVES, Samuel Gier (NPP) ",,,,,,5
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,9,"NATT, Ellen Janjay (NPP) ",,15,"SMITH, Gabriel B. (LP) ",,,,,,199
"KIADII, George Momodu (NATVIPOL) ",,,,0,"ONUMAH, Nathan Alphonsus (FAPL) ",,10,"TOGBA, K.M. Bailey (Ind) ",,,,,,9
"KIEH, JR., George Klay (NDM) ",,,,1,"REEVES, Hilary Yhrakehmenn (LP) ",,46,"VERDIER, SR., Buster Gargar (FAPL) ",,,,,,5
"KORTO, Joseph D. Z. (LERP) ",,,,0,"REEVES, Lee Pennalton (CDC) ",,19,"WILLIAMS, John S. C. (CDC) ",,,,,,19
"KPOTO, Robert Momo (ULD) ",,,,0,"ROBINSON, SR., Wesley Bonne (COTOL) ",,9,,"Valid Votes: ",,,,,348
"KROMAH, Alhaji G. V. (ALCOP) ",,,,1,"VAH, Andrew Dehkpo (COTOL) ",,39,,"Invalid Votes: ",,,,,13
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,,2,"WHITFIELD, JR., John F. (Ind) ",,50,,"Total Votes: ",,,,,361
"MORLU, John Sembe (UDA) ",,,,1,"WOLO, Matthew Alan (FAPL) ",,15,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,,0,,"Valid Votes: ",656,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,,5,,"Invalid Ballots: ",8,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,,0,,"Valid Votes + Invalid Ballots: ",664,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,,14,,,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,,0,,,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,,12,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,,92,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,,1,,,,,,,,,,
,"Valid Votes: ",,,354,,,,,,,,,,
,"Invalid Votes: ",,,8,,,,,,,,,,
,"Total Votes: ",,,362,,,,,,,,,,
"Precinct: 09110 ","Polling Place: ",4,,,,,,"Total: 534 ","Age 18-27: 39.7% ","Age 48-57: ",,"9.4%",,
"palava hut, BUCHANAN, Grand Bassa ",,,,,,,,"Males: 41.4% Females: 58.6% ","Age 28-37: 27.5% Age 38-47: 15.0% ","Age 58-67: Age 68+: ",,"4.1%4.3%",,
,,,,,,"Senate ",,,"House of Representatives",,,,,
"President and Vice-President ",,,,,,"Grand Bassa ",,"Grand Bassa, Electoral District 4",,,,,,
"Candidate ",,,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes"
"BARNES, Milton Nathaniel (LDP) ",,,,6,"DAVIS, William Bill Patrick (UP) ",,76,"BARCHUE, Borbor Baryogar (RULP) ",,,,,,7
"BRUMSKINE, Charles Walker (LP) ",,,,223,"FINDLEY, Gbehzohngar Milton (Ind) ",,214,"BARWON, Elizabeth Mayuepleh (COTOL) ",,,,,,22
"CONNEH, Sekou Damate (PRODEM) ",,,,1,"INNIS, SR., Nathaniel K. (LP) ",,107,"JIMMY, Arthur B. (NDPL) ",,,,,,15
"DIVINE, SR., Samuel Raymond (Ind) ",,,,1,"JOHNSON, Charles Jefferson (Ind) ",,43,"MOORE, Christian E. (NDM) ",,,,,,6
"FARHAT, David M. (FDP) ",,,,4,"LATHROBE, Joseph O. (NDPL) ",,12,"NASSER, Etta Summarmah Kpui (UP) ",,,,,,46
"JALLAH, Armah Zolu (NPL) ",,,,0,"MARSHALL, Julia Saturday (CDC) ",,28,"REEVES, Samuel Gier (NPP) ",,,,,,5
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,17,"NATT, Ellen Janjay (NPP) ",,12,"SMITH, Gabriel B. (LP) ",,,,,,248
"KIADII, George Momodu (NATVIPOL) ",,,,1,"ONUMAH, Nathan Alphonsus (FAPL) ",,15,"TOGBA, K.M. Bailey (Ind) ",,,,,,5
"KIEH, JR., George Klay (NDM) ",,,,3,"REEVES, Hilary Yhrakehmenn (LP) ",,39,"VERDIER, SR., Buster Gargar (FAPL) ",,,,,,6
"KORTO, Joseph D. Z. (LERP) ",,,,2,"REEVES, Lee Pennalton (CDC) ",,19,"WILLIAMS, John S. C. (CDC) ",,,,,,17
"KPOTO, Robert Momo (ULD) ",,,,0,"ROBINSON, SR., Wesley Bonne (COTOL) ",,13,,"Valid Votes: ",,,,,377
"KROMAH, Alhaji G. V. (ALCOP) ",,,,0,"VAH, Andrew Dehkpo (COTOL) ",,33,,"Invalid Votes: ",,,,,19
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,,2,"WHITFIELD, JR., John F. (Ind) ",,48,,"Total Votes: ",,,,,396
"MORLU, John Sembe (UDA) ",,,,3,"WOLO, Matthew Alan (FAPL) ",,8,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,,0,,"Valid Votes: ",667,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,,4,,"Invalid Ballots: ",4,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,,0,,"Valid Votes + Invalid Ballots: ",671,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,,14,,,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,,4,,,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,,8,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,,94,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,,1,,,,,,,,,,
,"Valid Votes: ",,,388,,,,,,,,,,
,"Invalid Votes: ",,,9,,,,,,,,,,
,"Total Votes: ",,,397,,,,,,,,,,
"Precinct: 09111 ","Polling Place: ",1,,,,,,"Total: 514 ","Age 18-27: 24.9% ","Age 48-57: ",,"17.5%",,
"palava hut, TAYE TOWN, Grand Bassa ",,,,,,,,"Males: 44.6% Females: 55.4% ","Age 28-37: 19.3% Age 38-47: 17.3% ","Age 58-67: Age 68+: ",,"10.9%10.1%",,
,,,,,,"Senate ",,,"House of Representatives",,,,,
"President and Vice-President ",,,,,,"Grand Bassa ",,"Grand Bassa, Electoral District 2",,,,,,
"Candidate ",,,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes"
"BARNES, Milton Nathaniel (LDP) ",,,,27,"DAVIS, William Bill Patrick (UP) ",,47,"CEE, John Siahn (NPP) ",,,,,,70
"BRUMSKINE, Charles Walker (LP) ",,,,100,"FINDLEY, Gbehzohngar Milton (Ind) ",,176,"GOGBOR, Henry A. Vinjae (UP) ",,,,,,38
"CONNEH, Sekou Damate (PRODEM) ",,,,4,"INNIS, SR., Nathaniel K. (LP) ",,87,"GRIGGS, Dawn Julius (NRP) ",,,,,,45
"DIVINE, SR., Samuel Raymond (Ind) ",,,,9,"JOHNSON, Charles Jefferson (Ind) ",,40,"HODGES, Vinicius Sona (LP) ",,,,,,72
"FARHAT, David M. (FDP) ",,,,21,"LATHROBE, Joseph O. (NDPL) ",,26,"KARWOR, Zanzan Gbotoe (FDP) ",,,,,,27
"JALLAH, Armah Zolu (NPL) ",,,,4,"MARSHALL, Julia Saturday (CDC) ",,28,"KING, Daniel Bmg (CDC) ",,,,,,35
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,11,"NATT, Ellen Janjay (NPP) ",,22,"TOTO, Aaron W. (COTOL) ",,,,,,24
"KIADII, George Momodu (NATVIPOL) ",,,,4,"ONUMAH, Nathan Alphonsus (FAPL) ",,11,,"Valid Votes: ",,,,,311
"KIEH, JR., George Klay (NDM) ",,,,4,"REEVES, Hilary Yhrakehmenn (LP) ",,19,,"Invalid Votes: ",,,,,67
"KORTO, Joseph D. Z. (LERP) ",,,,3,"REEVES, Lee Pennalton (CDC) ",,26,,"Total Votes: ",,,,,378
"KPOTO, Robert Momo (ULD) ",,,,3,"ROBINSON, SR., Wesley Bonne (COTOL) ",,35,,,,,,,
"KROMAH, Alhaji G. V. (ALCOP) ",,,,1,"VAH, Andrew Dehkpo (COTOL) ",,64,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,,0,"WHITFIELD, JR., John F. (Ind) ",,19,,,,,,,
"MORLU, John Sembe (UDA) ",,,,0,"WOLO, Matthew Alan (FAPL) ",,10,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,,1,,"Valid Votes: ",610,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,,12,,"Invalid Ballots: ",41,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,,3,,"Valid Votes + Invalid Ballots: ",651,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,,4,,,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,,11,,,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,,18,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,,93,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,,4,,,,,,,,,,
,"Valid Votes: ",,,337,,,,,,,,,,
,"Invalid Votes: ",,,44,,,,,,,,,,
,"Total Votes: ",,,381,,,,,,,,,,
"Precinct: 09112 ","Polling Place: ",1,,,,,"Total: 224 ","Age 18-27: 33.9% ","Age 48-57: ",,"13.8%",,,
"school building, REV. GARDNER SCHOOL, Grand Bassa ",,,,,,,"Males: 44.2% Females: 55.8% ","Age 28-37: 23.7% Age 38-47: 15.2% ","Age 58-67: Age 68+: ",,"7.1%6.3%",,,
,,,,,"Senate ",,,"House of Representatives",,,,,,
"President and Vice-President ",,,,,"Grand Bassa ",,"Grand Bassa, Electoral District 2",,,,,,,
"Candidate ",,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes",
"BARNES, Milton Nathaniel (LDP) ",,,6,"DAVIS, William Bill Patrick (UP) ",,34,"CEE, John Siahn (NPP) ",,,,,,40,
"BRUMSKINE, Charles Walker (LP) ",,,93,"FINDLEY, Gbehzohngar Milton (Ind) ",,93,"GOGBOR, Henry A. Vinjae (UP) ",,,,,,7,
"CONNEH, Sekou Damate (PRODEM) ",,,3,"INNIS, SR., Nathaniel K. (LP) ",,77,"GRIGGS, Dawn Julius (NRP) ",,,,,,45,
"DIVINE, SR., Samuel Raymond (Ind) ",,,0,"JOHNSON, Charles Jefferson (Ind) ",,5,"HODGES, Vinicius Sona (LP) ",,,,,,45,
"FARHAT, David M. (FDP) ",,,2,"LATHROBE, Joseph O. (NDPL) ",,4,"KARWOR, Zanzan Gbotoe (FDP) ",,,,,,1,
"JALLAH, Armah Zolu (NPL) ",,,0,"MARSHALL, Julia Saturday (CDC) ",,8,"KING, Daniel Bmg (CDC) ",,,,,,2,
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,5,"NATT, Ellen Janjay (NPP) ",,8,"TOTO, Aaron W. (COTOL) ",,,,,,2,
"KIADII, George Momodu (NATVIPOL) ",,,0,"ONUMAH, Nathan Alphonsus (FAPL) ",,4,,"Valid Votes: ",,,,,142,
"KIEH, JR., George Klay (NDM) ",,,1,"REEVES, Hilary Yhrakehmenn (LP) ",,21,,"Invalid Votes: ",,,,,7,
"KORTO, Joseph D. Z. (LERP) ",,,0,"REEVES, Lee Pennalton (CDC) ",,1,,"Total Votes: ",,,,,149,
"KPOTO, Robert Momo (ULD) ",,,0,"ROBINSON, SR., Wesley Bonne (COTOL) ",,4,,,,,,,,
"KROMAH, Alhaji G. V. (ALCOP) ",,,0,"VAH, Andrew Dehkpo (COTOL) ",,8,,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,1,"WHITFIELD, JR., John F. (Ind) ",,5,,,,,,,,
"MORLU, John Sembe (UDA) ",,,0,"WOLO, Matthew Alan (FAPL) ",,1,,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,0,,"Valid Votes: ",273,,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,3,,"Invalid Ballots: ",1,,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,0,,"Valid Votes + Invalid Ballots: ",274,,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,1,,,,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,1,,,,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,0,,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,35,,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,0,,,,,,,,,,,
,"Valid Votes: ",,151,,,,,,,,,,,
,"Invalid Votes: ",,1,,,,,,,,,,,
,"Total Votes: ",,152,,,,,,,,,,,
"Precinct: 09113 ","Polling Place: ",1,,,,,,"Total: 245 ","Age 18-27: 27.8% ","Age 48-57: ",,"13.9%",,
"palava hut, KILABAY TOWN, Grand Bassa ",,,,,,,,"Males: 49.8% Females: 50.2% ","Age 28-37: 22.0% Age 38-47: 14.7% ","Age 58-67: Age 68+: ",,"13.9%7.8%",,
,,,,,,"Senate ",,,"House of Representatives",,,,,
"President and Vice-President ",,,,,,"Grand Bassa ",,"Grand Bassa, Electoral District 2",,,,,,
"Candidate ",,,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes"
