"BARNES, Milton Nathaniel (LDP) ",,,11,"CORNORMIA, SR., Joseph N. (COTOL) ",,20,"BLACKIE, John Alvin (NRP) ",,,,,,16,
"BRUMSKINE, Charles Walker (LP) ",,,226,"DAVIES, Olive Quita (CDC) ",,31,"GONKPALAH, Moses Fineboy (COTOL) ",,,,,,18,
"CONNEH, Sekou Damate (PRODEM) ",,,6,"DOLO, Othello F. (PRODEM) ",,25,"GUEH, Dekpah Jacob (LP) ",,,,,,307,
"DIVINE, SR., Samuel Raymond (Ind) ",,,4,"HOWARD-TAYLOR, Jewel Ceaineh (NPP) ",,163,"GWEH, Jackson Saye (UP) ",,,,,,16,
"FARHAT, David M. (FDP) ",,,5,"JACKSON, Ranney Banama (COTOL) ",,21,"MULBAH, Tokpah J. (CDC) ",,,,,,27,
"JALLAH, Armah Zolu (NPL) ",,,2,"KAMARA, Mustapha A. (UP) ",,21,"ZACKPAH, Adolphus Besman Gborgar (Ind) ",,,,,,14,
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,7,"KERKULA, SR., Martin Fahnlon (LP) ",,142,,"Valid Votes: ",,,,,398,
"KIADII, George Momodu (NATVIPOL) ",,,3,"KERMUE, Melee I. L. (NPP) ",,53,,"Invalid Votes: ",,,,,7,
"KIEH, JR., George Klay (NDM) ",,,1,"LAKE, Delores Zoe (UP) ",,11,,"Total Votes: ",,,,,405,
"KORTO, Joseph D. Z. (LERP) ",,,0,"RICHARDS, Paul Mhulbah (LP) ",,106,,,,,,,,
"KPOTO, Robert Momo (ULD) ",,,0,"SAMUELS, Fata S. (NDPL) ",,11,,,,,,,,
"KROMAH, Alhaji G. V. (ALCOP) ",,,0,"SEESEE, Lasana Abraham (Ind) ",,7,,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,18,"SIAKOR, Franklin Obed (Ind) ",,106,,,,,,,,
"MORLU, John Sembe (UDA) ",,,1,"SIRLEAF, Lassana M. (PRODEM) ",,4,,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,0,"TOKPAH, Molley O. K. (CDC) ",,25,,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,4,"WOKPEH, Lysander B. (FAPL) ",,1,,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,1,,"Valid Votes: ",747,,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,2,,"Invalid Ballots: ",1,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,3,,"Valid Votes + Invalid Ballots: ",748,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,21,,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,86,,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,0,,,,,,,,,,,
,"Valid Votes: ",,401,,,,,,,,,,,
,"Invalid Votes: ",,7,,,,,,,,,,,
,"Total Votes: ",,408,,,,,,,,,,,
"Precinct: 06531 ","Polling Place: ",1,,,,,,"Total: 503 ","Age 18-27: 38.8% ","Age 48-57: ",,,"9.5%",
"Doe-blee Public School, Doe-blee Tow n , Bong ",,,,,,,,"Males: 45.9% Females: 54.1% ","Age 28-37: 24.3% Age 38-47: 16.9% ","Age 58-67: Age 68+: ",,,"5.4%5.2%",
,,,,,,"Senate ",,,"House of Representatives",,,,,
"President and Vice-President ",,,,,,"Bong ",,,"Bong, Electoral District 5",,,,,
"Candidate ",,,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes"
"BARNES, Milton Nathaniel (LDP) ",,,,2,"CORNORMIA, SR., Joseph N. (COTOL) ",,5,"BLACKIE, John Alvin (NRP) ",,,,,,4
"BRUMSKINE, Charles Walker (LP) ",,,,11,"DAVIES, Olive Quita (CDC) ",,2,"GONKPALAH, Moses Fineboy (COTOL) ",,,,,,16
"CONNEH, Sekou Damate (PRODEM) ",,,,3,"DOLO, Othello F. (PRODEM) ",,5,"GUEH, Dekpah Jacob (LP) ",,,,,,55
"DIVINE, SR., Samuel Raymond (Ind) ",,,,2,"HOWARD-TAYLOR, Jewel Ceaineh (NPP) ",,264,"GWEH, Jackson Saye (UP) ",,,,,,32
"FARHAT, David M. (FDP) ",,,,1,"JACKSON, Ranney Banama (COTOL) ",,16,"MULBAH, Tokpah J. (CDC) ",,,,,,242
"JALLAH, Armah Zolu (NPL) ",,,,2,"KAMARA, Mustapha A. (UP) ",,4,"ZACKPAH, Adolphus Besman Gborgar (Ind) ",,,,,,11
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,4,"KERKULA, SR., Martin Fahnlon (LP) ",,9,,"Valid Votes: ",,,,,360
"KIADII, George Momodu (NATVIPOL) ",,,,1,"KERMUE, Melee I. L. (NPP) ",,21,,"Invalid Votes: ",,,,,7
"KIEH, JR., George Klay (NDM) ",,,,1,"LAKE, Delores Zoe (UP) ",,5,,"Total Votes: ",,,,,367
"KORTO, Joseph D. Z. (LERP) ",,,,1,"RICHARDS, Paul Mhulbah (LP) ",,24,,,,,,,
"KPOTO, Robert Momo (ULD) ",,,,1,"SAMUELS, Fata S. (NDPL) ",,11,,,,,,,
"KROMAH, Alhaji G. V. (ALCOP) ",,,,2,"SEESEE, Lasana Abraham (Ind) ",,11,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,,4,"SIAKOR, Franklin Obed (Ind) ",,248,,,,,,,
"MORLU, John Sembe (UDA) ",,,,2,"SIRLEAF, Lassana M. (PRODEM) ",,10,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,,0,"TOKPAH, Molley O. K. (CDC) ",,26,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,,2,"WOKPEH, Lysander B. (FAPL) ",,1,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,,1,,"Valid Votes: ",662,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,,3,,"Invalid Ballots: ",4,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,,9,,"Valid Votes + Invalid Ballots: ",666,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,,293,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,,11,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,,2,,,,,,,,,,
,"Valid Votes: ",,,358,,,,,,,,,,
,"Invalid Votes: ",,,9,,,,,,,,,,
,"Total Votes: ",,,367,,,,,,,,,,
"Precinct: 06532 ","Polling Place: ",1,,,,,,"Total: 325 ","Age 18-27: 33.5% ","Age 48-57: ",,,"12.3%",
"Palava hut, Gbeletay Tow n, Bong ",,,,,,,,"Males: 45.5% Females: 54.5% ","Age 28-37: 21.5% Age 38-47: 17.5% ","Age 58-67: Age 68+: ",,,"10.5%4.6%",
,,,,,,"Senate ",,,"House of Representatives",,,,,
"President and Vice-President ",,,,,,"Bong ",,,"Bong, Electoral District 5",,,,,
"Candidate ",,,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes"
"BARNES, Milton Nathaniel (LDP) ",,,,13,"CORNORMIA, SR., Joseph N. (COTOL) ",,18,"BLACKIE, John Alvin (NRP) ",,,,,,27
"BRUMSKINE, Charles Walker (LP) ",,,,32,"DAVIES, Olive Quita (CDC) ",,22,"GONKPALAH, Moses Fineboy (COTOL) ",,,,,,31
"CONNEH, Sekou Damate (PRODEM) ",,,,11,"DOLO, Othello F. (PRODEM) ",,23,"GUEH, Dekpah Jacob (LP) ",,,,,,79
"DIVINE, SR., Samuel Raymond (Ind) ",,,,9,"HOWARD-TAYLOR, Jewel Ceaineh (NPP) ",,134,"GWEH, Jackson Saye (UP) ",,,,,,13
"FARHAT, David M. (FDP) ",,,,4,"JACKSON, Ranney Banama (COTOL) ",,12,"MULBAH, Tokpah J. (CDC) ",,,,,,75
"JALLAH, Armah Zolu (NPL) ",,,,1,"KAMARA, Mustapha A. (UP) ",,17,"ZACKPAH, Adolphus Besman Gborgar (Ind) ",,,,,,13
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,4,"KERKULA, SR., Martin Fahnlon (LP) ",,33,,"Valid Votes: ",,,,,238
"KIADII, George Momodu (NATVIPOL) ",,,,6,"KERMUE, Melee I. L. (NPP) ",,45,,"Invalid Votes: ",,,,,22
"KIEH, JR., George Klay (NDM) ",,,,2,"LAKE, Delores Zoe (UP) ",,8,,"Total Votes: ",,,,,260
"KORTO, Joseph D. Z. (LERP) ",,,,3,"RICHARDS, Paul Mhulbah (LP) ",,36,,,,,,,
"KPOTO, Robert Momo (ULD) ",,,,0,"SAMUELS, Fata S. (NDPL) ",,8,,,,,,,
"KROMAH, Alhaji G. V. (ALCOP) ",,,,4,"SEESEE, Lasana Abraham (Ind) ",,7,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,,32,"SIAKOR, Franklin Obed (Ind) ",,56,,,,,,,
"MORLU, John Sembe (UDA) ",,,,1,"SIRLEAF, Lassana M. (PRODEM) ",,6,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,,1,"TOKPAH, Molley O. K. (CDC) ",,19,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,,3,"WOKPEH, Lysander B. (FAPL) ",,2,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,,1,,"Valid Votes: ",446,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,,1,,"Invalid Ballots: ",20,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,,18,,"Valid Votes + Invalid Ballots: ",466,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,,60,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,,13,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,,1,,,,,,,,,,
,"Valid Votes: ",,,220,,,,,,,,,,
,"Invalid Votes: ",,,41,,,,,,,,,,
,"Total Votes: ",,,261,,,,,,,,,,
"Precinct: 06533 ","Polling Place: ",1,,,,,,"Total: 460 ","Age 18-27: 33.7% ","Age 48-57: ",,,"11.1%",
"Palava hut, Nagboi Tow n, Bong ",,,,,,,,"Males: 43.9% Females: 56.1% ","Age 28-37: 22.4% Age 38-47: 17.6% ","Age 58-67: Age 68+: ",,,"7.6%7.6%",
,,,,,,"Senate ",,,"House of Representatives",,,,,
"President and Vice-President ",,,,,,"Bong ",,,"Bong, Electoral District 5",,,,,
"Candidate ",,,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes"
"BARNES, Milton Nathaniel (LDP) ",,,,0,"CORNORMIA, SR., Joseph N. (COTOL) ",,1,"BLACKIE, John Alvin (NRP) ",,,,,,3
"BRUMSKINE, Charles Walker (LP) ",,,,20,"DAVIES, Olive Quita (CDC) ",,3,"GONKPALAH, Moses Fineboy (COTOL) ",,,,,,17
"CONNEH, Sekou Damate (PRODEM) ",,,,0,"DOLO, Othello F. (PRODEM) ",,5,"GUEH, Dekpah Jacob (LP) ",,,,,,244
"DIVINE, SR., Samuel Raymond (Ind) ",,,,0,"HOWARD-TAYLOR, Jewel Ceaineh (NPP) ",,245,"GWEH, Jackson Saye (UP) ",,,,,,9
"FARHAT, David M. (FDP) ",,,,2,"JACKSON, Ranney Banama (COTOL) ",,7,"MULBAH, Tokpah J. (CDC) ",,,,,,14
"JALLAH, Armah Zolu (NPL) ",,,,0,"KAMARA, Mustapha A. (UP) ",,5,"ZACKPAH, Adolphus Besman Gborgar (Ind) ",,,,,,13
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,7,"KERKULA, SR., Martin Fahnlon (LP) ",,16,,"Valid Votes: ",,,,,300
"KIADII, George Momodu (NATVIPOL) ",,,,1,"KERMUE, Melee I. L. (NPP) ",,17,,"Invalid Votes: ",,,,,58
"KIEH, JR., George Klay (NDM) ",,,,2,"LAKE, Delores Zoe (UP) ",,6,,"Total Votes: ",,,,,358
"KORTO, Joseph D. Z. (LERP) ",,,,0,"RICHARDS, Paul Mhulbah (LP) ",,21,,,,,,,
"KPOTO, Robert Momo (ULD) ",,,,1,"SAMUELS, Fata S. (NDPL) ",,13,,,,,,,
"KROMAH, Alhaji G. V. (ALCOP) ",,,,0,"SEESEE, Lasana Abraham (Ind) ",,1,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,,4,"SIAKOR, Franklin Obed (Ind) ",,155,,,,,,,
"MORLU, John Sembe (UDA) ",,,,0,"SIRLEAF, Lassana M. (PRODEM) ",,12,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,,1,"TOKPAH, Molley O. K. (CDC) ",,5,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,,0,"WOKPEH, Lysander B. (FAPL) ",,3,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,,0,,"Valid Votes: ",515,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,,2,,"Invalid Ballots: ",53,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,,3,,"Valid Votes + Invalid Ballots: ",568,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,,217,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,,12,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,,4,,,,,,,,,,
,"Valid Votes: ",,,276,,,,,,,,,,
,"Invalid Votes: ",,,73,,,,,,,,,,
,"Total Votes: ",,,349,,,,,,,,,,
"Precinct: 06534 ","Polling Place: ",1,,,,,,"Total: 486 ","Age 18-27: 31.3% ","Age 48-57: ",,,"10.1%",
"Tamata Public School, Tamata Tow n, Bong ",,,,,,,,"Males: 42.6% Females: 57.4% ","Age 28-37: 23.9% Age 38-47: 17.9% ","Age 58-67: Age 68+: ",,,"7.0%9.9%",
,,,,,,"Senate ",,,"House of Representatives",,,,,
"President and Vice-President ",,,,,,"Bong ",,,"Bong, Electoral District 4",,,,,
"Candidate ",,,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes"
"BARNES, Milton Nathaniel (LDP) ",,,,4,"CORNORMIA, SR., Joseph N. (COTOL) ",,8,"DOLO, Comfort Nowai (LP) ",,,,,,7
"BRUMSKINE, Charles Walker (LP) ",,,,7,"DAVIES, Olive Quita (CDC) ",,3,"FAIJUE, Musu Leemu (NDPL) ",,,,,,5
"CONNEH, Sekou Damate (PRODEM) ",,,,1,"DOLO, Othello F. (PRODEM) ",,6,"FREEMAN, Samuel Bonne-Kollie (LPL) ",,,,,,6
"DIVINE, SR., Samuel Raymond (Ind) ",,,,2,"HOWARD-TAYLOR, Jewel Ceaineh (NPP) ",,148,"KOLLIE, Charles Morris (APD) ",,,,,,27
"FARHAT, David M. (FDP) ",,,,0,"JACKSON, Ranney Banama (COTOL) ",,11,"KPANGBAI, Omolu Joe (UP) ",,,,,,25
"JALLAH, Armah Zolu (NPL) ",,,,1,"KAMARA, Mustapha A. (UP) ",,6,"KWEEKEH, Kwalee Kokota (CDC) ",,,,,,5
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,0,"KERKULA, SR., Martin Fahnlon (LP) ",,4,"MCJOE, John Gbaweah (NRP) ",,,,,,65
"KIADII, George Momodu (NATVIPOL) ",,,,1,"KERMUE, Melee I. L. (NPP) ",,71,"MULBAH, George Sylvester (NPP) ",,,,,,104
"KIEH, JR., George Klay (NDM) ",,,,2,"LAKE, Delores Zoe (UP) ",,60,"SIRLEAF, Bangalle Yousufu (PRODEM) ",,,,,,15
"KORTO, Joseph D. Z. (LERP) ",,,,0,"RICHARDS, Paul Mhulbah (LP) ",,17,"WARBEY, Esther Coaline (COTOL) ",,,,,,40
"KPOTO, Robert Momo (ULD) ",,,,1,"SAMUELS, Fata S. (NDPL) ",,7,"YALLAH, Henry Wailee (NDM) ",,,,,,45
"KROMAH, Alhaji G. V. (ALCOP) ",,,,0,"SEESEE, Lasana Abraham (Ind) ",,10,,"Valid Votes: ",,,,,344
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,,5,"SIAKOR, Franklin Obed (Ind) ",,195,,"Invalid Votes: ",,,,,33
"MORLU, John Sembe (UDA) ",,,,1,"SIRLEAF, Lassana M. (PRODEM) ",,10,,"Total Votes: ",,,,,377
"REEVES, Alfred Garpee (NRP) ",,,,4,"TOKPAH, Molley O. K. (CDC) ",,33,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,,3,"WOKPEH, Lysander B. (FAPL) ",,7,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,,0,,"Valid Votes: ",596,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,,1,,"Invalid Ballots: ",21,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,,7,,"Valid Votes + Invalid Ballots: ",617,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,,304,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,,9,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,,4,,,,,,,,,,
,"Valid Votes: ",,,357,,,,,,,,,,
,"Invalid Votes: ",,,20,,,,,,,,,,
,"Total Votes: ",,,377,,,,,,,,,,
"Precinct: 06534 ","Polling Place: ",2,,,,,,"Total: 459 ","Age 18-27: 32.9% ","Age 48-57: ",,,"8.5%",
"Tamata Public School, Tamata Tow n, Bong ",,,,,,,,"Males: 41.8% Females: 58.2% ","Age 28-37: 21.4% Age 38-47: 19.8% ","Age 58-67: Age 68+: ",,,"8.7%8.7%",
,,,,,,"Senate ",,,"House of Representatives",,,,,
"President and Vice-President ",,,,,,"Bong ",,,"Bong, Electoral District 4",,,,,
"Candidate ",,,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes"
"BARNES, Milton Nathaniel (LDP) ",,,,1,"CORNORMIA, SR., Joseph N. (COTOL) ",,0,"DOLO, Comfort Nowai (LP) ",,,,,,9
"BRUMSKINE, Charles Walker (LP) ",,,,5,"DAVIES, Olive Quita (CDC) ",,2,"FAIJUE, Musu Leemu (NDPL) ",,,,,,3
"CONNEH, Sekou Damate (PRODEM) ",,,,0,"DOLO, Othello F. (PRODEM) ",,7,"FREEMAN, Samuel Bonne-Kollie (LPL) ",,,,,,0
"DIVINE, SR., Samuel Raymond (Ind) ",,,,0,"HOWARD-TAYLOR, Jewel Ceaineh (NPP) ",,170,"KOLLIE, Charles Morris (APD) ",,,,,,21
"FARHAT, David M. (FDP) ",,,,0,"JACKSON, Ranney Banama (COTOL) ",,0,"KPANGBAI, Omolu Joe (UP) ",,,,,,28
"JALLAH, Armah Zolu (NPL) ",,,,0,"KAMARA, Mustapha A. (UP) ",,23,"KWEEKEH, Kwalee Kokota (CDC) ",,,,,,10
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,3,"KERKULA, SR., Martin Fahnlon (LP) ",,5,"MCJOE, John Gbaweah (NRP) ",,,,,,73
"KIADII, George Momodu (NATVIPOL) ",,,,1,"KERMUE, Melee I. L. (NPP) ",,149,"MULBAH, George Sylvester (NPP) ",,,,,,150
"KIEH, JR., George Klay (NDM) ",,,,0,"LAKE, Delores Zoe (UP) ",,94,"SIRLEAF, Bangalle Yousufu (PRODEM) ",,,,,,4
"KORTO, Joseph D. Z. (LERP) ",,,,0,"RICHARDS, Paul Mhulbah (LP) ",,4,"WARBEY, Esther Coaline (COTOL) ",,,,,,26
"KPOTO, Robert Momo (ULD) ",,,,1,"SAMUELS, Fata S. (NDPL) ",,10,"YALLAH, Henry Wailee (NDM) ",,,,,,39
"KROMAH, Alhaji G. V. (ALCOP) ",,,,0,"SEESEE, Lasana Abraham (Ind) ",,1,,"Valid Votes: ",,,,,363
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,,5,"SIAKOR, Franklin Obed (Ind) ",,187,,"Invalid Votes: ",,,,,9
"MORLU, John Sembe (UDA) ",,,,0,"SIRLEAF, Lassana M. (PRODEM) ",,1,,"Total Votes: ",,,,,372
"REEVES, Alfred Garpee (NRP) ",,,,0,"TOKPAH, Molley O. K. (CDC) ",,30,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,,3,"WOKPEH, Lysander B. (FAPL) ",,4,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,,0,,"Valid Votes: ",687,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,,0,,"Invalid Ballots: ",4,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,,4,,"Valid Votes + Invalid Ballots: ",691,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,,314,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,,27,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,,3,,,,,,,,,,
,"Valid Votes: ",,,367,,,,,,,,,,
,"Invalid Votes: ",,,5,,,,,,,,,,
,"Total Votes: ",,,372,,,,,,,,,,
"Precinct: 06534 ","Polling Place: ",3,,,,,,"Total: 458 ","Age 18-27: 33.8% ","Age 48-57: ",,,"10.9%",
"Tamata Public School, Tamata Tow n, Bong ",,,,,,,,"Males: 50.7% Females: 49.3% ","Age 28-37: 24.7% Age 38-47: 15.9% ","Age 58-67: Age 68+: ",,,"7.6%7.0%",
,,,,,,"Senate ",,,"House of Representatives",,,,,
"President and Vice-President ",,,,,,"Bong ",,,"Bong, Electoral District 4",,,,,
"Candidate ",,,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes"
"BARNES, Milton Nathaniel (LDP) ",,,,1,"CORNORMIA, SR., Joseph N. (COTOL) ",,7,"DOLO, Comfort Nowai (LP) ",,,,,,4
"BRUMSKINE, Charles Walker (LP) ",,,,2,"DAVIES, Olive Quita (CDC) ",,1,"FAIJUE, Musu Leemu (NDPL) ",,,,,,3
"CONNEH, Sekou Damate (PRODEM) ",,,,2,"DOLO, Othello F. (PRODEM) ",,15,"FREEMAN, Samuel Bonne-Kollie (LPL) ",,,,,,4
"DIVINE, SR., Samuel Raymond (Ind) ",,,,1,"HOWARD-TAYLOR, Jewel Ceaineh (NPP) ",,156,"KOLLIE, Charles Morris (APD) ",,,,,,26
"FARHAT, David M. (FDP) ",,,,0,"JACKSON, Ranney Banama (COTOL) ",,10,"KPANGBAI, Omolu Joe (UP) ",,,,,,45
"JALLAH, Armah Zolu (NPL) ",,,,1,"KAMARA, Mustapha A. (UP) ",,11,"KWEEKEH, Kwalee Kokota (CDC) ",,,,,,14
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,2,"KERKULA, SR., Martin Fahnlon (LP) ",,7,"MCJOE, John Gbaweah (NRP) ",,,,,,62
"KIADII, George Momodu (NATVIPOL) ",,,,3,"KERMUE, Melee I. L. (NPP) ",,55,"MULBAH, George Sylvester (NPP) ",,,,,,82
"KIEH, JR., George Klay (NDM) ",,,,1,"LAKE, Delores Zoe (UP) ",,54,"SIRLEAF, Bangalle Yousufu (PRODEM) ",,,,,,12
"KORTO, Joseph D. Z. (LERP) ",,,,1,"RICHARDS, Paul Mhulbah (LP) ",,11,"WARBEY, Esther Coaline (COTOL) ",,,,,,36
"KPOTO, Robert Momo (ULD) ",,,,0,"SAMUELS, Fata S. (NDPL) ",,13,"YALLAH, Henry Wailee (NDM) ",,,,,,44
"KROMAH, Alhaji G. V. (ALCOP) ",,,,1,"SEESEE, Lasana Abraham (Ind) ",,7,,"Valid Votes: ",,,,,332
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,,10,"SIAKOR, Franklin Obed (Ind) ",,212,,"Invalid Votes: ",,,,,14
"MORLU, John Sembe (UDA) ",,,,0,"SIRLEAF, Lassana M. (PRODEM) ",,6,,"Total Votes: ",,,,,346
"REEVES, Alfred Garpee (NRP) ",,,,0,"TOKPAH, Molley O. K. (CDC) ",,60,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,,5,"WOKPEH, Lysander B. (FAPL) ",,10,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,,0,,"Valid Votes: ",635,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,,2,,"Invalid Ballots: ",10,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,,4,,"Valid Votes + Invalid Ballots: ",645,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,,284,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,,16,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,,1,,,,,,,,,,
,"Valid Votes: ",,,337,,,,,,,,,,
,"Invalid Votes: ",,,10,,,,,,,,,,
,"Total Votes: ",,,347,,,,,,,,,,
"Precinct: 06535 ","Polling Place: ",1,,,,,"Total: 341 ","Age 18-27: 35.8% ","Age 48-57: ",,,"12.0%",,
"Tolomineh Public School , Tolomineh Tow n, Bong ",,,,,,,"Males: 45.2% Females: 54.8% ","Age 28-37: 22.6% Age 38-47: 16.1% ","Age 58-67: Age 68+: ",,,"7.3%6.2%",,
,,,,,"Senate ",,,"House of Representatives",,,,,,
"President and Vice-President ",,,,,"Bong ",,,"Bong, Electoral District 4",,,,,,
"Candidate ",,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes",
"BARNES, Milton Nathaniel (LDP) ",,,11,"CORNORMIA, SR., Joseph N. (COTOL) ",,9,"DOLO, Comfort Nowai (LP) ",,,,,,9,
"BRUMSKINE, Charles Walker (LP) ",,,5,"DAVIES, Olive Quita (CDC) ",,8,"FAIJUE, Musu Leemu (NDPL) ",,,,,,7,
"CONNEH, Sekou Damate (PRODEM) ",,,1,"DOLO, Othello F. (PRODEM) ",,4,"FREEMAN, Samuel Bonne-Kollie (LPL) ",,,,,,7,
"DIVINE, SR., Samuel Raymond (Ind) ",,,2,"HOWARD-TAYLOR, Jewel Ceaineh (NPP) ",,108,"KOLLIE, Charles Morris (APD) ",,,,,,64,
"FARHAT, David M. (FDP) ",,,3,"JACKSON, Ranney Banama (COTOL) ",,15,"KPANGBAI, Omolu Joe (UP) ",,,,,,15,
"JALLAH, Armah Zolu (NPL) ",,,0,"KAMARA, Mustapha A. (UP) ",,8,"KWEEKEH, Kwalee Kokota (CDC) ",,,,,,8,
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,1,"KERKULA, SR., Martin Fahnlon (LP) ",,7,"MCJOE, John Gbaweah (NRP) ",,,,,,6,
"KIADII, George Momodu (NATVIPOL) ",,,8,"KERMUE, Melee I. L. (NPP) ",,28,"MULBAH, George Sylvester (NPP) ",,,,,,47,
"KIEH, JR., George Klay (NDM) ",,,4,"LAKE, Delores Zoe (UP) ",,5,"SIRLEAF, Bangalle Yousufu (PRODEM) ",,,,,,14,
"KORTO, Joseph D. Z. (LERP) ",,,1,"RICHARDS, Paul Mhulbah (LP) ",,14,"WARBEY, Esther Coaline (COTOL) ",,,,,,63,
"KPOTO, Robert Momo (ULD) ",,,1,"SAMUELS, Fata S. (NDPL) ",,12,"YALLAH, Henry Wailee (NDM) ",,,,,,34,
"KROMAH, Alhaji G. V. (ALCOP) ",,,1,"SEESEE, Lasana Abraham (Ind) ",,5,,"Valid Votes: ",,,,,274,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,53,"SIAKOR, Franklin Obed (Ind) ",,211,,"Invalid Votes: ",,,,,10,
"MORLU, John Sembe (UDA) ",,,1,"SIRLEAF, Lassana M. (PRODEM) ",,5,,"Total Votes: ",,,,,284,
"REEVES, Alfred Garpee (NRP) ",,,3,"TOKPAH, Molley O. K. (CDC) ",,26,,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,24,"WOKPEH, Lysander B. (FAPL) ",,2,,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,4,,"Valid Votes: ",467,,,,,,,,
