"Candidate ",,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes",
"BARNES, Milton Nathaniel (LDP) ",,,1,"BONDOKAI, III, J. Siafa (NDPL) ",,17,"BLAKE, Jeremiah Dennis (LP) ",,,,,,11,
"BRUMSKINE, Charles Walker (LP) ",,,8,"DAVID, Mambu George (UP) ",,21,"DARBLO, SR., Matthew V. Z. (COTOL) ",,,,,,42,
"CONNEH, Sekou Damate (PRODEM) ",,,2,"FAHNBULLEH, Ma-John T. (LP) ",,19,"FAHNBULLEH, Bai Borbor (Ind) ",,,,,,7,
"DIVINE, SR., Samuel Raymond (Ind) ",,,2,"FREEMAN, Arthur Bamoley (LDP) ",,19,"KANNEH, Satta Sheriff (RULP) ",,,,,,20,
"FARHAT, David M. (FDP) ",,,3,"GBANA, Edison T. Vaanii (LP) ",,17,"MADAVE, James Momodu (ULD) ",,,,,,11,
"JALLAH, Armah Zolu (NPL) ",,,2,"GRAY, M. Kdaiia (CDC) ",,69,"METZGER, Frederick Kelkeh (NPP) ",,,,,,27,
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,30,"KAMARA, Jenneh M. (CDC) ",,109,"QUAYE, SR., Philip Momoh (UP) ",,,,,,34,
"KIADII, George Momodu (NATVIPOL) ",,,1,"MASSALAY, Abel Momolu (NPP) ",,107,"SELLU, I, Abraham Dassama Johnson (CDC) ",,,,,,121,
"KIEH, JR., George Klay (NDM) ",,,0,"MOMO, James Kormah (NPP) ",,109,"SHERIFF, JR., Momo Francis (NRP) ",,,,,,8,
"KORTO, Joseph D. Z. (LERP) ",,,1,"PAASEWE, Varney  (COTOL) ",,48,"Valid Votes: ",,,,,,281,
"KPOTO, Robert Momo (ULD) ",,,0,"SHERMAN, Rudolph Emmett (COTOL) ",,25,"Invalid Votes: ",,,,,,53,
"KROMAH, Alhaji G. V. (ALCOP) ",,,6,,"Valid Votes: ",560,"Total Votes: ",,,,,,334,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,2,,"Invalid Ballots: ",27,,,,,,,,
"MORLU, John Sembe (UDA) ",,,1,,"Valid Votes + Invalid Ballots: ",587,,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,1,,,,,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,40,,,,,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,3,,,,,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,2,,,,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,6,,,,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,14,,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,173,,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,3,,,,,,,,,,,
,"Valid Votes: ",,301,,,,,,,,,,,
,"Invalid Votes: ",,35,,,,,,,,,,,
,"Total Votes: ",,336,,,,,,,,,,,
"Precinct: 12023 ","Polling Place: ",1,,,,,"Total: 410 Age 18-27: 25.6% ","Age 48-57: ",,,"9.5%",,,
"Marbon Dorley Public School, Marbon Dorley, Grand Cape Mount ",,,,,,,"Males: 62.9% Age 28-37: 30.7% Females: 37.1% Age 38-47: 19.3% ","Age 58-67: Age 68+: ",,,"7.8%7.1%",,,
,,,,"Senate ",,,"House of Representatives",,,,,,,
"President and Vice-President ",,,,"Grand Cape Mount ",,,"Grand Cape Mount, Electoral District 2",,,,,,,
"Candidate ",,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes",
"BARNES, Milton Nathaniel (LDP) ",,,"2 BONDOKAI, III, J. Siafa (NDPL) ","BONDOKAI, III, J. Siafa (NDPL) ",,29,"BLAKE, Jeremiah Dennis (LP) ",,,,,,5,
"BRUMSKINE, Charles Walker (LP) ",,,"4 DAVID, Mambu George (UP) ","DAVID, Mambu George (UP) ",,29,"DARBLO, SR., Matthew V. Z. (COTOL) ",,,,,,148,
"CONNEH, Sekou Damate (PRODEM) ",,,"1 FAHNBULLEH, Ma-John T. (LP) ","FAHNBULLEH, Ma-John T. (LP) ",,9,"FAHNBULLEH, Bai Borbor (Ind) ",,,,,,5,
"DIVINE, SR., Samuel Raymond (Ind) ",,,"0 FREEMAN, Arthur Bamoley (LDP) ","FREEMAN, Arthur Bamoley (LDP) ",,4,"KANNEH, Satta Sheriff (RULP) ",,,,,,14,
"FARHAT, David M. (FDP) ",,,"1 GBANA, Edison T. Vaanii (LP) ","GBANA, Edison T. Vaanii (LP) ",,5,"MADAVE, James Momodu (ULD) ",,,,,,5,
"JALLAH, Armah Zolu (NPL) ",,,"1 GRAY, M. Kdaiia (CDC) ","GRAY, M. Kdaiia (CDC) ",,18,"METZGER, Frederick Kelkeh (NPP) ",,,,,,5,
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,"106 KAMARA, Jenneh M. (CDC) ","KAMARA, Jenneh M. (CDC) ",,28,"QUAYE, SR., Philip Momoh (UP) ",,,,,,34,
"KIADII, George Momodu (NATVIPOL) ",,,"1 MASSALAY, Abel Momolu (NPP) ","MASSALAY, Abel Momolu (NPP) ",,13,"SELLU, I, Abraham Dassama Johnson (CDC) ",,,,,,24,
"KIEH, JR., George Klay (NDM) ",,,"1 MOMO, James Kormah (NPP) ","MOMO, James Kormah (NPP) ",,105,"SHERIFF, JR., Momo Francis (NRP) ",,,,,,1,
"KORTO, Joseph D. Z. (LERP) ",,,"0 PAASEWE, Varney  (COTOL) ","PAASEWE, Varney  (COTOL) ",,21,"Valid Votes: ",,,,,,241,
"KPOTO, Robert Momo (ULD) ",,,"0 SHERMAN, Rudolph Emmett (COTOL) ","SHERMAN, Rudolph Emmett (COTOL) ",,16,"Invalid Votes: ",,,,,,23,
"KROMAH, Alhaji G. V. (ALCOP) ",,,0,"Valid Votes: ",,277,"Total Votes: ",,,,,,264,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,3,"Invalid Ballots: ",,0,,,,,,,,
"MORLU, John Sembe (UDA) ",,,2,"Valid Votes + Invalid Ballots: ",,277,,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,0,,,,,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,37,,,,,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,0,,,,,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,1,,,,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,10,,,,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,5,,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,72,,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,0,,,,,,,,,,,
,"Valid Votes: ",,247,,,,,,,,,,,
,"Invalid Votes: ",,17,,,,,,,,,,,
,"Total Votes: ",,264,,,,,,,,,,,
"Precinct: 12024 ","Polling Place: ",1,,,,,"Total: 170 Age 18-27: 22.9% ","Age 48-57: ",,,"10.6%",,,
"Larjor Tow n Hall, Larjor Tow n, Grand Cape Mount ",,,,,,,"Males: 55.9% Age 28-37: 29.4% Females: 44.1% Age 38-47: 21.2% ","Age 58-67: Age 68+: ",,,"7.1%8.8%",,,
,,,,,"Senate ",,"House of Representatives",,,,,,,
"President and Vice-President ",,,,,"Grand Cape Mount ",,"Grand Cape Mount, Electoral District 2",,,,,,,
"Candidate ",,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes",
"BARNES, Milton Nathaniel (LDP) ",,,2,"BONDOKAI, III, J. Siafa (NDPL) ",,4,"BLAKE, Jeremiah Dennis (LP) ",,,,,,2,
"BRUMSKINE, Charles Walker (LP) ",,,1,"DAVID, Mambu George (UP) ",,1,"DARBLO, SR., Matthew V. Z. (COTOL) ",,,,,,62,
"CONNEH, Sekou Damate (PRODEM) ",,,1,"FAHNBULLEH, Ma-John T. (LP) ",,4,"FAHNBULLEH, Bai Borbor (Ind) ",,,,,,4,
"DIVINE, SR., Samuel Raymond (Ind) ",,,1,"FREEMAN, Arthur Bamoley (LDP) ",,3,"KANNEH, Satta Sheriff (RULP) ",,,,,,17,
"FARHAT, David M. (FDP) ",,,0,"GBANA, Edison T. Vaanii (LP) ",,16,"MADAVE, James Momodu (ULD) ",,,,,,2,
"JALLAH, Armah Zolu (NPL) ",,,0,"GRAY, M. Kdaiia (CDC) ",,8,"METZGER, Frederick Kelkeh (NPP) ",,,,,,3,
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,2,"KAMARA, Jenneh M. (CDC) ",,11,"QUAYE, SR., Philip Momoh (UP) ",,,,,,5,
"KIADII, George Momodu (NATVIPOL) ",,,0,"MASSALAY, Abel Momolu (NPP) ",,45,"SELLU, I, Abraham Dassama Johnson (CDC) ",,,,,,11,
"KIEH, JR., George Klay (NDM) ",,,1,"MOMO, James Kormah (NPP) ",,18,"SHERIFF, JR., Momo Francis (NRP) ",,,,,,3,
"KORTO, Joseph D. Z. (LERP) ",,,1,"PAASEWE, Varney  (COTOL) ",,31,"Valid Votes: ",,,,,,109,
"KPOTO, Robert Momo (ULD) ",,,0,"SHERMAN, Rudolph Emmett (COTOL) ",,16,"Invalid Votes: ",,,,,,5,
"KROMAH, Alhaji G. V. (ALCOP) ",,,0,,"Valid Votes: ",157,"Total Votes: ",,,,,,114,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,1,,"Invalid Ballots: ",5,,,,,,,,
"MORLU, John Sembe (UDA) ",,,1,,"Valid Votes + Invalid Ballots: ",162,,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,0,,,,,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,85,,,,,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,1,,,,,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,0,,,,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,1,,,,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,1,,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,14,,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,0,,,,,,,,,,,
,"Valid Votes: ",,113,,,,,,,,,,,
,"Invalid Votes: ",,2,,,,,,,,,,,
,"Total Votes: ",,115,,,,,,,,,,,
"Precinct: 12025 ","Polling Place: ",1,,,,,"Total: 463 Age 18-27: 35.4% ","Age 48-57: ",,,"7.8%",,,
"Sanjanma Public School, Sanjanama, Grand Cape Mount ",,,,,,,"Males: 42.3% Age 28-37: 25.1% Females: 57.7% Age 38-47: 16.6% ","Age 58-67: Age 68+: ",,,"7.6%7.6%",,,
,,,,,"Senate ",,"House of Representatives",,,,,,,
"President and Vice-President ",,,,,"Grand Cape Mount ",,"Grand Cape Mount, Electoral District 1",,,,,,,
"Candidate ",,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes",
"BARNES, Milton Nathaniel (LDP) ",,,2,"BONDOKAI, III, J. Siafa (NDPL) ",,4,"BENSON, James Amsu (COTOL) ",,,,,,137,
"BRUMSKINE, Charles Walker (LP) ",,,2,"DAVID, Mambu George (UP) ",,12,"FAHNBULLEH, Edwin Semaila (ULD) ",,,,,,3,
"CONNEH, Sekou Damate (PRODEM) ",,,0,"FAHNBULLEH, Ma-John T. (LP) ",,22,"FREEMAN, D. Caesar B. (UP) ",,,,,,11,
"DIVINE, SR., Samuel Raymond (Ind) ",,,0,"FREEMAN, Arthur Bamoley (LDP) ",,57,"GETAWEH, Hamidu Majeed (NPP) ",,,,,,7,
"FARHAT, David M. (FDP) ",,,4,"GBANA, Edison T. Vaanii (LP) ",,12,"KAWAH, Arthur Adama (NRP) ",,,,,,4,
"JALLAH, Armah Zolu (NPL) ",,,0,"GRAY, M. Kdaiia (CDC) ",,12,"KPAKA, SR., Ansumana  (RULP) ",,,,,,6,
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,35,"KAMARA, Jenneh M. (CDC) ",,13,"PAASEWE, Charles Boima (LP) ",,,,,,130,
"KIADII, George Momodu (NATVIPOL) ",,,0,"MASSALAY, Abel Momolu (NPP) ",,124,"ROQUES, Safiyatu Alice-Massaquoi (Ind) ",,,,,,4,
"KIEH, JR., George Klay (NDM) ",,,0,"MOMO, James Kormah (NPP) ",,133,"SAMAI, Kromah Tito (LDP) ",,,,,,48,
"KORTO, Joseph D. Z. (LERP) ",,,0,"PAASEWE, Varney  (COTOL) ",,173,"YATES, Lawrence M. Songa (CDC) ",,,,,,5,
"KPOTO, Robert Momo (ULD) ",,,0,"SHERMAN, Rudolph Emmett (COTOL) ",,121,"Valid Votes: ",,,,,,355,
"KROMAH, Alhaji G. V. (ALCOP) ",,,0,,"Valid Votes: ",683,"Invalid Votes: ",,,,,,24,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,0,,"Invalid Ballots: ",4,"Total Votes: ",,,,,,379,
"MORLU, John Sembe (UDA) ",,,2,,"Valid Votes + Invalid Ballots: ",687,,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,3,,,,,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,285,,,,,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,3,,,,,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,0,,,,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,1,,,,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,2,,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,24,,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,1,,,,,,,,,,,
,"Valid Votes: ",,364,,,,,,,,,,,
,"Invalid Votes: ",,15,,,,,,,,,,,
,"Total Votes: ",,379,,,,,,,,,,,
"Precinct: 12025 ","Polling Place: ",2,,,,,"Total: 460 Age 18-27: 35.0% ","Age 48-57: ",,,"9.6%",,,
"Sanjanma Public School, Sanjanama, Grand Cape Mount ",,,,,,,"Males: 42.4% Age 28-37: 23.9% Females: 57.6% Age 38-47: 16.7% ","Age 58-67: Age 68+: ",,,"7.6%7.2%",,,
,,,,,"Senate ",,"House of Representatives",,,,,,,
"President and Vice-President ",,,,,"Grand Cape Mount ",,"Grand Cape Mount, Electoral District 1",,,,,,,
"Candidate ",,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes",
"BARNES, Milton Nathaniel (LDP) ",,,1,"BONDOKAI, III, J. Siafa (NDPL) ",,9,"BENSON, James Amsu (COTOL) ",,,,,,136,
"BRUMSKINE, Charles Walker (LP) ",,,4,"DAVID, Mambu George (UP) ",,13,"FAHNBULLEH, Edwin Semaila (ULD) ",,,,,,4,
"CONNEH, Sekou Damate (PRODEM) ",,,2,"FAHNBULLEH, Ma-John T. (LP) ",,6,"FREEMAN, D. Caesar B. (UP) ",,,,,,19,
"DIVINE, SR., Samuel Raymond (Ind) ",,,0,"FREEMAN, Arthur Bamoley (LDP) ",,60,"GETAWEH, Hamidu Majeed (NPP) ",,,,,,12,
"FARHAT, David M. (FDP) ",,,2,"GBANA, Edison T. Vaanii (LP) ",,8,"KAWAH, Arthur Adama (NRP) ",,,,,,3,
"JALLAH, Armah Zolu (NPL) ",,,0,"GRAY, M. Kdaiia (CDC) ",,10,"KPAKA, SR., Ansumana  (RULP) ",,,,,,0,
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,20,"KAMARA, Jenneh M. (CDC) ",,11,"PAASEWE, Charles Boima (LP) ",,,,,,117,
"KIADII, George Momodu (NATVIPOL) ",,,1,"MASSALAY, Abel Momolu (NPP) ",,86,"ROQUES, Safiyatu Alice-Massaquoi (Ind) ",,,,,,6,
"KIEH, JR., George Klay (NDM) ",,,0,"MOMO, James Kormah (NPP) ",,123,"SAMAI, Kromah Tito (LDP) ",,,,,,46,
"KORTO, Joseph D. Z. (LERP) ",,,0,"PAASEWE, Varney  (COTOL) ",,198,"YATES, Lawrence M. Songa (CDC) ",,,,,,6,
"KPOTO, Robert Momo (ULD) ",,,0,"SHERMAN, Rudolph Emmett (COTOL) ",,118,"Valid Votes: ",,,,,,349,
"KROMAH, Alhaji G. V. (ALCOP) ",,,0,,"Valid Votes: ",642,"Invalid Votes: ",,,,,,8,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,0,,"Invalid Ballots: ",6,"Total Votes: ",,,,,,357,
"MORLU, John Sembe (UDA) ",,,2,,"Valid Votes + Invalid Ballots: ",648,,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,2,,,,,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,300,,,,,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,0,,,,,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,1,,,,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,0,,,,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,1,,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,16,,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,0,,,,,,,,,,,
,"Valid Votes: ",,352,,,,,,,,,,,
,"Invalid Votes: ",,5,,,,,,,,,,,
,"Total Votes: ",,357,,,,,,,,,,,
"Precinct: 12026 ","Polling Place: ",1,,,,,"Total: 419 Age 18-27: 34.8% ","Age 48-57: ",,,"7.2%",,,
"Mambo Public School, Mambo Tow n, Grand Cape Mount ",,,,,,,"Males: 40.1% Age 28-37: 26.7% Females: 59.9% Age 38-47: 13.8% ","Age 58-67: Age 68+: ",,,"8.8%8.6%",,,
,,,,,"Senate ",,"House of Representatives",,,,,,,
"President and Vice-President ",,,,,"Grand Cape Mount ",,"Grand Cape Mount, Electoral District 1",,,,,,,
"Candidate ",,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes",
"BARNES, Milton Nathaniel (LDP) ",,,0,"BONDOKAI, III, J. Siafa (NDPL) ",,1,"BENSON, James Amsu (COTOL) ",,,,,,78,
"BRUMSKINE, Charles Walker (LP) ",,,12,"DAVID, Mambu George (UP) ",,3,"FAHNBULLEH, Edwin Semaila (ULD) ",,,,,,3,
"CONNEH, Sekou Damate (PRODEM) ",,,0,"FAHNBULLEH, Ma-John T. (LP) ",,1,"FREEMAN, D. Caesar B. (UP) ",,,,,,2,
"DIVINE, SR., Samuel Raymond (Ind) ",,,0,"FREEMAN, Arthur Bamoley (LDP) ",,5,"GETAWEH, Hamidu Majeed (NPP) ",,,,,,11,
"FARHAT, David M. (FDP) ",,,1,"GBANA, Edison T. Vaanii (LP) ",,19,"KAWAH, Arthur Adama (NRP) ",,,,,,1,
"JALLAH, Armah Zolu (NPL) ",,,1,"GRAY, M. Kdaiia (CDC) ",,2,"KPAKA, SR., Ansumana  (RULP) ",,,,,,1,
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,7,"KAMARA, Jenneh M. (CDC) ",,0,"PAASEWE, Charles Boima (LP) ",,,,,,186,
"KIADII, George Momodu (NATVIPOL) ",,,1,"MASSALAY, Abel Momolu (NPP) ",,240,"ROQUES, Safiyatu Alice-Massaquoi (Ind) ",,,,,,0,
"KIEH, JR., George Klay (NDM) ",,,0,"MOMO, James Kormah (NPP) ",,52,"SAMAI, Kromah Tito (LDP) ",,,,,,4,
"KORTO, Joseph D. Z. (LERP) ",,,0,"PAASEWE, Varney  (COTOL) ",,149,"YATES, Lawrence M. Songa (CDC) ",,,,,,5,
"KPOTO, Robert Momo (ULD) ",,,0,"SHERMAN, Rudolph Emmett (COTOL) ",,34,"Valid Votes: ",,,,,,291,
"KROMAH, Alhaji G. V. (ALCOP) ",,,0,,"Valid Votes: ",506,"Invalid Votes: ",,,,,,6,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,3,,"Invalid Ballots: ",4,"Total Votes: ",,,,,,297,
"MORLU, John Sembe (UDA) ",,,1,,"Valid Votes + Invalid Ballots: ",510,,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,2,,,,,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,255,,,,,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,0,,,,,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,1,,,,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,1,,,,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,1,,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,9,,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,0,,,,,,,,,,,
,"Valid Votes: ",,295,,,,,,,,,,,
,"Invalid Votes: ",,6,,,,,,,,,,,
,"Total Votes: ",,301,,,,,,,,,,,
"Precinct: 12026 ","Polling Place: ",2,,,,,"Total: 423 Age 18-27: 37.6% ","Age 48-57: ",,,"8.0%",,,
"Mambo Public School, Mambo Tow n, Grand Cape Mount ",,,,,,,"Males: 40.7% Age 28-37: 24.3% Females: 59.3% Age 38-47: 18.7% ","Age 58-67: Age 68+: ",,,"4.7%6.6%",,,
,,,,,"Senate ",,"House of Representatives",,,,,,,
"President and Vice-President ",,,,,"Grand Cape Mount ",,"Grand Cape Mount, Electoral District 1",,,,,,,
"Candidate ",,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes",
"BARNES, Milton Nathaniel (LDP) ",,,4,"BONDOKAI, III, J. Siafa (NDPL) ",,6,"BENSON, James Amsu (COTOL) ",,,,,,94,
"BRUMSKINE, Charles Walker (LP) ",,,15,"DAVID, Mambu George (UP) ",,6,"FAHNBULLEH, Edwin Semaila (ULD) ",,,,,,4,
"CONNEH, Sekou Damate (PRODEM) ",,,0,"FAHNBULLEH, Ma-John T. (LP) ",,18,"FREEMAN, D. Caesar B. (UP) ",,,,,,10,
"DIVINE, SR., Samuel Raymond (Ind) ",,,0,"FREEMAN, Arthur Bamoley (LDP) ",,15,"GETAWEH, Hamidu Majeed (NPP) ",,,,,,14,
"FARHAT, David M. (FDP) ",,,1,"GBANA, Edison T. Vaanii (LP) ",,20,"KAWAH, Arthur Adama (NRP) ",,,,,,2,
"JALLAH, Armah Zolu (NPL) ",,,0,"GRAY, M. Kdaiia (CDC) ",,13,"KPAKA, SR., Ansumana  (RULP) ",,,,,,8,
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,8,"KAMARA, Jenneh M. (CDC) ",,10,"PAASEWE, Charles Boima (LP) ",,,,,,153,
"KIADII, George Momodu (NATVIPOL) ",,,0,"MASSALAY, Abel Momolu (NPP) ",,195,"ROQUES, Safiyatu Alice-Massaquoi (Ind) ",,,,,,2,
"KIEH, JR., George Klay (NDM) ",,,1,"MOMO, James Kormah (NPP) ",,77,"SAMAI, Kromah Tito (LDP) ",,,,,,2,
"KORTO, Joseph D. Z. (LERP) ",,,1,"PAASEWE, Varney  (COTOL) ",,135,"YATES, Lawrence M. Songa (CDC) ",,,,,,4,
"KPOTO, Robert Momo (ULD) ",,,0,"SHERMAN, Rudolph Emmett (COTOL) ",,53,"Valid Votes: ",,,,,,293,
"KROMAH, Alhaji G. V. (ALCOP) ",,,0,,"Valid Votes: ",548,"Invalid Votes: ",,,,,,10,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,6,,"Invalid Ballots: ",5,"Total Votes: ",,,,,,303,
"MORLU, John Sembe (UDA) ",,,0,,"Valid Votes + Invalid Ballots: ",553,,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,5,,,,,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,248,,,,,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,0,,,,,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,0,,,,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,2,,,,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,1,,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,7,,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,0,,,,,,,,,,,
,"Valid Votes: ",,299,,,,,,,,,,,
,"Invalid Votes: ",,9,,,,,,,,,,,
,"Total Votes: ",,308,,,,,,,,,,,
"Precinct: 12026 ","Polling Place: ",3,,,,,"Total: 418 Age 18-27: 33.7% ","Age 48-57: ",,,"8.1%",,,
"Mambo Public School, Mambo Tow n, Grand Cape Mount ",,,,,,,"Males: 44.3% Age 28-37: 24.6% Females: 55.7% Age 38-47: 16.5% ","Age 58-67: Age 68+: ",,,"10.3%6.7%",,,
,,,,,"Senate ",,"House of Representatives",,,,,,,
"President and Vice-President ",,,,,"Grand Cape Mount ",,"Grand Cape Mount, Electoral District 1",,,,,,,
"Candidate ",,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes",
"BARNES, Milton Nathaniel (LDP) ",,,3,"BONDOKAI, III, J. Siafa (NDPL) ",,3,"BENSON, James Amsu (COTOL) ",,,,,,93,
"BRUMSKINE, Charles Walker (LP) ",,,11,"DAVID, Mambu George (UP) ",,9,"FAHNBULLEH, Edwin Semaila (ULD) ",,,,,,5,
"CONNEH, Sekou Damate (PRODEM) ",,,0,"FAHNBULLEH, Ma-John T. (LP) ",,7,"FREEMAN, D. Caesar B. (UP) ",,,,,,8,
"DIVINE, SR., Samuel Raymond (Ind) ",,,1,"FREEMAN, Arthur Bamoley (LDP) ",,20,"GETAWEH, Hamidu Majeed (NPP) ",,,,,,13,
"FARHAT, David M. (FDP) ",,,1,"GBANA, Edison T. Vaanii (LP) ",,26,"KAWAH, Arthur Adama (NRP) ",,,,,,4,
"JALLAH, Armah Zolu (NPL) ",,,0,"GRAY, M. Kdaiia (CDC) ",,6,"KPAKA, SR., Ansumana  (RULP) ",,,,,,2,
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,8,"KAMARA, Jenneh M. (CDC) ",,8,"PAASEWE, Charles Boima (LP) ",,,,,,144,
"KIADII, George Momodu (NATVIPOL) ",,,1,"MASSALAY, Abel Momolu (NPP) ",,186,"ROQUES, Safiyatu Alice-Massaquoi (Ind) ",,,,,,1,
"KIEH, JR., George Klay (NDM) ",,,0,"MOMO, James Kormah (NPP) ",,54,"SAMAI, Kromah Tito (LDP) ",,,,,,4,
"KORTO, Joseph D. Z. (LERP) ",,,0,"PAASEWE, Varney  (COTOL) ",,111,"YATES, Lawrence M. Songa (CDC) ",,,,,,5,
"KPOTO, Robert Momo (ULD) ",,,0,"SHERMAN, Rudolph Emmett (COTOL) ",,64,"Valid Votes: ",,,,,,279,
"KROMAH, Alhaji G. V. (ALCOP) ",,,0,,"Valid Votes: ",494,"Invalid Votes: ",,,,,,6,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,4,,"Invalid Ballots: ",2,"Total Votes: ",,,,,,285,
"MORLU, John Sembe (UDA) ",,,0,,"Valid Votes + Invalid Ballots: ",496,,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,5,,,,,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,245,,,,,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,0,,,,,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,1,,,,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,2,,,,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,1,,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,7,,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,0,,,,,,,,,,,
,"Valid Votes: ",,290,,,,,,,,,,,
,"Invalid Votes: ",,4,,,,,,,,,,,
,"Total Votes: ",,294,,,,,,,,,,,
"Precinct: 12027 ","Polling Place: ",1,,,,,"Total: 473 Age 18-27: 32.6% ","Age 48-57: ",,,"8.9%",,,
