"MORLU, John Sembe (UDA) ",,,,0,"TOOMEY, J. Kla (NPP) ",7,,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,,1,"Valid Votes: ",493,,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,,12,"Invalid Ballots: ",15,,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,,1,"Valid Votes + Invalid Ballots: ",508,,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,,2,,,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,,21,,,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,,140,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,,55,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,,1,,,,,,,,,,
,"Valid Votes: ",,,293,,,,,,,,,,
,"Invalid Votes: ",,,32,,,,,,,,,,
,"Total Votes: ",,,325,,,,,,,,,,
"Precinct: 27061 ","Polling Place: ",1,,,,,"Total: 353 ","Age 18-27: 43.1% ","Age 48-57: ",,,"9.6%",,
"Yookudi Elementary School, Yookudi, Maryland ",,,,,,,"Males: 47.9% Females: 52.1% ","Age 28-37: 26.9% Age 38-47: 12.5% ","Age 58-67: Age 68+: ",,,"3.7%4.2%",,
,,,,,"Senate ",,,"House of Representatives",,,,,,
"President and Vice-President ",,,,,"Maryland ",,"Maryland, Electoral District 3",,,,,,,
"Candidate ",,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes",
"BARNES, Milton Nathaniel (LDP) ",,,1,"BALLOUT, JR., John Akel (UP) ",,36,"ANDERSON, SR., William Phillip (RULP) ",,,,,,27,
"BRUMSKINE, Charles Walker (LP) ",,,3,"BEDELL, Anthony S. Wloflo (NDPL) ",,39,"BINEY, James Pobee (NPP) ",,,,,,135,
"CONNEH, Sekou Damate (PRODEM) ",,,12,"BREWER, JR., Robert Alexandeer (NDPL) ",,101,"HODGE, H. Suku-Toe (UP) ",,,,,,27,
"DIVINE, SR., Samuel Raymond (Ind) ",,,4,"CLARK, Wilfred Ernest (COTOL) ",,61,"MERRIAM, J. D. Hodo (NDPL) ",,,,,,47,
"FARHAT, David M. (FDP) ",,,2,"CLARK-WAH, Theodosia Minikon (APD) ",,22,"NAH, Eliza Monline (CDC) ",,,,,,8,
"JALLAH, Armah Zolu (NPL) ",,,1,"COX, SR., James Lamark (LP) ",,43,"THOMPSON, Alfred Thowone (COTOL) ",,,,,,24,
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,21,"FOLEE, Eric Deiojue Kitue (CDC) ",,23,,"Valid Votes: ",,,,,268,
"KIADII, George Momodu (NATVIPOL) ",,,1,"GOE, Mason Chumue (APD) ",,13,,"Invalid Votes: ",,,,,13,
"KIEH, JR., George Klay (NDM) ",,,2,"HUTCHINS, Alexander Mcknight (RULP) ",,21,,"Total Votes: ",,,,,281,
"KORTO, Joseph D. Z. (LERP) ",,,3,"JEFFY, Paul R. (LP) ",,27,,,,,,,,
"KPOTO, Robert Momo (ULD) ",,,0,"MUSU-SCOTT, Gloria Maya (UP) ",,15,,,,,,,,
"KROMAH, Alhaji G. V. (ALCOP) ",,,3,"NEUFVILLE, E. Danny (CDC) ",,52,,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,3,"RAGLAND, Willie Dalleh (COTOL) ",,35,,,,,,,,
"MORLU, John Sembe (UDA) ",,,2,"TOOMEY, J. Kla (NPP) ",,15,,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,2,,"Valid Votes: ",503,,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,9,,"Invalid Ballots: ",30,,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,3,,"Valid Votes + Invalid Ballots: ",533,,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,2,,,,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,28,,,,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,125,,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,24,,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,8,,,,,,,,,,,
,"Valid Votes: ",,259,,,,,,,,,,,
,"Invalid Votes: ",,22,,,,,,,,,,,
,"Total Votes: ",,281,,,,,,,,,,,
"Precinct: 27061 ","Polling Place: ",2,,,,,"Total: 363 ","Age 18-27: 41.3% ","Age 48-57: ",,,"9.6%",,
"Yookudi Elementary School, Yookudi, Maryland ",,,,,,,"Males: 50.4% Females: 49.6% ","Age 28-37: 24.0% Age 38-47: 15.2% ","Age 58-67: Age 68+: ",,,"7.2%2.8%",,
,,,,,"Senate ",,,"House of Representatives",,,,,,
"President and Vice-President ",,,,,"Maryland ",,"Maryland, Electoral District 3",,,,,,,
"Candidate ",,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes",
"BARNES, Milton Nathaniel (LDP) ",,,2,"BALLOUT, JR., John Akel (UP) ",,36,"ANDERSON, SR., William Phillip (RULP) ",,,,,,17,
"BRUMSKINE, Charles Walker (LP) ",,,6,"BEDELL, Anthony S. Wloflo (NDPL) ",,28,"BINEY, James Pobee (NPP) ",,,,,,154,
"CONNEH, Sekou Damate (PRODEM) ",,,0,"BREWER, JR., Robert Alexandeer (NDPL) ",,0,"HODGE, H. Suku-Toe (UP) ",,,,,,16,
"DIVINE, SR., Samuel Raymond (Ind) ",,,2,"CLARK, Wilfred Ernest (COTOL) ",,82,"MERRIAM, J. D. Hodo (NDPL) ",,,,,,57,
"FARHAT, David M. (FDP) ",,,0,"CLARK-WAH, Theodosia Minikon (APD) ",,36,"NAH, Eliza Monline (CDC) ",,,,,,5,
"JALLAH, Armah Zolu (NPL) ",,,0,"COX, SR., James Lamark (LP) ",,35,"THOMPSON, Alfred Thowone (COTOL) ",,,,,,14,
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,15,"FOLEE, Eric Deiojue Kitue (CDC) ",,6,,"Valid Votes: ",,,,,263,
"KIADII, George Momodu (NATVIPOL) ",,,1,"GOE, Mason Chumue (APD) ",,15,,"Invalid Votes: ",,,,,18,
"KIEH, JR., George Klay (NDM) ",,,0,"HUTCHINS, Alexander Mcknight (RULP) ",,11,,"Total Votes: ",,,,,281,
"KORTO, Joseph D. Z. (LERP) ",,,1,"JEFFY, Paul R. (LP) ",,15,,,,,,,,
"KPOTO, Robert Momo (ULD) ",,,0,"MUSU-SCOTT, Gloria Maya (UP) ",,22,,,,,,,,
"KROMAH, Alhaji G. V. (ALCOP) ",,,2,"NEUFVILLE, E. Danny (CDC) ",,40,,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,0,"RAGLAND, Willie Dalleh (COTOL) ",,25,,,,,,,,
"MORLU, John Sembe (UDA) ",,,1,"TOOMEY, J. Kla (NPP) ",,9,,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,2,,"Valid Votes: ",360,,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,7,,"Invalid Ballots: ",18,,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,1,,"Valid Votes + Invalid Ballots: ",378,,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,3,,,,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,37,,,,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,162,,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,16,,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,0,,,,,,,,,,,
,"Valid Votes: ",,258,,,,,,,,,,,
,"Invalid Votes: ",,24,,,,,,,,,,,
,"Total Votes: ",,282,,,,,,,,,,,
"Precinct: 27062 ","Polling Place: ",1,,,,,"Total: 255 ","Age 18-27: 36.5% ","Age 48-57: ",,,"10.2%",,
"Little Wlebo Tow n Hall, Little Wlebo 1, Maryland ",,,,,,,"Males: 56.5% Females: 43.5% ","Age 28-37: 27.8% Age 38-47: 14.9% ","Age 58-67: Age 68+: ",,,"8.2%2.4%",,
,,,,,"Senate ",,,"House of Representatives",,,,,,
"President and Vice-President ",,,,,"Maryland ",,"Maryland, Electoral District 3",,,,,,,
"Candidate ",,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes",
"BARNES, Milton Nathaniel (LDP) ",,,11,"BALLOUT, JR., John Akel (UP) ",,26,"ANDERSON, SR., William Phillip (RULP) ",,,,,,14,
"BRUMSKINE, Charles Walker (LP) ",,,7,"BEDELL, Anthony S. Wloflo (NDPL) ",,31,"BINEY, James Pobee (NPP) ",,,,,,61,
"CONNEH, Sekou Damate (PRODEM) ",,,7,"BREWER, JR., Robert Alexandeer (NDPL) ",,13,"HODGE, H. Suku-Toe (UP) ",,,,,,24,
"DIVINE, SR., Samuel Raymond (Ind) ",,,4,"CLARK, Wilfred Ernest (COTOL) ",,32,"MERRIAM, J. D. Hodo (NDPL) ",,,,,,13,
"FARHAT, David M. (FDP) ",,,2,"CLARK-WAH, Theodosia Minikon (APD) ",,21,"NAH, Eliza Monline (CDC) ",,,,,,7,
"JALLAH, Armah Zolu (NPL) ",,,2,"COX, SR., James Lamark (LP) ",,54,"THOMPSON, Alfred Thowone (COTOL) ",,,,,,52,
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,41,"FOLEE, Eric Deiojue Kitue (CDC) ",,17,,"Valid Votes: ",,,,,171,
"KIADII, George Momodu (NATVIPOL) ",,,5,"GOE, Mason Chumue (APD) ",,10,,"Invalid Votes: ",,,,,18,
"KIEH, JR., George Klay (NDM) ",,,0,"HUTCHINS, Alexander Mcknight (RULP) ",,7,,"Total Votes: ",,,,,189,
"KORTO, Joseph D. Z. (LERP) ",,,1,"JEFFY, Paul R. (LP) ",,17,,,,,,,,
"KPOTO, Robert Momo (ULD) ",,,0,"MUSU-SCOTT, Gloria Maya (UP) ",,16,,,,,,,,
"KROMAH, Alhaji G. V. (ALCOP) ",,,3,"NEUFVILLE, E. Danny (CDC) ",,14,,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,4,"RAGLAND, Willie Dalleh (COTOL) ",,18,,,,,,,,
"MORLU, John Sembe (UDA) ",,,0,"TOOMEY, J. Kla (NPP) ",,25,,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,2,,"Valid Votes: ",301,,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,13,,"Invalid Ballots: ",19,,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,1,,"Valid Votes + Invalid Ballots: ",320,,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,1,,,,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,3,,,,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,32,,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,17,,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,7,,,,,,,,,,,
,"Valid Votes: ",,163,,,,,,,,,,,
,"Invalid Votes: ",,26,,,,,,,,,,,
,"Total Votes: ",,189,,,,,,,,,,,
"Precinct: 27063 ","Polling Place: ",1,,,,,,"Total: 336 ","Age 18-27: 32.4% ","Age 48-57: ",,"8.6%",,
"Fish Tow n Public School, Fish Tow n, Maryland ",,,,,,,,"Males: 51.8% Females: 48.2% ","Age 28-37: 26.5% Age 38-47: 17.9% ","Age 58-67: Age 68+: ",,"8.6%6.0%",,
,,,,,,"Senate ",,,"House of Representatives",,,,,
"President and Vice-President ",,,,,,"Maryland ",,"Maryland, Electoral District 3",,,,,,
"Candidate ",,,"Votes ",,"Candidate ",,"Votes ","Candidate ",,,,,"Votes",
"BARNES, Milton Nathaniel (LDP) ",,,3,,"BALLOUT, JR., John Akel (UP) ",,36,"ANDERSON, SR., William Phillip (RULP) ",,,,,4,
"BRUMSKINE, Charles Walker (LP) ",,,4,,"BEDELL, Anthony S. Wloflo (NDPL) ",,174,"BINEY, James Pobee (NPP) ",,,,,9,
"CONNEH, Sekou Damate (PRODEM) ",,,3,,"BREWER, JR., Robert Alexandeer (NDPL) ",,18,"HODGE, H. Suku-Toe (UP) ",,,,,2,
"DIVINE, SR., Samuel Raymond (Ind) ",,,4,,"CLARK, Wilfred Ernest (COTOL) ",,31,"MERRIAM, J. D. Hodo (NDPL) ",,,,,5,
"FARHAT, David M. (FDP) ",,,2,,"CLARK-WAH, Theodosia Minikon (APD) ",,5,"NAH, Eliza Monline (CDC) ",,,,,11,
"JALLAH, Armah Zolu (NPL) ",,,2,,"COX, SR., James Lamark (LP) ",,207,"THOMPSON, Alfred Thowone (COTOL) ",,,,,304,
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,32,,"FOLEE, Eric Deiojue Kitue (CDC) ",,10,,"Valid Votes: ",,,,335,
"KIADII, George Momodu (NATVIPOL) ",,,1,,"GOE, Mason Chumue (APD) ",,2,,"Invalid Votes: ",,,,20,
"KIEH, JR., George Klay (NDM) ",,,2,,"HUTCHINS, Alexander Mcknight (RULP) ",,12,,"Total Votes: ",,,,355,
"KORTO, Joseph D. Z. (LERP) ",,,2,,"JEFFY, Paul R. (LP) ",,6,,,,,,,
"KPOTO, Robert Momo (ULD) ",,,0,,"MUSU-SCOTT, Gloria Maya (UP) ",,20,,,,,,,
"KROMAH, Alhaji G. V. (ALCOP) ",,,0,,"NEUFVILLE, E. Danny (CDC) ",,42,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,0,,"RAGLAND, Willie Dalleh (COTOL) ",,36,,,,,,,
"MORLU, John Sembe (UDA) ",,,1,,"TOOMEY, J. Kla (NPP) ",,10,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,0,,,"Valid Votes: ",609,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,47,,,"Invalid Ballots: ",16,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,0,,,"Valid Votes + Invalid Ballots: ",625,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,2,,,,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,4,,,,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,193,,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,38,,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,5,,,,,,,,,,,
,"Valid Votes: ",,345,,,,,,,,,,,
,"Invalid Votes: ",,11,,,,,,,,,,,
,"Total Votes: ",,356,,,,,,,,,,,
"Precinct: 27063 ","Polling Place: ",2,,,,,,"Total: 352 ","Age 18-27: 38.9% ","Age 48-57: ",,,"9.4%",
"Fish Tow n Public School, Fish Tow n, Maryland ",,,,,,,,"Males: 48.6% Females: 51.4% ","Age 28-37: 23.6% Age 38-47: 17.0% ","Age 58-67: Age 68+: ",,,"6.3%4.8%",
,,,,,,"Senate ",,,"House of Representatives",,,,,
"President and Vice-President ",,,,,,"Maryland ",,"Maryland, Electoral District 3",,,,,,
"Candidate ",,,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes"
"BARNES, Milton Nathaniel (LDP) ",,,,4,"BALLOUT, JR., John Akel (UP) ",,10,"ANDERSON, SR., William Phillip (RULP) ",,,,,,5
"BRUMSKINE, Charles Walker (LP) ",,,,6,"BEDELL, Anthony S. Wloflo (NDPL) ",,9,"BINEY, James Pobee (NPP) ",,,,,,30
"CONNEH, Sekou Damate (PRODEM) ",,,,3,"BREWER, JR., Robert Alexandeer (NDPL) ",,10,"HODGE, H. Suku-Toe (UP) ",,,,,,6
"DIVINE, SR., Samuel Raymond (Ind) ",,,,2,"CLARK, Wilfred Ernest (COTOL) ",,16,"MERRIAM, J. D. Hodo (NDPL) ",,,,,,10
"FARHAT, David M. (FDP) ",,,,1,"CLARK-WAH, Theodosia Minikon (APD) ",,2,"NAH, Eliza Monline (CDC) ",,,,,,3
"JALLAH, Armah Zolu (NPL) ",,,,1,"COX, SR., James Lamark (LP) ",,31,"THOMPSON, Alfred Thowone (COTOL) ",,,,,,80
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,5,"FOLEE, Eric Deiojue Kitue (CDC) ",,2,,"Valid Votes: ",,,,,134
"KIADII, George Momodu (NATVIPOL) ",,,,1,"GOE, Mason Chumue (APD) ",,2,,"Invalid Votes: ",,,,,4
"KIEH, JR., George Klay (NDM) ",,,,1,"HUTCHINS, Alexander Mcknight (RULP) ",,11,,"Total Votes: ",,,,,138
"KORTO, Joseph D. Z. (LERP) ",,,,0,"JEFFY, Paul R. (LP) ",,7,,,,,,,
"KPOTO, Robert Momo (ULD) ",,,,0,"MUSU-SCOTT, Gloria Maya (UP) ",,4,,,,,,,
"KROMAH, Alhaji G. V. (ALCOP) ",,,,1,"NEUFVILLE, E. Danny (CDC) ",,16,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,,0,"RAGLAND, Willie Dalleh (COTOL) ",,23,,,,,,,
"MORLU, John Sembe (UDA) ",,,,2,"TOOMEY, J. Kla (NPP) ",,2,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,,1,,"Valid Votes: ",145,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,,19,,"Invalid Ballots: ",6,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,,2,,"Valid Votes + Invalid Ballots: ",151,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,,1,,,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,,5,,,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,,63,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,,13,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,,2,,,,,,,,,,
,"Valid Votes: ",,,133,,,,,,,,,,
,"Invalid Votes: ",,,6,,,,,,,,,,
,"Total Votes: ",,,139,,,,,,,,,,
"Precinct: 27064 ","Polling Place: ",1,,,,,"Total: 541 ","Age 18-27: 33.8% ","Age 48-57: ",,"9.4%",,,
"Rock Tow n Public School, Rock Tow n, Maryland ",,,,,,,"Males: 47.3% Females: 52.7% ","Age 28-37: 25.1% Age 38-47: 14.2% ","Age 58-67: Age 68+: ",,"9.2%8.1%",,,
,,,,,"Senate ",,,"House of Representatives",,,,,,
"President and Vice-President ",,,,,"Maryland ",,"Maryland, Electoral District 3",,,,,,,
"Candidate ",,,"Votes ","Candidate ","Votes ",,"Candidate ",,,,,"Votes",,
"BARNES, Milton Nathaniel (LDP) ",,,5,"BALLOUT, JR., John Akel (UP) ",10,,"ANDERSON, SR., William Phillip (RULP) ",,,,,10,,
"BRUMSKINE, Charles Walker (LP) ",,,23,"BEDELL, Anthony S. Wloflo (NDPL) ",164,,"BINEY, James Pobee (NPP) ",,,,,80,,
"CONNEH, Sekou Damate (PRODEM) ",,,6,"BREWER, JR., Robert Alexandeer (NDPL) ",15,,"HODGE, H. Suku-Toe (UP) ",,,,,9,,
"DIVINE, SR., Samuel Raymond (Ind) ",,,2,"CLARK, Wilfred Ernest (COTOL) ",22,,"MERRIAM, J. D. Hodo (NDPL) ",,,,,2,,
"FARHAT, David M. (FDP) ",,,1,"CLARK-WAH, Theodosia Minikon (APD) ",4,,"NAH, Eliza Monline (CDC) ",,,,,3,,
"JALLAH, Armah Zolu (NPL) ",,,1,"COX, SR., James Lamark (LP) ",55,,"THOMPSON, Alfred Thowone (COTOL) ",,,,,166,,
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,45,"FOLEE, Eric Deiojue Kitue (CDC) ",10,,,"Valid Votes: ",,,,270,,
"KIADII, George Momodu (NATVIPOL) ",,,0,"GOE, Mason Chumue (APD) ",3,,,"Invalid Votes: ",,,,27,,
"KIEH, JR., George Klay (NDM) ",,,1,"HUTCHINS, Alexander Mcknight (RULP) ",5,,,"Total Votes: ",,,,297,,
"KORTO, Joseph D. Z. (LERP) ",,,1,"JEFFY, Paul R. (LP) ",5,,,,,,,,,
"KPOTO, Robert Momo (ULD) ",,,2,"MUSU-SCOTT, Gloria Maya (UP) ",3,,,,,,,,,
"KROMAH, Alhaji G. V. (ALCOP) ",,,1,"NEUFVILLE, E. Danny (CDC) ",141,,,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,1,"RAGLAND, Willie Dalleh (COTOL) ",27,,,,,,,,,
"MORLU, John Sembe (UDA) ",,,1,"TOOMEY, J. Kla (NPP) ",20,,,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,0,"Valid Votes: ",484,,,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,105,"Invalid Ballots: ",17,,,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,0,"Valid Votes + Invalid Ballots: ",501,,,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,1,,,,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,8,,,,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,37,,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,17,,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,2,,,,,,,,,,,
,"Valid Votes: ",,260,,,,,,,,,,,
,"Invalid Votes: ",,38,,,,,,,,,,,
,"Total Votes: ",,298,,,,,,,,,,,
"Precinct: 27065 ","Polling Place: ",1,,,,,,"Total: 281 ","Age 18-27: 34.5% ","Age 48-57: ",,,"13.2%",
"Yealu Tow n Hall, Spring hill, Maryland ",,,,,,,,"Males: 47.0% Females: 53.0% ","Age 28-37: 21.4% Age 38-47: 13.5% ","Age 58-67: Age 68+: ",,,"9.6%7.8%",
,,,,,,"Senate ",,,"House of Representatives",,,,,
"President and Vice-President ",,,,,,"Maryland ",,"Maryland, Electoral District 3",,,,,,
"Candidate ",,,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes"
"BARNES, Milton Nathaniel (LDP) ",,,,0,"BALLOUT, JR., John Akel (UP) ",,70,"ANDERSON, SR., William Phillip (RULP) ",,,,,,10
"BRUMSKINE, Charles Walker (LP) ",,,,4,"BEDELL, Anthony S. Wloflo (NDPL) ",,24,"BINEY, James Pobee (NPP) ",,,,,,44
"CONNEH, Sekou Damate (PRODEM) ",,,,1,"BREWER, JR., Robert Alexandeer (NDPL) ",,49,"HODGE, H. Suku-Toe (UP) ",,,,,,72
"DIVINE, SR., Samuel Raymond (Ind) ",,,,0,"CLARK, Wilfred Ernest (COTOL) ",,14,"MERRIAM, J. D. Hodo (NDPL) ",,,,,,24
"FARHAT, David M. (FDP) ",,,,0,"CLARK-WAH, Theodosia Minikon (APD) ",,14,"NAH, Eliza Monline (CDC) ",,,,,,6
"JALLAH, Armah Zolu (NPL) ",,,,0,"COX, SR., James Lamark (LP) ",,105,"THOMPSON, Alfred Thowone (COTOL) ",,,,,,53
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,4,"FOLEE, Eric Deiojue Kitue (CDC) ",,14,,"Valid Votes: ",,,,,209
"KIADII, George Momodu (NATVIPOL) ",,,,0,"GOE, Mason Chumue (APD) ",,9,,"Invalid Votes: ",,,,,13
"KIEH, JR., George Klay (NDM) ",,,,0,"HUTCHINS, Alexander Mcknight (RULP) ",,14,,"Total Votes: ",,,,,222
"KORTO, Joseph D. Z. (LERP) ",,,,0,"JEFFY, Paul R. (LP) ",,13,,,,,,,
"KPOTO, Robert Momo (ULD) ",,,,0,"MUSU-SCOTT, Gloria Maya (UP) ",,24,,,,,,,
"KROMAH, Alhaji G. V. (ALCOP) ",,,,1,"NEUFVILLE, E. Danny (CDC) ",,40,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,,0,"RAGLAND, Willie Dalleh (COTOL) ",,10,,,,,,,
"MORLU, John Sembe (UDA) ",,,,0,"TOOMEY, J. Kla (NPP) ",,9,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,,0,,"Valid Votes: ",409,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,,6,,"Invalid Ballots: ",6,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,,0,,"Valid Votes + Invalid Ballots: ",415,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,,1,,,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,,3,,,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,,180,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,,6,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,,3,,,,,,,,,,
,"Valid Votes: ",,,209,,,,,,,,,,
,"Invalid Votes: ",,,14,,,,,,,,,,
,"Total Votes: ",,,223,,,,,,,,,,
"Precinct: 27066 ","Polling Place: ",1,,,,,"Total: 349 ","Age 18-27: 29.8% ","Age 48-57: ",,,"12.3%",,
"Whole Graw ay Elementary School, Whole Graw ay, Maryland ",,,,,,,"Males: 39.8% Females: 60.2% ","Age 28-37: 17.5% Age 38-47: 12.3% ","Age 58-67: Age 68+: ",,,"12.3%15.8%",,
,,,,,"Senate ",,,"House of Representatives",,,,,,
"President and Vice-President ",,,,,"Maryland ",,"Maryland, Electoral District 3",,,,,,,
"Candidate ",,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes",
"BARNES, Milton Nathaniel (LDP) ",,,6,"BALLOUT, JR., John Akel (UP) ",,7,"ANDERSON, SR., William Phillip (RULP) ",,,,,,13,
"BRUMSKINE, Charles Walker (LP) ",,,6,"BEDELL, Anthony S. Wloflo (NDPL) ",,37,"BINEY, James Pobee (NPP) ",,,,,,93,
"CONNEH, Sekou Damate (PRODEM) ",,,4,"BREWER, JR., Robert Alexandeer (NDPL) ",,52,"HODGE, H. Suku-Toe (UP) ",,,,,,24,
"DIVINE, SR., Samuel Raymond (Ind) ",,,4,"CLARK, Wilfred Ernest (COTOL) ",,6,"MERRIAM, J. D. Hodo (NDPL) ",,,,,,80,
"FARHAT, David M. (FDP) ",,,2,"CLARK-WAH, Theodosia Minikon (APD) ",,3,"NAH, Eliza Monline (CDC) ",,,,,,9,
"JALLAH, Armah Zolu (NPL) ",,,0,"COX, SR., James Lamark (LP) ",,7,"THOMPSON, Alfred Thowone (COTOL) ",,,,,,16,
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,18,"FOLEE, Eric Deiojue Kitue (CDC) ",,27,,"Valid Votes: ",,,,,235,
"KIADII, George Momodu (NATVIPOL) ",,,0,"GOE, Mason Chumue (APD) ",,12,,"Invalid Votes: ",,,,,55,
"KIEH, JR., George Klay (NDM) ",,,1,"HUTCHINS, Alexander Mcknight (RULP) ",,10,,"Total Votes: ",,,,,290,
"KORTO, Joseph D. Z. (LERP) ",,,3,"JEFFY, Paul R. (LP) ",,59,,,,,,,,
"KPOTO, Robert Momo (ULD) ",,,2,"MUSU-SCOTT, Gloria Maya (UP) ",,42,,,,,,,,
"KROMAH, Alhaji G. V. (ALCOP) ",,,4,"NEUFVILLE, E. Danny (CDC) ",,35,,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,1,"RAGLAND, Willie Dalleh (COTOL) ",,58,,,,,,,,
"MORLU, John Sembe (UDA) ",,,0,"TOOMEY, J. Kla (NPP) ",,6,,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,1,,"Valid Votes: ",361,,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,13,,"Invalid Ballots: ",36,,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,1,,"Valid Votes + Invalid Ballots: ",397,,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,3,,,,,,,,,,,
