"KROMAH, Alhaji G. V. (ALCOP) ","","",0 ,"",Valid Votes: ,240,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","",0 ,"",Invalid Ballots: ,4,"","","","","","",""
"MORLU, John Sembe (UDA) ","","",0 ,"",Valid Votes + Invalid Ballots: ,244,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","",0,"","","","","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","",41,"","","","","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","",0,"","","","","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","",0,"","","","","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","",1,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","",1,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","",25,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","",0,"","","","","","","","","",""
"",Valid Votes: ,"",211,"","","","","","","","","",""
"",Invalid Votes: ,"",6,"","","","","","","","","",""
"",Total Votes: ,"",217,"","","","","","","","","",""
Precinct: 45020 ,Polling Place: ,2 ,"","","","",Total: 380 ,Age 18-27: 37.6% ,Age 48-57: ,"","",11.1%,""
"Private Building, Belle Boloma , Bell Boloma, Gbarpolu ","","","","","","",Males: 37.6% Females: 62.4% ,Age 28-37: 19.5% Age 38-47: 17.4% ,Age 58-67: Age 68+: ,"","",7.9%6.6%,""
"","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","",Gbarpolu ,"","Gbarpolu, Electoral District 3","","","","","",""
Candidate ,"","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","",5 ,"DUKUKY, Jestina V. (CDC) ","",3 ,"FREEMAN, Joseph Z. (COTOL) ","","","","","",4
"BRUMSKINE, Charles Walker (LP) ","","",4 ,"KOLLIE, George Blama (LP) ","",1 ,"GBELEE, Korlue  (LP) ","","","","","",11
"CONNEH, Sekou Damate (PRODEM) ","","",2 ,"KONNEH, SR., Siafa Varney Gaindeh (NPP) ","",2 ,"GORMOR, SR., John Gwalar (NPP) ","","","","","",10
"DIVINE, SR., Samuel Raymond (Ind) ","","",0 ,"MANNAH, SR., Isaac Freeman (COTOL) ","",4 ,"KOMAH, Roland Flomo (NDPL) ","","","","","",16
"FARHAT, David M. (FDP) ","","",0 ,"MENDS-COLE, Edward Sumo (LP) ","",0 ,"TARNIAH, SR., Gibson L. M. (Ind) ","","","","","",81
"JALLAH, Armah Zolu (NPL) ","","",0 ,"NAATEHN, SR., Daniel Flomo (UP) ","",5 ,"YARSIAH, SR., Dickson Temo (UP) ","","","","","",82
"JOHNSON-SIRLEAF, Ellen  (UP) ","","",124 ,"SEH, William M. (COTOL) ","",3 ,"",Valid Votes: ,"","","","",204
"KIADII, George Momodu (NATVIPOL) ","","",2 ,"TARNUE, SR., Harris Fomba (NDPL) ","",1 ,"",Invalid Votes: ,"","","","",4
"KIEH, JR., George Klay (NDM) ","","",3 ,"TAWEH, Joseph Jarleakai (UP) ","",1 ,"",Total Votes: ,"","","","",208
"KORTO, Joseph D. Z. (LERP) ","","",0 ,"TORMETIE, Samuel Sumo (NRP) ","",19,"","","","","","",""
"KPOTO, Robert Momo (ULD) ","","",1 ,"WESSO, A. Kanie (Ind) ","",188,"","","","","","",""
"KROMAH, Alhaji G. V. (ALCOP) ","","",1 ,"",Valid Votes: ,227,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","",3 ,"",Invalid Ballots: ,1,"","","","","","",""
"MORLU, John Sembe (UDA) ","","",0 ,"",Valid Votes + Invalid Ballots: ,228,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","",1,"","","","","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","",43,"","","","","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","",1,"","","","","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","",0,"","","","","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","",0,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","",1,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","",16,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","",0,"","","","","","","","","",""
"",Valid Votes: ,"",207,"","","","","","","","","",""
"",Invalid Votes: ,"",1,"","","","","","","","","",""
"",Total Votes: ,"",208,"","","","","","","","","",""
Precinct: 45021 ,Polling Place: ,1 ,"","","","","",Total: 490 ,Age 18-27: 37.1% ,Age 48-57: ,"","",8.2%,""
"Tow n Hall, Tiggelee, Tiggelee, Gbarpolu ","","","","","","","",Males: 46.3% Females: 53.7% ,Age 28-37: 26.1% Age 38-47: 14.9% ,Age 58-67: Age 68+: ,"","",8.4%5.3%,""
"","","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","","",Gbarpolu ,"","Gbarpolu, Electoral District 3","","","","","",""
Candidate ,"","","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","","",4 ,"DUKUKY, Jestina V. (CDC) ","",15 ,"FREEMAN, Joseph Z. (COTOL) ","","","","","",4
"BRUMSKINE, Charles Walker (LP) ","","","",5 ,"KOLLIE, George Blama (LP) ","",2 ,"GBELEE, Korlue  (LP) ","","","","","",4
"CONNEH, Sekou Damate (PRODEM) ","","","",1 ,"KONNEH, SR., Siafa Varney Gaindeh (NPP) ","",4 ,"GORMOR, SR., John Gwalar (NPP) ","","","","","",5
"DIVINE, SR., Samuel Raymond (Ind) ","","","",1 ,"MANNAH, SR., Isaac Freeman (COTOL) ","",9 ,"KOMAH, Roland Flomo (NDPL) ","","","","","",225
"FARHAT, David M. (FDP) ","","","",0 ,"MENDS-COLE, Edward Sumo (LP) ","",0 ,"TARNIAH, SR., Gibson L. M. (Ind) ","","","","","",31
"JALLAH, Armah Zolu (NPL) ","","","",0 ,"NAATEHN, SR., Daniel Flomo (UP) ","",5 ,"YARSIAH, SR., Dickson Temo (UP) ","","","","","",66
"JOHNSON-SIRLEAF, Ellen  (UP) ","","","",240 ,"SEH, William M. (COTOL) ","",8 ,"",Valid Votes: ,"","","","",335
"KIADII, George Momodu (NATVIPOL) ","","","",0 ,"TARNUE, SR., Harris Fomba (NDPL) ","",7 ,"",Invalid Votes: ,"","","","",3
"KIEH, JR., George Klay (NDM) ","","","",1 ,"TAWEH, Joseph Jarleakai (UP) ","",10 ,"",Total Votes: ,"","","","",338
"KORTO, Joseph D. Z. (LERP) ","","","",0 ,"TORMETIE, Samuel Sumo (NRP) ","",162,"","","","","","",""
"KPOTO, Robert Momo (ULD) ","","","",0 ,"WESSO, A. Kanie (Ind) ","",328,"","","","","","",""
"KROMAH, Alhaji G. V. (ALCOP) ","","","",0 ,"",Valid Votes: ,550,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","","",1 ,"",Invalid Ballots: ,1,"","","","","","",""
"MORLU, John Sembe (UDA) ","","","",0 ,"",Valid Votes + Invalid Ballots: ,551,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","","",0,"","","","","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","","",8,"","","","","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","","",0,"","","","","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","","",0,"","","","","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","","",1,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","","",7,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","","",72,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","","",1,"","","","","","","","","",""
"",Valid Votes: ,"","",342,"","","","","","","","","",""
"",Invalid Votes: ,"","",0,"","","","","","","","","",""
"",Total Votes: ,"","",342,"","","","","","","","","",""
Precinct: 45022 ,Polling Place: ,1 ,"","","","","",Total: 447 ,Age 18-27: 29.3% ,Age 48-57: ,"","",14.8%,""
"Tow n Hall, Gatima, Gatima, Gbarpolu ","","","","","","","",Males: 43.2% Females: 56.8% ,Age 28-37: 26.0% Age 38-47: 18.1% ,Age 58-67: Age 68+: ,"","",7.4%4.5%,""
"","","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","","",Gbarpolu ,"","Gbarpolu, Electoral District 3","","","","","",""
Candidate ,"","","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","","",10 ,"DUKUKY, Jestina V. (CDC) ","",18 ,"FREEMAN, Joseph Z. (COTOL) ","","","","","",18
"BRUMSKINE, Charles Walker (LP) ","","","",5 ,"KOLLIE, George Blama (LP) ","",17 ,"GBELEE, Korlue  (LP) ","","","","","",19
"CONNEH, Sekou Damate (PRODEM) ","","","",1 ,"KONNEH, SR., Siafa Varney Gaindeh (NPP) ","",8 ,"GORMOR, SR., John Gwalar (NPP) ","","","","","",5
"DIVINE, SR., Samuel Raymond (Ind) ","","","",0 ,"MANNAH, SR., Isaac Freeman (COTOL) ","",27 ,"KOMAH, Roland Flomo (NDPL) ","","","","","",83
"FARHAT, David M. (FDP) ","","","",0 ,"MENDS-COLE, Edward Sumo (LP) ","",11 ,"TARNIAH, SR., Gibson L. M. (Ind) ","","","","","",11
"JALLAH, Armah Zolu (NPL) ","","","",0 ,"NAATEHN, SR., Daniel Flomo (UP) ","",19 ,"YARSIAH, SR., Dickson Temo (UP) ","","","","","",109
"JOHNSON-SIRLEAF, Ellen  (UP) ","","","",126 ,"SEH, William M. (COTOL) ","",58 ,"",Valid Votes: ,"","","","",245
"KIADII, George Momodu (NATVIPOL) ","","","",0 ,"TARNUE, SR., Harris Fomba (NDPL) ","",8 ,"",Invalid Votes: ,"","","","",5
"KIEH, JR., George Klay (NDM) ","","","",1 ,"TAWEH, Joseph Jarleakai (UP) ","",19 ,"",Total Votes: ,"","","","",250
"KORTO, Joseph D. Z. (LERP) ","","","",0 ,"TORMETIE, Samuel Sumo (NRP) ","",132,"","","","","","",""
"KPOTO, Robert Momo (ULD) ","","","",2 ,"WESSO, A. Kanie (Ind) ","",168,"","","","","","",""
"KROMAH, Alhaji G. V. (ALCOP) ","","","",0 ,"",Valid Votes: ,485,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","","",1 ,"",Invalid Ballots: ,1,"","","","","","",""
"MORLU, John Sembe (UDA) ","","","",2 ,"",Valid Votes + Invalid Ballots: ,486,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","","",0,"","","","","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","","",23,"","","","","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","","",1,"","","","","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","","",0,"","","","","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","","",0,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","","",4,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","","",74,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","","",3,"","","","","","","","","",""
"",Valid Votes: ,"","",253,"","","","","","","","","",""
"",Invalid Votes: ,"","",1,"","","","","","","","","",""
"",Total Votes: ,"","",254,"","","","","","","","","",""
Precinct: 45023 ,Polling Place: ,1 ,"","","","","",Total: 290 ,Age 18-27: 38.6% ,Age 48-57: ,"","",9.3%,""
"Tow n Hall,Belleyala, Belleyala, Gbarpolu ","","","","","","","",Males: 41.7% Females: 58.3% ,Age 28-37: 21.7% Age 38-47: 15.5% ,Age 58-67: Age 68+: ,"","",8.6%6.2%,""
"","","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","","",Gbarpolu ,"","Gbarpolu, Electoral District 3","","","","","",""
Candidate ,"","","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","","",2 ,"DUKUKY, Jestina V. (CDC) ","",1 ,"FREEMAN, Joseph Z. (COTOL) ","","","","","",4
"BRUMSKINE, Charles Walker (LP) ","","","",0 ,"KOLLIE, George Blama (LP) ","",1 ,"GBELEE, Korlue  (LP) ","","","","","",8
"CONNEH, Sekou Damate (PRODEM) ","","","",0 ,"KONNEH, SR., Siafa Varney Gaindeh (NPP) ","",2 ,"GORMOR, SR., John Gwalar (NPP) ","","","","","",5
"DIVINE, SR., Samuel Raymond (Ind) ","","","",1 ,"MANNAH, SR., Isaac Freeman (COTOL) ","",7 ,"KOMAH, Roland Flomo (NDPL) ","","","","","",31
"FARHAT, David M. (FDP) ","","","",0 ,"MENDS-COLE, Edward Sumo (LP) ","",2 ,"TARNIAH, SR., Gibson L. M. (Ind) ","","","","","",5
"JALLAH, Armah Zolu (NPL) ","","","",1 ,"NAATEHN, SR., Daniel Flomo (UP) ","",4 ,"YARSIAH, SR., Dickson Temo (UP) ","","","","","",77
"JOHNSON-SIRLEAF, Ellen  (UP) ","","","",22 ,"SEH, William M. (COTOL) ","",4 ,"",Valid Votes: ,"","","","",130
"KIADII, George Momodu (NATVIPOL) ","","","",1 ,"TARNUE, SR., Harris Fomba (NDPL) ","",5 ,"",Invalid Votes: ,"","","","",6
"KIEH, JR., George Klay (NDM) ","","","",42 ,"TAWEH, Joseph Jarleakai (UP) ","",3 ,"",Total Votes: ,"","","","",136
"KORTO, Joseph D. Z. (LERP) ","","","",0 ,"TORMETIE, Samuel Sumo (NRP) ","",120,"","","","","","",""
"KPOTO, Robert Momo (ULD) ","","","",1 ,"WESSO, A. Kanie (Ind) ","",117,"","","","","","",""
"KROMAH, Alhaji G. V. (ALCOP) ","","","",1 ,"",Valid Votes: ,266,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","","",1 ,"",Invalid Ballots: ,1,"","","","","","",""
"MORLU, John Sembe (UDA) ","","","",0 ,"",Valid Votes + Invalid Ballots: ,267,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","","",2,"","","","","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","","",28,"","","","","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","","",1,"","","","","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","","",0,"","","","","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","","",3,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","","",21,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","","",13,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","","",1,"","","","","","","","","",""
"",Valid Votes: ,"","",141,"","","","","","","","","",""
"",Invalid Votes: ,"","",6,"","","","","","","","","",""
"",Total Votes: ,"","",147,"","","","","","","","","",""
Precinct: 45024 ,Polling Place: ,1 ,"","","","","",Total: 456 ,Age 18-27: 28.3% ,Age 48-57: ,"","",13.2%,""
"Tow n Hall, Kongba Tow n, Kangbor, Gbarpolu ","","","","","","","",Males: 69.7% Females: 30.3% ,Age 28-37: 29.8% Age 38-47: 19.5% ,Age 58-67: Age 68+: ,"","",4.6%4.6%,""
"","","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","","",Gbarpolu ,"","Gbarpolu, Electoral District 1","","","","","",""
Candidate ,"","","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","","",8 ,"DUKUKY, Jestina V. (CDC) ","",0 ,"GOBA, JR., Samuel V.G. (CDC) ","","","","","",9
"BRUMSKINE, Charles Walker (LP) ","","","",2 ,"KOLLIE, George Blama (LP) ","",0 ,"LAMIN, Gertrude Tene (UP) ","","","","","",44
"CONNEH, Sekou Damate (PRODEM) ","","","",3 ,"KONNEH, SR., Siafa Varney Gaindeh (NPP) ","",0 ,"MATHEWS, SR., Joseph Momo (NDM) ","","","","","",1
"DIVINE, SR., Samuel Raymond (Ind) ","","","",0 ,"MANNAH, SR., Isaac Freeman (COTOL) ","",0 ,"MORLEY, David Nelson (NDPL) ","","","","","",11
"FARHAT, David M. (FDP) ","","","",1 ,"MENDS-COLE, Edward Sumo (LP) ","",0 ,"OKAI, J. Varney (COTOL) ","","","","","",9
"JALLAH, Armah Zolu (NPL) ","","","",0 ,"NAATEHN, SR., Daniel Flomo (UP) ","",0 ,"QUIAH, Gbondojever S. (NRP) ","","","","","",123
"JOHNSON-SIRLEAF, Ellen  (UP) ","","","",111 ,"SEH, William M. (COTOL) ","",0 ,"VOMOWOOD, Hiliary Alpha (LP) ","","","","","",2
"KIADII, George Momodu (NATVIPOL) ","","","",0 ,"TARNUE, SR., Harris Fomba (NDPL) ","",0 ,"",Valid Votes: ,"","","","",199
"KIEH, JR., George Klay (NDM) ","","","",2 ,"TAWEH, Joseph Jarleakai (UP) ","",0 ,"",Invalid Votes: ,"","","","",5
"KORTO, Joseph D. Z. (LERP) ","","","",0 ,"TORMETIE, Samuel Sumo (NRP) ","",0 ,"",Total Votes: ,"","","","",204
"KPOTO, Robert Momo (ULD) ","","","",1 ,"WESSO, A. Kanie (Ind) ","",0,"","","","","","",""
"KROMAH, Alhaji G. V. (ALCOP) ","","","",30 ,"",Valid Votes: ,0,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","","",2 ,"",Invalid Ballots: ,0,"","","","","","",""
"MORLU, John Sembe (UDA) ","","","",0 ,"",Valid Votes + Invalid Ballots: ,0,"","","","","","",""
"","","","","",Notes from County Office:,"","","","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","","",0 ,Quarantined. Refer to Decision No. 2005-056 of NEC Board of ,"","","","","","","","",""
"","","","","",Commissioners on 5 November 2005.,"","","","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","","",7,"","","","","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","","",0,"","","","","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","","",0,"","","","","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","","",3,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","","",0,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","","",34,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","","",0,"","","","","","","","","",""
"",Valid Votes: ,"","",204,"","","","","","","","","",""
"",Invalid Votes: ,"","",0,"","","","","","","","","",""
"",Total Votes: ,"","",204,"","","","","","","","","",""
Precinct: 45025 ,Polling Place: ,1 ,"","","","",Total: 267 ,Age 18-27: 27.7% ,Age 48-57: ,"","",10.1%,""
"Primary School,Camp Alpha, Camp Alpha, Gbarpolu ","","","","","","",Males: 71.9% Females: 28.1% ,Age 28-37: 28.1% Age 38-47: 19.5% ,Age 58-67: Age 68+: ,"","",9.4%5.2%,""
"","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","",Gbarpolu ,"","Gbarpolu, Electoral District 1","","","","","",""
Candidate ,"","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","",2 ,"DUKUKY, Jestina V. (CDC) ","",34 ,"GOBA, JR., Samuel V.G. (CDC) ","","","","","",20
"BRUMSKINE, Charles Walker (LP) ","","",5 ,"KOLLIE, George Blama (LP) ","",14 ,"LAMIN, Gertrude Tene (UP) ","","","","","",59
"CONNEH, Sekou Damate (PRODEM) ","","",2 ,"KONNEH, SR., Siafa Varney Gaindeh (NPP) ","",8 ,"MATHEWS, SR., Joseph Momo (NDM) ","","","","","",4
"DIVINE, SR., Samuel Raymond (Ind) ","","",0 ,"MANNAH, SR., Isaac Freeman (COTOL) ","",23 ,"MORLEY, David Nelson (NDPL) ","","","","","",15
"FARHAT, David M. (FDP) ","","",0 ,"MENDS-COLE, Edward Sumo (LP) ","",6 ,"OKAI, J. Varney (COTOL) ","","","","","",12
"JALLAH, Armah Zolu (NPL) ","","",0 ,"NAATEHN, SR., Daniel Flomo (UP) ","",49 ,"QUIAH, Gbondojever S. (NRP) ","","","","","",17
"JOHNSON-SIRLEAF, Ellen  (UP) ","","",86 ,"SEH, William M. (COTOL) ","",48 ,"VOMOWOOD, Hiliary Alpha (LP) ","","","","","",4
"KIADII, George Momodu (NATVIPOL) ","","",0 ,"TARNUE, SR., Harris Fomba (NDPL) ","",3 ,"",Valid Votes: ,"","","","",131
"KIEH, JR., George Klay (NDM) ","","",0 ,"TAWEH, Joseph Jarleakai (UP) ","",29 ,"",Invalid Votes: ,"","","","",10
"KORTO, Joseph D. Z. (LERP) ","","",0 ,"TORMETIE, Samuel Sumo (NRP) ","",11 ,"",Total Votes: ,"","","","",141
"KPOTO, Robert Momo (ULD) ","","",0 ,"WESSO, A. Kanie (Ind) ","",0,"","","","","","",""
"KROMAH, Alhaji G. V. (ALCOP) ","","",5 ,"",Valid Votes: ,225,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","",2 ,"",Invalid Ballots: ,3,"","","","","","",""
"MORLU, John Sembe (UDA) ","","",0 ,"",Valid Votes + Invalid Ballots: ,228,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","",0,"","","","","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","",11,"","","","","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","",1,"","","","","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","",0,"","","","","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","",0,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","",2,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","",25,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","",0,"","","","","","","","","",""
"",Valid Votes: ,"",141,"","","","","","","","","",""
"",Invalid Votes: ,"",2,"","","","","","","","","",""
"",Total Votes: ,"",143,"","","","","","","","","",""
Precinct: 45026 ,Polling Place: ,1 ,"","","","",Total: 182 ,Age 18-27: 24.2% ,Age 48-57: ,"","",16.5%,""
"Private House,Tima Village, Tima Village, Gbarpolu ","","","","","","",Males: 78.0% Females: 22.0% ,Age 28-37: 23.6% Age 38-47: 20.9% ,Age 58-67: Age 68+: ,"","",10.4%4.4%,""
"","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","",Gbarpolu ,"","Gbarpolu, Electoral District 1","","","","","",""
Candidate ,"","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","",0 ,"DUKUKY, Jestina V. (CDC) ","",17 ,"GOBA, JR., Samuel V.G. (CDC) ","","","","","",3
"BRUMSKINE, Charles Walker (LP) ","","",2 ,"KOLLIE, George Blama (LP) ","",5 ,"LAMIN, Gertrude Tene (UP) ","","","","","",22
"CONNEH, Sekou Damate (PRODEM) ","","",1 ,"KONNEH, SR., Siafa Varney Gaindeh (NPP) ","",18 ,"MATHEWS, SR., Joseph Momo (NDM) ","","","","","",3
"DIVINE, SR., Samuel Raymond (Ind) ","","",0 ,"MANNAH, SR., Isaac Freeman (COTOL) ","",12 ,"MORLEY, David Nelson (NDPL) ","","","","","",8
"FARHAT, David M. (FDP) ","","",0 ,"MENDS-COLE, Edward Sumo (LP) ","",3 ,"OKAI, J. Varney (COTOL) ","","","","","",15
"JALLAH, Armah Zolu (NPL) ","","",0 ,"NAATEHN, SR., Daniel Flomo (UP) ","",16 ,"QUIAH, Gbondojever S. (NRP) ","","","","","",27
"JOHNSON-SIRLEAF, Ellen  (UP) ","","",30 ,"SEH, William M. (COTOL) ","",35 ,"VOMOWOOD, Hiliary Alpha (LP) ","","","","","",2
"KIADII, George Momodu (NATVIPOL) ","","",0 ,"TARNUE, SR., Harris Fomba (NDPL) ","",3 ,"",Valid Votes: ,"","","","",80
"KIEH, JR., George Klay (NDM) ","","",2 ,"TAWEH, Joseph Jarleakai (UP) ","",16 ,"",Invalid Votes: ,"","","","",2
"KORTO, Joseph D. Z. (LERP) ","","",11 ,"TORMETIE, Samuel Sumo (NRP) ","",4 ,"",Total Votes: ,"","","","",82
"KPOTO, Robert Momo (ULD) ","","",0 ,"WESSO, A. Kanie (Ind) ","",0,"","","","","","",""
"KROMAH, Alhaji G. V. (ALCOP) ","","",6 ,"",Valid Votes: ,129,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","",0 ,"",Invalid Ballots: ,2,"","","","","","",""
"MORLU, John Sembe (UDA) ","","",0 ,"",Valid Votes + Invalid Ballots: ,131,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","",0,"","","","","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","",8,"","","","","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","",0,"","","","","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","",0,"","","","","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","",1,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","",1,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","",19,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","",0,"","","","","","","","","",""
"",Valid Votes: ,"",81,"","","","","","","","","",""
"",Invalid Votes: ,"",3,"","","","","","","","","",""
"",Total Votes: ,"",84,"","","","","","","","","",""
Precinct: 45027 ,Polling Place: ,1 ,"","","","","",Total: 231 ,Age 18-27: 38.1% ,Age 48-57: ,"","",5.2%,""
"Amtel Camp Office, Amtel Camp, Gbarpolu ","","","","","","","",Males: 68.0% Females: 32.0% ,Age 28-37: 30.3% Age 38-47: 22.1% ,Age 58-67: Age 68+: ,"","",3.0%1.3%,""
"","","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","","",Gbarpolu ,"","Gbarpolu, Electoral District 1","","","","","",""
Candidate ,"","","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","","",0 ,"DUKUKY, Jestina V. (CDC) ","",0 ,"GOBA, JR., Samuel V.G. (CDC) ","","","","","",6
"BRUMSKINE, Charles Walker (LP) ","","","",2 ,"KOLLIE, George Blama (LP) ","",0 ,"LAMIN, Gertrude Tene (UP) ","","","","","",11
"CONNEH, Sekou Damate (PRODEM) ","","","",0 ,"KONNEH, SR., Siafa Varney Gaindeh (NPP) ","",0 ,"MATHEWS, SR., Joseph Momo (NDM) ","","","","","",2
"DIVINE, SR., Samuel Raymond (Ind) ","","","",2 ,"MANNAH, SR., Isaac Freeman (COTOL) ","",0 ,"MORLEY, David Nelson (NDPL) ","","","","","",18
"FARHAT, David M. (FDP) ","","","",0 ,"MENDS-COLE, Edward Sumo (LP) ","",0 ,"OKAI, J. Varney (COTOL) ","","","","","",5
"JALLAH, Armah Zolu (NPL) ","","","",0 ,"NAATEHN, SR., Daniel Flomo (UP) ","",0 ,"QUIAH, Gbondojever S. (NRP) ","","","","","",34
"JOHNSON-SIRLEAF, Ellen  (UP) ","","","",13 ,"SEH, William M. (COTOL) ","",0 ,"VOMOWOOD, Hiliary Alpha (LP) ","","","","","",0
"KIADII, George Momodu (NATVIPOL) ","","","",0 ,"TARNUE, SR., Harris Fomba (NDPL) ","",0 ,"",Valid Votes: ,"","","","",76
"KIEH, JR., George Klay (NDM) ","","","",0 ,"TAWEH, Joseph Jarleakai (UP) ","",0 ,"",Invalid Votes: ,"","","","",2
