"TUBMAN, Winston A. (NDPL) ",,,,0,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,,3,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,,0,,,,,,,,,,
,"Valid Votes: ",,,201,,,,,,,,,,
,"Invalid Votes: ",,,84,,,,,,,,,,
,"Total Votes: ",,,285,,,,,,,,,,
"Precinct: 21122 ","Polling Place: ",1,,,,,,"Total: 394 ","Age 18-27: 31.7% ","Age 48-57: ",,,"10.4%",
"Solomba Public School, SOLOMBA, Lofa ",,,,,,,,"Males: 44.7% Females: 55.3% ","Age 28-37: 24.1% Age 38-47: 15.7% ","Age 58-67: Age 68+: ",,,"9.1%8.9%",
,,,,,,"Senate ",,,"House of Representatives",,,,,
"President and Vice-President ",,,,,,"Lofa ",,,"Lofa, Electoral District 1",,,,,
"Candidate ",,,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes"
"BARNES, Milton Nathaniel (LDP) ",,,,4,"FARKOLLIE, Joseph Hinnah (CDC) ",,14,"DOVEE, SR., John Borley (UP) ",,,,,,7
"BRUMSKINE, Charles Walker (LP) ",,,,1,"GBEGBE, Frederick Sayon (UDA) ",,29,"FARYOMBO, Nicholas Fallah Mangorlor (FDP) ",,,,,,14
"CONNEH, Sekou Damate (PRODEM) ",,,,4,"GBOLLIE, Fayah Joe Sahr (UP) ",,63,"KPARKAR, Eugene Fallah (LP) ",,,,,,191
"DIVINE, SR., Samuel Raymond (Ind) ",,,,3,"JOE, Saa Philip (CDC) ",,155,"KPOTO-WAYAS, Katherine Mamie (ULD) ",,,,,,10
"FARHAT, David M. (FDP) ",,,,1,"JOHNSON, Lavela Koboi (UP) ",,18,"MCCARTHY, Gabriel Fayia (COTOL) ",,,,,,6
"JALLAH, Armah Zolu (NPL) ",,,,0,"KAMARA, Alfred S. (NRP) ",,8,"MOLIWULO, SR., Samuel Forkpa (NDPL) ",,,,,,0
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,220,"KAMARA, Massaquoi Morlu (ULD) ",,11,"NYUMALIN, SR., F. Sakila (Ind) ",,,,,,3
"KIADII, George Momodu (NATVIPOL) ",,,,1,"KANDAKAI, Lwopu Gawee (LP) ",,8,"TENGBEH, George Tamba (NPP) ",,,,,,4
"KIEH, JR., George Klay (NDM) ",,,,0,"KANNEH, Fomba  (ALCOP) ",,6,,"Valid Votes: ",,,,,235
"KORTO, Joseph D. Z. (LERP) ",,,,0,"KARBAR, Josephus M. (PRODEM) ",,1,,"Invalid Votes: ",,,,,18
"KPOTO, Robert Momo (ULD) ",,,,0,"KOKOLO, Flomo Yanquiwolo (APD) ",,5,,"Total Votes: ",,,,,253
"KROMAH, Alhaji G. V. (ALCOP) ",,,,0,"KPARKILLEN, Stanely Sumo (NPP) ",,5,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,,1,"KUPEE, Sumo G. (COTOL) ",,91,,,,,,,
"MORLU, John Sembe (UDA) ",,,,0,"NGAIMA, SR., Samuel Kpehe (NDPL) ",,1,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,,0,"SORSOR, SR., Kollie Massayan (LP) ",,9,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,,3,"TALI, Phillip Saa (COTOL) ",,4,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,,0,,"Valid Votes: ",428,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,,0,,"Invalid Ballots: ",12,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,,0,,"Valid Votes + Invalid Ballots: ",440,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,,0,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,,0,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,,0,,,,,,,,,,
,"Valid Votes: ",,,238,,,,,,,,,,
,"Invalid Votes: ",,,16,,,,,,,,,,
,"Total Votes: ",,,254,,,,,,,,,,
"Precinct: 21122 ","Polling Place: ",2,,,,,,"Total: 403 ","Age 18-27: 33.7% ","Age 48-57: ",,,"8.7%",
"Solomba Public School, SOLOMBA, Lofa ",,,,,,,,"Males: 43.7% Females: 56.3% ","Age 28-37: 24.3% Age 38-47: 17.9% ","Age 58-67: Age 68+: ",,,"9.7%5.7%",
,,,,,,"Senate ",,,"House of Representatives",,,,,
"President and Vice-President ",,,,,,"Lofa ",,,"Lofa, Electoral District 1",,,,,
"Candidate ",,,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes"
"BARNES, Milton Nathaniel (LDP) ",,,,5,"FARKOLLIE, Joseph Hinnah (CDC) ",,8,"DOVEE, SR., John Borley (UP) ",,,,,,8
"BRUMSKINE, Charles Walker (LP) ",,,,3,"GBEGBE, Frederick Sayon (UDA) ",,15,"FARYOMBO, Nicholas Fallah Mangorlor (FDP) ",,,,,,14
"CONNEH, Sekou Damate (PRODEM) ",,,,2,"GBOLLIE, Fayah Joe Sahr (UP) ",,89,"KPARKAR, Eugene Fallah (LP) ",,,,,,183
"DIVINE, SR., Samuel Raymond (Ind) ",,,,2,"JOE, Saa Philip (CDC) ",,145,"KPOTO-WAYAS, Katherine Mamie (ULD) ",,,,,,15
"FARHAT, David M. (FDP) ",,,,0,"JOHNSON, Lavela Koboi (UP) ",,19,"MCCARTHY, Gabriel Fayia (COTOL) ",,,,,,14
"JALLAH, Armah Zolu (NPL) ",,,,3,"KAMARA, Alfred S. (NRP) ",,18,"MOLIWULO, SR., Samuel Forkpa (NDPL) ",,,,,,4
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,230,"KAMARA, Massaquoi Morlu (ULD) ",,23,"NYUMALIN, SR., F. Sakila (Ind) ",,,,,,2
"KIADII, George Momodu (NATVIPOL) ",,,,2,"KANDAKAI, Lwopu Gawee (LP) ",,22,"TENGBEH, George Tamba (NPP) ",,,,,,5
"KIEH, JR., George Klay (NDM) ",,,,0,"KANNEH, Fomba  (ALCOP) ",,4,,"Valid Votes: ",,,,,245
"KORTO, Joseph D. Z. (LERP) ",,,,0,"KARBAR, Josephus M. (PRODEM) ",,2,,"Invalid Votes: ",,,,,32
"KPOTO, Robert Momo (ULD) ",,,,0,"KOKOLO, Flomo Yanquiwolo (APD) ",,3,,"Total Votes: ",,,,,277
"KROMAH, Alhaji G. V. (ALCOP) ",,,,0,"KPARKILLEN, Stanely Sumo (NPP) ",,3,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,,0,"KUPEE, Sumo G. (COTOL) ",,19,,,,,,,
"MORLU, John Sembe (UDA) ",,,,0,"NGAIMA, SR., Samuel Kpehe (NDPL) ",,3,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,,0,"SORSOR, SR., Kollie Massayan (LP) ",,10,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,,7,"TALI, Phillip Saa (COTOL) ",,20,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,,0,,"Valid Votes: ",403,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,,0,,"Invalid Ballots: ",20,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,,0,,"Valid Votes + Invalid Ballots: ",423,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,,0,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,,1,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,,1,,,,,,,,,,
,"Valid Votes: ",,,256,,,,,,,,,,
,"Invalid Votes: ",,,21,,,,,,,,,,
,"Total Votes: ",,,277,,,,,,,,,,
"Precinct: 21123 ","Polling Place: ",1,,,,,,"Total: 225 ","Age 18-27: 35.1% ","Age 48-57: ",,,"8.9%",
"Tamalo Tow n, TAMALO TOWN, Lofa ",,,,,,,,"Males: 40.0% Females: 60.0% ","Age 28-37: 19.1% Age 38-47: 16.9% ","Age 58-67: Age 68+: ",,,"6.7%13.3%",
,,,,,,"Senate ",,,"House of Representatives",,,,,
"President and Vice-President ",,,,,,"Lofa ",,,"Lofa, Electoral District 1",,,,,
"Candidate ",,,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes"
"BARNES, Milton Nathaniel (LDP) ",,,,1,"FARKOLLIE, Joseph Hinnah (CDC) ",,6,"DOVEE, SR., John Borley (UP) ",,,,,,9
"BRUMSKINE, Charles Walker (LP) ",,,,2,"GBEGBE, Frederick Sayon (UDA) ",,5,"FARYOMBO, Nicholas Fallah Mangorlor (FDP) ",,,,,,11
"CONNEH, Sekou Damate (PRODEM) ",,,,0,"GBOLLIE, Fayah Joe Sahr (UP) ",,43,"KPARKAR, Eugene Fallah (LP) ",,,,,,56
"DIVINE, SR., Samuel Raymond (Ind) ",,,,3,"JOE, Saa Philip (CDC) ",,58,"KPOTO-WAYAS, Katherine Mamie (ULD) ",,,,,,6
"FARHAT, David M. (FDP) ",,,,0,"JOHNSON, Lavela Koboi (UP) ",,3,"MCCARTHY, Gabriel Fayia (COTOL) ",,,,,,39
"JALLAH, Armah Zolu (NPL) ",,,,1,"KAMARA, Alfred S. (NRP) ",,1,"MOLIWULO, SR., Samuel Forkpa (NDPL) ",,,,,,0
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,72,"KAMARA, Massaquoi Morlu (ULD) ",,10,"NYUMALIN, SR., F. Sakila (Ind) ",,,,,,4
"KIADII, George Momodu (NATVIPOL) ",,,,2,"KANDAKAI, Lwopu Gawee (LP) ",,3,"TENGBEH, George Tamba (NPP) ",,,,,,7
"KIEH, JR., George Klay (NDM) ",,,,0,"KANNEH, Fomba  (ALCOP) ",,3,,"Valid Votes: ",,,,,132
"KORTO, Joseph D. Z. (LERP) ",,,,1,"KARBAR, Josephus M. (PRODEM) ",,2,,"Invalid Votes: ",,,,,9
"KPOTO, Robert Momo (ULD) ",,,,0,"KOKOLO, Flomo Yanquiwolo (APD) ",,0,,"Total Votes: ",,,,,141
"KROMAH, Alhaji G. V. (ALCOP) ",,,,1,"KPARKILLEN, Stanely Sumo (NPP) ",,3,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,,0,"KUPEE, Sumo G. (COTOL) ",,39,,,,,,,
"MORLU, John Sembe (UDA) ",,,,0,"NGAIMA, SR., Samuel Kpehe (NDPL) ",,0,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,,0,"SORSOR, SR., Kollie Massayan (LP) ",,2,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,,45,"TALI, Phillip Saa (COTOL) ",,27,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,,0,,"Valid Votes: ",205,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,,0,,"Invalid Ballots: ",8,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,,0,,"Valid Votes + Invalid Ballots: ",213,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,,0,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,,0,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,,0,,,,,,,,,,
,"Valid Votes: ",,,128,,,,,,,,,,
,"Invalid Votes: ",,,13,,,,,,,,,,
,"Total Votes: ",,,141,,,,,,,,,,
"Precinct: 21124 ","Polling Place: ",1,,,,,,"Total: 501 ","Age 18-27: 23.0% ","Age 48-57: ",,,"11.8%",
"Borliloe Tow n Hall, BORLILOE, Lofa ",,,,,,,,"Males: 43.5% Females: 56.5% ","Age 28-37: 26.5% Age 38-47: 21.2% ","Age 58-67: Age 68+: ",,,"7.6%10.0%",
,,,,,,"Senate ",,,"House of Representatives",,,,,
"President and Vice-President ",,,,,,"Lofa ",,,"Lofa, Electoral District 1",,,,,
"Candidate ",,,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes"
"BARNES, Milton Nathaniel (LDP) ",,,,8,"FARKOLLIE, Joseph Hinnah (CDC) ",,10,"DOVEE, SR., John Borley (UP) ",,,,,,28
"BRUMSKINE, Charles Walker (LP) ",,,,4,"GBEGBE, Frederick Sayon (UDA) ",,17,"FARYOMBO, Nicholas Fallah Mangorlor (FDP) ",,,,,,8
"CONNEH, Sekou Damate (PRODEM) ",,,,5,"GBOLLIE, Fayah Joe Sahr (UP) ",,67,"KPARKAR, Eugene Fallah (LP) ",,,,,,159
"DIVINE, SR., Samuel Raymond (Ind) ",,,,3,"JOE, Saa Philip (CDC) ",,79,"KPOTO-WAYAS, Katherine Mamie (ULD) ",,,,,,15
"FARHAT, David M. (FDP) ",,,,2,"JOHNSON, Lavela Koboi (UP) ",,33,"MCCARTHY, Gabriel Fayia (COTOL) ",,,,,,86
"JALLAH, Armah Zolu (NPL) ",,,,0,"KAMARA, Alfred S. (NRP) ",,11,"MOLIWULO, SR., Samuel Forkpa (NDPL) ",,,,,,1
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,203,"KAMARA, Massaquoi Morlu (ULD) ",,17,"NYUMALIN, SR., F. Sakila (Ind) ",,,,,,13
"KIADII, George Momodu (NATVIPOL) ",,,,2,"KANDAKAI, Lwopu Gawee (LP) ",,10,"TENGBEH, George Tamba (NPP) ",,,,,,8
"KIEH, JR., George Klay (NDM) ",,,,0,"KANNEH, Fomba  (ALCOP) ",,8,,"Valid Votes: ",,,,,318
"KORTO, Joseph D. Z. (LERP) ",,,,1,"KARBAR, Josephus M. (PRODEM) ",,6,,"Invalid Votes: ",,,,,12
"KPOTO, Robert Momo (ULD) ",,,,0,"KOKOLO, Flomo Yanquiwolo (APD) ",,9,,"Total Votes: ",,,,,330
"KROMAH, Alhaji G. V. (ALCOP) ",,,,1,"KPARKILLEN, Stanely Sumo (NPP) ",,4,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,,0,"KUPEE, Sumo G. (COTOL) ",,179,,,,,,,
"MORLU, John Sembe (UDA) ",,,,0,"NGAIMA, SR., Samuel Kpehe (NDPL) ",,7,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,,1,"SORSOR, SR., Kollie Massayan (LP) ",,29,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,,84,"TALI, Phillip Saa (COTOL) ",,90,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,,0,,"Valid Votes: ",576,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,,0,,"Invalid Ballots: ",13,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,,0,,"Valid Votes + Invalid Ballots: ",589,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,,0,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,,2,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,,1,,,,,,,,,,
,"Valid Votes: ",,,317,,,,,,,,,,
,"Invalid Votes: ",,,14,,,,,,,,,,
,"Total Votes: ",,,331,,,,,,,,,,
"Precinct: 21125 ","Polling Place: ",1,,,,,,"Total: 423 ","Age 18-27: 27.9% ","Age 48-57: ",,,"10.9%",
"Porluma Tow n Hall, PORLUMA, Lofa ",,,,,,,,"Males: 54.1% Females: 45.9% ","Age 28-37: 22.9% Age 38-47: 17.3% ","Age 58-67: Age 68+: ",,,"8.7%12.3%",
,,,,,,"Senate ",,,"House of Representatives",,,,,
"President and Vice-President ",,,,,,"Lofa ",,,"Lofa, Electoral District 1",,,,,
"Candidate ",,,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes"
"BARNES, Milton Nathaniel (LDP) ",,,,0,"FARKOLLIE, Joseph Hinnah (CDC) ",,1,"DOVEE, SR., John Borley (UP) ",,,,,,0
"BRUMSKINE, Charles Walker (LP) ",,,,1,"GBEGBE, Frederick Sayon (UDA) ",,0,"FARYOMBO, Nicholas Fallah Mangorlor (FDP) ",,,,,,1
"CONNEH, Sekou Damate (PRODEM) ",,,,0,"GBOLLIE, Fayah Joe Sahr (UP) ",,73,"KPARKAR, Eugene Fallah (LP) ",,,,,,234
"DIVINE, SR., Samuel Raymond (Ind) ",,,,0,"JOE, Saa Philip (CDC) ",,296,"KPOTO-WAYAS, Katherine Mamie (ULD) ",,,,,,1
"FARHAT, David M. (FDP) ",,,,0,"JOHNSON, Lavela Koboi (UP) ",,3,"MCCARTHY, Gabriel Fayia (COTOL) ",,,,,,18
"JALLAH, Armah Zolu (NPL) ",,,,0,"KAMARA, Alfred S. (NRP) ",,1,"MOLIWULO, SR., Samuel Forkpa (NDPL) ",,,,,,0
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,262,"KAMARA, Massaquoi Morlu (ULD) ",,1,"NYUMALIN, SR., F. Sakila (Ind) ",,,,,,14
"KIADII, George Momodu (NATVIPOL) ",,,,0,"KANDAKAI, Lwopu Gawee (LP) ",,1,"TENGBEH, George Tamba (NPP) ",,,,,,53
"KIEH, JR., George Klay (NDM) ",,,,0,"KANNEH, Fomba  (ALCOP) ",,2,,"Valid Votes: ",,,,,321
"KORTO, Joseph D. Z. (LERP) ",,,,0,"KARBAR, Josephus M. (PRODEM) ",,1,,"Invalid Votes: ",,,,,1
"KPOTO, Robert Momo (ULD) ",,,,0,"KOKOLO, Flomo Yanquiwolo (APD) ",,0,,"Total Votes: ",,,,,322
"KROMAH, Alhaji G. V. (ALCOP) ",,,,0,"KPARKILLEN, Stanely Sumo (NPP) ",,1,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,,0,"KUPEE, Sumo G. (COTOL) ",,25,,,,,,,
"MORLU, John Sembe (UDA) ",,,,0,"NGAIMA, SR., Samuel Kpehe (NDPL) ",,1,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,,0,"SORSOR, SR., Kollie Massayan (LP) ",,0,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,,58,"TALI, Phillip Saa (COTOL) ",,36,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,,0,,"Valid Votes: ",442,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,,0,,"Invalid Ballots: ",0,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,,0,,"Valid Votes + Invalid Ballots: ",442,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,,1,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,,1,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,,0,,,,,,,,,,
,"Valid Votes: ",,,323,,,,,,,,,,
,"Invalid Votes: ",,,0,,,,,,,,,,
,"Total Votes: ",,,323,,,,,,,,,,
"Precinct: 21125 ","Polling Place: ",2,,,,,,"Total: 434 ","Age 18-27: 24.0% ","Age 48-57: ",,,"11.1%",
"Porluma Tow n Hall, PORLUMA, Lofa ",,,,,,,,"Males: 44.2% Females: 55.8% ","Age 28-37: 23.3% Age 38-47: 18.7% ","Age 58-67: Age 68+: ",,,"9.7%13.4%",
,,,,,,"Senate ",,,"House of Representatives",,,,,
"President and Vice-President ",,,,,,"Lofa ",,,"Lofa, Electoral District 1",,,,,
"Candidate ",,,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes"
"BARNES, Milton Nathaniel (LDP) ",,,,7,"FARKOLLIE, Joseph Hinnah (CDC) ",,5,"DOVEE, SR., John Borley (UP) ",,,,,,3
"BRUMSKINE, Charles Walker (LP) ",,,,25,"GBEGBE, Frederick Sayon (UDA) ",,8,"FARYOMBO, Nicholas Fallah Mangorlor (FDP) ",,,,,,1
"CONNEH, Sekou Damate (PRODEM) ",,,,0,"GBOLLIE, Fayah Joe Sahr (UP) ",,137,"KPARKAR, Eugene Fallah (LP) ",,,,,,251
"DIVINE, SR., Samuel Raymond (Ind) ",,,,0,"JOE, Saa Philip (CDC) ",,205,"KPOTO-WAYAS, Katherine Mamie (ULD) ",,,,,,5
"FARHAT, David M. (FDP) ",,,,2,"JOHNSON, Lavela Koboi (UP) ",,4,"MCCARTHY, Gabriel Fayia (COTOL) ",,,,,,25
"JALLAH, Armah Zolu (NPL) ",,,,2,"KAMARA, Alfred S. (NRP) ",,4,"MOLIWULO, SR., Samuel Forkpa (NDPL) ",,,,,,0
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,243,"KAMARA, Massaquoi Morlu (ULD) ",,8,"NYUMALIN, SR., F. Sakila (Ind) ",,,,,,15
"KIADII, George Momodu (NATVIPOL) ",,,,0,"KANDAKAI, Lwopu Gawee (LP) ",,3,"TENGBEH, George Tamba (NPP) ",,,,,,15
"KIEH, JR., George Klay (NDM) ",,,,0,"KANNEH, Fomba  (ALCOP) ",,4,,"Valid Votes: ",,,,,315
"KORTO, Joseph D. Z. (LERP) ",,,,1,"KARBAR, Josephus M. (PRODEM) ",,0,,"Invalid Votes: ",,,,,2
"KPOTO, Robert Momo (ULD) ",,,,1,"KOKOLO, Flomo Yanquiwolo (APD) ",,0,,"Total Votes: ",,,,,317
"KROMAH, Alhaji G. V. (ALCOP) ",,,,0,"KPARKILLEN, Stanely Sumo (NPP) ",,3,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,,0,"KUPEE, Sumo G. (COTOL) ",,42,,,,,,,
"MORLU, John Sembe (UDA) ",,,,0,"NGAIMA, SR., Samuel Kpehe (NDPL) ",,12,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,,1,"SORSOR, SR., Kollie Massayan (LP) ",,104,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,,40,"TALI, Phillip Saa (COTOL) ",,40,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,,0,,"Valid Votes: ",579,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,,0,,"Invalid Ballots: ",0,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,,0,,"Valid Votes + Invalid Ballots: ",579,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,,1,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,,1,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,,3,,,,,,,,,,
,"Valid Votes: ",,,327,,,,,,,,,,
,"Invalid Votes: ",,,2,,,,,,,,,,
,"Total Votes: ",,,329,,,,,,,,,,
"Precinct: 21126 ","Polling Place: ",1,,,,,,"Total: 176 ","Age 18-27: 36.9% ","Age 48-57: ",,,"6.8%",
"Sadu Public School, SADU, Lofa ",,,,,,,,"Males: 44.9% Females: 55.1% ","Age 28-37: 28.4% Age 38-47: 11.4% ","Age 58-67: Age 68+: ",,,"4.0%12.5%",
,,,,,,"Senate ",,,"House of Representatives",,,,,
"President and Vice-President ",,,,,,"Lofa ",,,"Lofa, Electoral District 1",,,,,
"Candidate ",,,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes"
"BARNES, Milton Nathaniel (LDP) ",,,,2,"FARKOLLIE, Joseph Hinnah (CDC) ",,2,"DOVEE, SR., John Borley (UP) ",,,,,,8
"BRUMSKINE, Charles Walker (LP) ",,,,4,"GBEGBE, Frederick Sayon (UDA) ",,7,"FARYOMBO, Nicholas Fallah Mangorlor (FDP) ",,,,,,5
"CONNEH, Sekou Damate (PRODEM) ",,,,1,"GBOLLIE, Fayah Joe Sahr (UP) ",,62,"KPARKAR, Eugene Fallah (LP) ",,,,,,83
"DIVINE, SR., Samuel Raymond (Ind) ",,,,0,"JOE, Saa Philip (CDC) ",,51,"KPOTO-WAYAS, Katherine Mamie (ULD) ",,,,,,5
"FARHAT, David M. (FDP) ",,,,1,"JOHNSON, Lavela Koboi (UP) ",,6,"MCCARTHY, Gabriel Fayia (COTOL) ",,,,,,5
"JALLAH, Armah Zolu (NPL) ",,,,1,"KAMARA, Alfred S. (NRP) ",,0,"MOLIWULO, SR., Samuel Forkpa (NDPL) ",,,,,,1
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,106,"KAMARA, Massaquoi Morlu (ULD) ",,5,"NYUMALIN, SR., F. Sakila (Ind) ",,,,,,4
"KIADII, George Momodu (NATVIPOL) ",,,,1,"KANDAKAI, Lwopu Gawee (LP) ",,7,"TENGBEH, George Tamba (NPP) ",,,,,,7
"KIEH, JR., George Klay (NDM) ",,,,0,"KANNEH, Fomba  (ALCOP) ",,2,,"Valid Votes: ",,,,,118
"KORTO, Joseph D. Z. (LERP) ",,,,1,"KARBAR, Josephus M. (PRODEM) ",,1,,"Invalid Votes: ",,,,,6
"KPOTO, Robert Momo (ULD) ",,,,0,"KOKOLO, Flomo Yanquiwolo (APD) ",,2,,"Total Votes: ",,,,,124
"KROMAH, Alhaji G. V. (ALCOP) ",,,,0,"KPARKILLEN, Stanely Sumo (NPP) ",,1,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,,0,"KUPEE, Sumo G. (COTOL) ",,7,,,,,,,
"MORLU, John Sembe (UDA) ",,,,0,"NGAIMA, SR., Samuel Kpehe (NDPL) ",,3,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,,0,"SORSOR, SR., Kollie Massayan (LP) ",,1,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,,3,"TALI, Phillip Saa (COTOL) ",,9,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,,0,,"Valid Votes: ",166,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,,0,,"Invalid Ballots: ",5,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,,0,,"Valid Votes + Invalid Ballots: ",171,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,,0,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,,0,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,,0,,,,,,,,,,
,"Valid Votes: ",,,120,,,,,,,,,,
,"Invalid Votes: ",,,4,,,,,,,,,,
,"Total Votes: ",,,124,,,,,,,,,,
"Precinct: 21127 ","Polling Place: ",1,,,,,,"Total: 147 ","Age 18-27: 33.3% ","Age 48-57: ",,,"11.6%",
"KablamaTow n Hall, KABLAMA, Lofa ",,,,,,,,"Males: 40.8% Females: 59.2% ","Age 28-37: 21.1% Age 38-47: 15.0% ","Age 58-67: Age 68+: ",,,"6.8%12.2%",
,,,,,,"Senate ",,,"House of Representatives",,,,,
"President and Vice-President ",,,,,,"Lofa ",,,"Lofa, Electoral District 1",,,,,
"Candidate ",,,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes"
"BARNES, Milton Nathaniel (LDP) ",,,,0,"FARKOLLIE, Joseph Hinnah (CDC) ",,2,"DOVEE, SR., John Borley (UP) ",,,,,,3
"BRUMSKINE, Charles Walker (LP) ",,,,1,"GBEGBE, Frederick Sayon (UDA) ",,1,"FARYOMBO, Nicholas Fallah Mangorlor (FDP) ",,,,,,1
"CONNEH, Sekou Damate (PRODEM) ",,,,0,"GBOLLIE, Fayah Joe Sahr (UP) ",,49,"KPARKAR, Eugene Fallah (LP) ",,,,,,43
"DIVINE, SR., Samuel Raymond (Ind) ",,,,0,"JOE, Saa Philip (CDC) ",,76,"KPOTO-WAYAS, Katherine Mamie (ULD) ",,,,,,0
"FARHAT, David M. (FDP) ",,,,0,"JOHNSON, Lavela Koboi (UP) ",,3,"MCCARTHY, Gabriel Fayia (COTOL) ",,,,,,16
"JALLAH, Armah Zolu (NPL) ",,,,1,"KAMARA, Alfred S. (NRP) ",,0,"MOLIWULO, SR., Samuel Forkpa (NDPL) ",,,,,,0
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,83,"KAMARA, Massaquoi Morlu (ULD) ",,1,"NYUMALIN, SR., F. Sakila (Ind) ",,,,,,31
