"TOR-THOMPSON, Margaret J. (FAPL) ","","","",1 ,"",Valid Votes + Invalid Ballots: ,361,"","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","","",0,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","","",28,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","","",265,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","","",1,"","","","","","","","","",""
"",Valid Votes: ,"","",328,"","","","","","","","","",""
"",Invalid Votes: ,"","",28,"","","","","","","","","",""
"",Total Votes: ,"","",356,"","","","","","","","","",""
Precinct: 18012 ,Polling Place: ,2 ,"","","","","",Total: 479 ,Age 18-27: 32.8% ,Age 48-57: ,"","",12.9%,""
"Buah Jr. High school, Gee city, Grand Kru ","","","","","","","",Males: 50.3% Females: 49.7% ,Age 28-37: 23.2% Age 38-47: 16.3% ,Age 58-67: Age 68+: ,"","",10.6%4.2%,""
"","","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","","",Grand Kru ,"","Grand Kru, Electoral District 1","","","","","",""
Candidate ,"","","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","","",2 ,"BARTEKWA, Numene T.H. (COTOL) ","",32 ,"BOYE, Vincent B. (LP) ","","","","","",4
"BRUMSKINE, Charles Walker (LP) ","","","",5 ,"BARTU, Amos Yonkon (APD) ","",2 ,"BROHDONYEN, SR., Proftehneseo P. (NDPL) ","","","","","",5
"CONNEH, Sekou Damate (PRODEM) ","","","",1 ,"BEDELL, SR., W. Frey Augustus (Ind) ","",5 ,"KIPI, Abraham Kipi (COTOL) ","","","","","",17
"DIVINE, SR., Samuel Raymond (Ind) ","","","",1 ,"DOE, J. Sawoloday (LP) ","",293 ,"KOFA, SR., Stephen Gbeh (CDC) ","","","","","",2
"FARHAT, David M. (FDP) ","","","",0 ,"JARGBA, Thompson N. (CDC) ","",11 ,"SARKOR, Isaiah Moboe (UP) ","","","","","",18
"JALLAH, Armah Zolu (NPL) ","","","",0 ,"JOHNSON, Tiahkwee Weah (UP) ","",1 ,"SLOPADOE, Gbenimah Balu (APD) ","","","","","",297
"JOHNSON-SIRLEAF, Ellen  (UP) ","","","",6 ,"KAYDOR, SR., Victor E. Dweh (NDM) ","",0 ,"TOE, William Buwolo (NPP) ","","","","","",4
"KIADII, George Momodu (NATVIPOL) ","","","",2 ,"KYNE, Samuel E. K. (LP) ","",1 ,"",Valid Votes: ,"","","","",347
"KIEH, JR., George Klay (NDM) ","","","",1 ,"NELSON, Blamoh  (APD) ","",2 ,"",Invalid Votes: ,"","","","",4
"KORTO, Joseph D. Z. (LERP) ","","","",1 ,"NIMELY, Thomas Nah (NPP) ","",0 ,"",Total Votes: ,"","","","",351
"KPOTO, Robert Momo (ULD) ","","","",0 ,"SHERMAN, Beatrice Nimene (CDC) ","",0,"","","","","","",""
"KROMAH, Alhaji G. V. (ALCOP) ","","","",0 ,"SIEH, SR., D. Nyandeh (NDPL) ","",1,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","","",1 ,"SNEH, Rosalind Segbe Tonne (UP) ","",1,"","","","","","",""
"MORLU, John Sembe (UDA) ","","","",0 ,"WEAH, Zaw-Dioh  (Ind) ","",2,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","","",0 ,"WOTORSON, Cletus Segbe (COTOL) ","",7,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","","",5 ,"",Valid Votes: ,358,"","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","","",30 ,"",Invalid Ballots: ,0,"","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","","",0 ,"",Valid Votes + Invalid Ballots: ,358,"","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","","",0,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","","",11,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","","",281,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","","",0,"","","","","","","","","",""
"",Valid Votes: ,"","",347,"","","","","","","","","",""
"",Invalid Votes: ,"","",9,"","","","","","","","","",""
"",Total Votes: ,"","",356,"","","","","","","","","",""
Precinct: 18013 ,Polling Place: ,1 ,"","","","","",Total: 534 ,Age 18-27: 32.4% ,Age 48-57: ,"","",13.9%,""
"Jlateken Public School, Jlateken, Grand Kru ","","","","","","","",Males: 46.4% Females: 53.6% ,Age 28-37: 20.4% Age 38-47: 17.0% ,Age 58-67: Age 68+: ,"","",9.7%6.6%,""
"","","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","","",Grand Kru ,"","Grand Kru, Electoral District 1","","","","","",""
Candidate ,"","","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","","",0 ,"BARTEKWA, Numene T.H. (COTOL) ","",12 ,"BOYE, Vincent B. (LP) ","","","","","",28
"BRUMSKINE, Charles Walker (LP) ","","","",0 ,"BARTU, Amos Yonkon (APD) ","",32 ,"BROHDONYEN, SR., Proftehneseo P. (NDPL) ","","","","","",4
"CONNEH, Sekou Damate (PRODEM) ","","","",0 ,"BEDELL, SR., W. Frey Augustus (Ind) ","",3 ,"KIPI, Abraham Kipi (COTOL) ","","","","","",2
"DIVINE, SR., Samuel Raymond (Ind) ","","","",0 ,"DOE, J. Sawoloday (LP) ","",353 ,"KOFA, SR., Stephen Gbeh (CDC) ","","","","","",10
"FARHAT, David M. (FDP) ","","","",0 ,"JARGBA, Thompson N. (CDC) ","",80 ,"SARKOR, Isaiah Moboe (UP) ","","","","","",335
"JALLAH, Armah Zolu (NPL) ","","","",0 ,"JOHNSON, Tiahkwee Weah (UP) ","",1 ,"SLOPADOE, Gbenimah Balu (APD) ","","","","","",23
"JOHNSON-SIRLEAF, Ellen  (UP) ","","","",29 ,"KAYDOR, SR., Victor E. Dweh (NDM) ","",0 ,"TOE, William Buwolo (NPP) ","","","","","",2
"KIADII, George Momodu (NATVIPOL) ","","","",0 ,"KYNE, Samuel E. K. (LP) ","",0 ,"",Valid Votes: ,"","","","",404
"KIEH, JR., George Klay (NDM) ","","","",0 ,"NELSON, Blamoh  (APD) ","",5 ,"",Invalid Votes: ,"","","","",1
"KORTO, Joseph D. Z. (LERP) ","","","",0 ,"NIMELY, Thomas Nah (NPP) ","",1 ,"",Total Votes: ,"","","","",405
"KPOTO, Robert Momo (ULD) ","","","",0 ,"SHERMAN, Beatrice Nimene (CDC) ","",0,"","","","","","",""
"KROMAH, Alhaji G. V. (ALCOP) ","","","",0 ,"SIEH, SR., D. Nyandeh (NDPL) ","",0,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","","",0 ,"SNEH, Rosalind Segbe Tonne (UP) ","",5,"","","","","","",""
"MORLU, John Sembe (UDA) ","","","",0 ,"WEAH, Zaw-Dioh  (Ind) ","",0,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","","",0 ,"WOTORSON, Cletus Segbe (COTOL) ","",14,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","","",0 ,"",Valid Votes: ,506,"","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","","",4 ,"",Invalid Ballots: ,1,"","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","","",0 ,"",Valid Votes + Invalid Ballots: ,507,"","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","","",0,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","","",2,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","","",372,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","","",1,"","","","","","","","","",""
"",Valid Votes: ,"","",408,"","","","","","","","","",""
"",Invalid Votes: ,"","",1,"","","","","","","","","",""
"",Total Votes: ,"","",409,"","","","","","","","","",""
Precinct: 18014 ,Polling Place: ,1 ,"","","","",Total: 485 ,Age 18-27: 30.7% ,Age 48-57: ,"","",16.3%,""
"Wlopluken Public School, Wlopluken, Grand Kru ","","","","","","",Males: 41.6% Females: 58.4% ,Age 28-37: 17.5% Age 38-47: 15.7% ,Age 58-67: Age 68+: ,"","",12.0%7.8%,""
"","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","",Grand Kru ,"","Grand Kru, Electoral District 1","","","","","",""
Candidate ,"","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","",1 ,"BARTEKWA, Numene T.H. (COTOL) ","",75 ,"BOYE, Vincent B. (LP) ","","","","","",5
"BRUMSKINE, Charles Walker (LP) ","","",1 ,"BARTU, Amos Yonkon (APD) ","",2 ,"BROHDONYEN, SR., Proftehneseo P. (NDPL) ","","","","","",2
"CONNEH, Sekou Damate (PRODEM) ","","",0 ,"BEDELL, SR., W. Frey Augustus (Ind) ","",2 ,"KIPI, Abraham Kipi (COTOL) ","","","","","",8
"DIVINE, SR., Samuel Raymond (Ind) ","","",0 ,"DOE, J. Sawoloday (LP) ","",283 ,"KOFA, SR., Stephen Gbeh (CDC) ","","","","","",0
"FARHAT, David M. (FDP) ","","",0 ,"JARGBA, Thompson N. (CDC) ","",2 ,"SARKOR, Isaiah Moboe (UP) ","","","","","",16
"JALLAH, Armah Zolu (NPL) ","","",0 ,"JOHNSON, Tiahkwee Weah (UP) ","",0 ,"SLOPADOE, Gbenimah Balu (APD) ","","","","","",330
"JOHNSON-SIRLEAF, Ellen  (UP) ","","",15 ,"KAYDOR, SR., Victor E. Dweh (NDM) ","",1 ,"TOE, William Buwolo (NPP) ","","","","","",0
"KIADII, George Momodu (NATVIPOL) ","","",0 ,"KYNE, Samuel E. K. (LP) ","",0 ,"",Valid Votes: ,"","","","",361
"KIEH, JR., George Klay (NDM) ","","",0 ,"NELSON, Blamoh  (APD) ","",0 ,"",Invalid Votes: ,"","","","",4
"KORTO, Joseph D. Z. (LERP) ","","",0 ,"NIMELY, Thomas Nah (NPP) ","",1 ,"",Total Votes: ,"","","","",365
"KPOTO, Robert Momo (ULD) ","","",0 ,"SHERMAN, Beatrice Nimene (CDC) ","",0,"","","","","","",""
"KROMAH, Alhaji G. V. (ALCOP) ","","",0 ,"SIEH, SR., D. Nyandeh (NDPL) ","",0,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","",0 ,"SNEH, Rosalind Segbe Tonne (UP) ","",0,"","","","","","",""
"MORLU, John Sembe (UDA) ","","",0 ,"WEAH, Zaw-Dioh  (Ind) ","",0,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","",0 ,"WOTORSON, Cletus Segbe (COTOL) ","",3,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","",4 ,"",Valid Votes: ,369,"","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","",7 ,"",Invalid Ballots: ,2,"","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","",0 ,"",Valid Votes + Invalid Ballots: ,371,"","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","",0,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","",2,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","",329,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","",0,"","","","","","","","","",""
"",Valid Votes: ,"",359,"","","","","","","","","",""
"",Invalid Votes: ,"",15,"","","","","","","","","",""
"",Total Votes: ,"",374,"","","","","","","","","",""
Precinct: 18015 ,Polling Place: ,1 ,"","","","",Total: 390 ,Age 18-27: 28.2% ,Age 48-57: ,"","",8.7%,""
"Dw eken Elementary school, Dw eken, Grand Kru ","","","","","","",Males: 53.3% Females: 46.7% ,Age 28-37: 32.1% Age 38-47: 18.7% ,Age 58-67: Age 68+: ,"","",7.4%4.9%,""
"","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","",Grand Kru ,"","Grand Kru, Electoral District 1","","","","","",""
Candidate ,"","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","",1 ,"BARTEKWA, Numene T.H. (COTOL) ","",6 ,"BOYE, Vincent B. (LP) ","","","","","",4
"BRUMSKINE, Charles Walker (LP) ","","",3 ,"BARTU, Amos Yonkon (APD) ","",12 ,"BROHDONYEN, SR., Proftehneseo P. (NDPL) ","","","","","",34
"CONNEH, Sekou Damate (PRODEM) ","","",2 ,"BEDELL, SR., W. Frey Augustus (Ind) ","",4 ,"KIPI, Abraham Kipi (COTOL) ","","","","","",11
"DIVINE, SR., Samuel Raymond (Ind) ","","",0 ,"DOE, J. Sawoloday (LP) ","",174 ,"KOFA, SR., Stephen Gbeh (CDC) ","","","","","",28
"FARHAT, David M. (FDP) ","","",0 ,"JARGBA, Thompson N. (CDC) ","",28 ,"SARKOR, Isaiah Moboe (UP) ","","","","","",15
"JALLAH, Armah Zolu (NPL) ","","",2 ,"JOHNSON, Tiahkwee Weah (UP) ","",0 ,"SLOPADOE, Gbenimah Balu (APD) ","","","","","",168
"JOHNSON-SIRLEAF, Ellen  (UP) ","","",12 ,"KAYDOR, SR., Victor E. Dweh (NDM) ","",2 ,"TOE, William Buwolo (NPP) ","","","","","",8
"KIADII, George Momodu (NATVIPOL) ","","",0 ,"KYNE, Samuel E. K. (LP) ","",4 ,"",Valid Votes: ,"","","","",268
"KIEH, JR., George Klay (NDM) ","","",1 ,"NELSON, Blamoh  (APD) ","",14 ,"",Invalid Votes: ,"","","","",9
"KORTO, Joseph D. Z. (LERP) ","","",0 ,"NIMELY, Thomas Nah (NPP) ","",1 ,"",Total Votes: ,"","","","",277
"KPOTO, Robert Momo (ULD) ","","",0 ,"SHERMAN, Beatrice Nimene (CDC) ","",2,"","","","","","",""
"KROMAH, Alhaji G. V. (ALCOP) ","","",0 ,"SIEH, SR., D. Nyandeh (NDPL) ","",1,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","",0 ,"SNEH, Rosalind Segbe Tonne (UP) ","",3,"","","","","","",""
"MORLU, John Sembe (UDA) ","","",1 ,"WEAH, Zaw-Dioh  (Ind) ","",18,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","",0 ,"WOTORSON, Cletus Segbe (COTOL) ","",65,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","",19 ,"",Valid Votes: ,334,"","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","",8 ,"",Invalid Ballots: ,11,"","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","",1 ,"",Valid Votes + Invalid Ballots: ,345,"","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","",7,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","",22,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","",190,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","",0,"","","","","","","","","",""
"",Valid Votes: ,"",269,"","","","","","","","","",""
"",Invalid Votes: ,"",10,"","","","","","","","","",""
"",Total Votes: ,"",279,"","","","","","","","","",""
Precinct: 18016 ,Polling Place: ,1 ,"","","","","",Total: 380 ,Age 18-27: 34.7% ,Age 48-57: ,"","",9.5%,""
"Parluken public school, Parluken, Grand Kru ","","","","","","","",Males: 53.2% Females: 46.8% ,Age 28-37: 31.1% Age 38-47: 16.8% ,Age 58-67: Age 68+: ,"","",4.7%3.2%,""
"","","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","","",Grand Kru ,"","Grand Kru, Electoral District 1","","","","","",""
Candidate ,"","","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","","",1 ,"BARTEKWA, Numene T.H. (COTOL) ","",49 ,"BOYE, Vincent B. (LP) ","","","","","",4
"BRUMSKINE, Charles Walker (LP) ","","","",0 ,"BARTU, Amos Yonkon (APD) ","",221 ,"BROHDONYEN, SR., Proftehneseo P. (NDPL) ","","","","","",216
"CONNEH, Sekou Damate (PRODEM) ","","","",1 ,"BEDELL, SR., W. Frey Augustus (Ind) ","",4 ,"KIPI, Abraham Kipi (COTOL) ","","","","","",35
"DIVINE, SR., Samuel Raymond (Ind) ","","","",3 ,"DOE, J. Sawoloday (LP) ","",25 ,"KOFA, SR., Stephen Gbeh (CDC) ","","","","","",10
"FARHAT, David M. (FDP) ","","","",0 ,"JARGBA, Thompson N. (CDC) ","",18 ,"SARKOR, Isaiah Moboe (UP) ","","","","","",6
"JALLAH, Armah Zolu (NPL) ","","","",0 ,"JOHNSON, Tiahkwee Weah (UP) ","",2 ,"SLOPADOE, Gbenimah Balu (APD) ","","","","","",16
"JOHNSON-SIRLEAF, Ellen  (UP) ","","","",2 ,"KAYDOR, SR., Victor E. Dweh (NDM) ","",1 ,"TOE, William Buwolo (NPP) ","","","","","",21
"KIADII, George Momodu (NATVIPOL) ","","","",0 ,"KYNE, Samuel E. K. (LP) ","",1 ,"",Valid Votes: ,"","","","",308
"KIEH, JR., George Klay (NDM) ","","","",0 ,"NELSON, Blamoh  (APD) ","",7 ,"",Invalid Votes: ,"","","","",2
"KORTO, Joseph D. Z. (LERP) ","","","",0 ,"NIMELY, Thomas Nah (NPP) ","",21 ,"",Total Votes: ,"","","","",310
"KPOTO, Robert Momo (ULD) ","","","",0 ,"SHERMAN, Beatrice Nimene (CDC) ","",2,"","","","","","",""
"KROMAH, Alhaji G. V. (ALCOP) ","","","",2 ,"SIEH, SR., D. Nyandeh (NDPL) ","",2,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","","",5 ,"SNEH, Rosalind Segbe Tonne (UP) ","",2,"","","","","","",""
"MORLU, John Sembe (UDA) ","","","",0 ,"WEAH, Zaw-Dioh  (Ind) ","",15,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","","",0 ,"WOTORSON, Cletus Segbe (COTOL) ","",183,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","","",1 ,"",Valid Votes: ,553,"","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","","",0 ,"",Invalid Ballots: ,0,"","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","","",0 ,"",Valid Votes + Invalid Ballots: ,553,"","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","","",0,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","","",4,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","","",298,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","","",2,"","","","","","","","","",""
"",Valid Votes: ,"","",319,"","","","","","","","","",""
"",Invalid Votes: ,"","",3,"","","","","","","","","",""
"",Total Votes: ,"","",322,"","","","","","","","","",""
Precinct: 18016 ,Polling Place: ,2 ,"","","","","",Total: 419 ,Age 18-27: 39.9% ,Age 48-57: ,"","",10.0%,""
"Parluken public school, Parluken, Grand Kru ","","","","","","","",Males: 47.5% Females: 52.5% ,Age 28-37: 26.0% Age 38-47: 16.0% ,Age 58-67: Age 68+: ,"","",6.2%1.9%,""
"","","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","","",Grand Kru ,"","Grand Kru, Electoral District 1","","","","","",""
Candidate ,"","","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","","",0 ,"BARTEKWA, Numene T.H. (COTOL) ","",25 ,"BOYE, Vincent B. (LP) ","","","","","",4
"BRUMSKINE, Charles Walker (LP) ","","","",2 ,"BARTU, Amos Yonkon (APD) ","",241 ,"BROHDONYEN, SR., Proftehneseo P. (NDPL) ","","","","","",239
"CONNEH, Sekou Damate (PRODEM) ","","","",0 ,"BEDELL, SR., W. Frey Augustus (Ind) ","",3 ,"KIPI, Abraham Kipi (COTOL) ","","","","","",27
"DIVINE, SR., Samuel Raymond (Ind) ","","","",1 ,"DOE, J. Sawoloday (LP) ","",34 ,"KOFA, SR., Stephen Gbeh (CDC) ","","","","","",9
"FARHAT, David M. (FDP) ","","","",0 ,"JARGBA, Thompson N. (CDC) ","",14 ,"SARKOR, Isaiah Moboe (UP) ","","","","","",8
"JALLAH, Armah Zolu (NPL) ","","","",0 ,"JOHNSON, Tiahkwee Weah (UP) ","",0 ,"SLOPADOE, Gbenimah Balu (APD) ","","","","","",25
"JOHNSON-SIRLEAF, Ellen  (UP) ","","","",5 ,"KAYDOR, SR., Victor E. Dweh (NDM) ","",2 ,"TOE, William Buwolo (NPP) ","","","","","",21
"KIADII, George Momodu (NATVIPOL) ","","","",0 ,"KYNE, Samuel E. K. (LP) ","",2 ,"",Valid Votes: ,"","","","",333
"KIEH, JR., George Klay (NDM) ","","","",0 ,"NELSON, Blamoh  (APD) ","",5 ,"",Invalid Votes: ,"","","","",1
"KORTO, Joseph D. Z. (LERP) ","","","",0 ,"NIMELY, Thomas Nah (NPP) ","",20 ,"",Total Votes: ,"","","","",334
"KPOTO, Robert Momo (ULD) ","","","",0 ,"SHERMAN, Beatrice Nimene (CDC) ","",0,"","","","","","",""
"KROMAH, Alhaji G. V. (ALCOP) ","","","",1 ,"SIEH, SR., D. Nyandeh (NDPL) ","",6,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","","",3 ,"SNEH, Rosalind Segbe Tonne (UP) ","",2,"","","","","","",""
"MORLU, John Sembe (UDA) ","","","",0 ,"WEAH, Zaw-Dioh  (Ind) ","",10,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","","",1 ,"WOTORSON, Cletus Segbe (COTOL) ","",209,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","","",2 ,"",Valid Votes: ,573,"","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","","",0 ,"",Invalid Ballots: ,7,"","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","","",1 ,"",Valid Votes + Invalid Ballots: ,580,"","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","","",1,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","","",7,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","","",309,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","","",5,"","","","","","","","","",""
"",Valid Votes: ,"","",338,"","","","","","","","","",""
"",Invalid Votes: ,"","",7,"","","","","","","","","",""
"",Total Votes: ,"","",345,"","","","","","","","","",""
Precinct: 18017 ,Polling Place: ,1 ,"","","","",Total: 334 ,Age 18-27: 30.5% ,Age 48-57: ,"","",9.9%,""
"Behw an Jr. High school, Behw an city, Grand Kru ","","","","","","",Males: 50.3% Females: 49.7% ,Age 28-37: 26.6% Age 38-47: 21.0% ,Age 58-67: Age 68+: ,"","",8.4%3.6%,""
"","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","",Grand Kru ,"","Grand Kru, Electoral District 2","","","","","",""
Candidate ,"","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","",7 ,"BARTEKWA, Numene T.H. (COTOL) ","",11 ,"BLAMO, SR., John Neh (APD) ","","","","","",20
"BRUMSKINE, Charles Walker (LP) ","","",110 ,"BARTU, Amos Yonkon (APD) ","",17 ,"BLAMOH, George Wesseh (COTOL) ","","","","","",33
"CONNEH, Sekou Damate (PRODEM) ","","",4 ,"BEDELL, SR., W. Frey Augustus (Ind) ","",8 ,"BROWNE, James G. (LP) ","","","","","",52
"DIVINE, SR., Samuel Raymond (Ind) ","","",2 ,"DOE, J. Sawoloday (LP) ","",15 ,"HARRIS, Ralph N. (NDPL) ","","","","","",77
"FARHAT, David M. (FDP) ","","",1 ,"JARGBA, Thompson N. (CDC) ","",3 ,"JLATEH, SR., Sasa Sawlo (CDC) ","","","","","",13
"JALLAH, Armah Zolu (NPL) ","","",3 ,"JOHNSON, Tiahkwee Weah (UP) ","",8 ,"NIMLEY, Dargbe  (NPP) ","","","","","",28
"JOHNSON-SIRLEAF, Ellen  (UP) ","","",43 ,"KAYDOR, SR., Victor E. Dweh (NDM) ","",26 ,"WEAH, Patrice Pokar (UP) ","","","","","",30
"KIADII, George Momodu (NATVIPOL) ","","",1 ,"KYNE, Samuel E. K. (LP) ","",195 ,"",Valid Votes: ,"","","","",253
"KIEH, JR., George Klay (NDM) ","","",1 ,"NELSON, Blamoh  (APD) ","",43 ,"",Invalid Votes: ,"","","","",23
"KORTO, Joseph D. Z. (LERP) ","","",1 ,"NIMELY, Thomas Nah (NPP) ","",15 ,"",Total Votes: ,"","","","",276
"KPOTO, Robert Momo (ULD) ","","",0 ,"SHERMAN, Beatrice Nimene (CDC) ","",3,"","","","","","",""
"KROMAH, Alhaji G. V. (ALCOP) ","","",0 ,"SIEH, SR., D. Nyandeh (NDPL) ","",5,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","",4 ,"SNEH, Rosalind Segbe Tonne (UP) ","",6,"","","","","","",""
"MORLU, John Sembe (UDA) ","","",2 ,"WEAH, Zaw-Dioh  (Ind) ","",28,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","",1 ,"WOTORSON, Cletus Segbe (COTOL) ","",33,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","",24 ,"",Valid Votes: ,416,"","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","",3 ,"",Invalid Ballots: ,8,"","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","",1 ,"",Valid Votes + Invalid Ballots: ,424,"","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","",1,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","",18,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","",31,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","",1,"","","","","","","","","",""
"",Valid Votes: ,"",259,"","","","","","","","","",""
"",Invalid Votes: ,"",25,"","","","","","","","","",""
"",Total Votes: ,"",284,"","","","","","","","","",""
Precinct: 18017 ,Polling Place: ,2 ,"","","","",Total: 312 ,Age 18-27: 26.6% ,Age 48-57: ,"","",12.2%,""
"Behw an Jr. High school, Behw an city, Grand Kru ","","","","","","",Males: 53.5% Females: 46.5% ,Age 28-37: 26.6% Age 38-47: 20.5% ,Age 58-67: Age 68+: ,"","",8.7%5.4%,""
"","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","",Grand Kru ,"","Grand Kru, Electoral District 2","","","","","",""
Candidate ,"","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","",3 ,"BARTEKWA, Numene T.H. (COTOL) ","",5 ,"BLAMO, SR., John Neh (APD) ","","","","","",9
"BRUMSKINE, Charles Walker (LP) ","","",89 ,"BARTU, Amos Yonkon (APD) ","",5 ,"BLAMOH, George Wesseh (COTOL) ","","","","","",24
"CONNEH, Sekou Damate (PRODEM) ","","",2 ,"BEDELL, SR., W. Frey Augustus (Ind) ","",3 ,"BROWNE, James G. (LP) ","","","","","",57
"DIVINE, SR., Samuel Raymond (Ind) ","","",3 ,"DOE, J. Sawoloday (LP) ","",15 ,"HARRIS, Ralph N. (NDPL) ","","","","","",70
"FARHAT, David M. (FDP) ","","",2 ,"JARGBA, Thompson N. (CDC) ","",1 ,"JLATEH, SR., Sasa Sawlo (CDC) ","","","","","",6
