Precinct: 39001 ,Polling Place ,1 ,"","","","","",Total: 554 ,Age 18-27: 47.7% ,Age 48-57: ,"","",7.4%,""
"Multilateral High school, Farmerville, Sinoe ","","","","","","","",Males: 60.3% Females: 39.7% ,Age 28-37: 20.8% Age 38-47: 16.6% ,Age 57-68: Age 68+: ,"","",5.6%2.0%,""
"","","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","","",Sinoe ,"","","Sinoe, Electoral District 2","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","","",134,"","","","","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","","",0,"","","","","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","","",0,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","","",0,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","","",44,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","","",0,"","","","","","","","","",""
"",Valid Votes: ,"","",194,"","","","","","","","","",""
"",Invalid Votes: ,"","",1,"","","","","","","","","",""
"",Total Votes: ,"","",195,"","","","","","","","","",""
Precinct: 39032 ,Polling Place ,1 ,"","","","",Total: 458 ,Age 18-27: 34.7% ,Age 48-57: ,"","",10.3%,""
"Saygbeken Elementary School, Saygbeken Tow n, Sinoe ","","","","","","",Males: 48.3% Females: 51.7% ,Age 28-37: 26.6% Age 38-47: 17.5% ,Age 57-68: Age 68+: ,"","",6.8%4.1%,""
"","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","",Sinoe ,"","","Sinoe, Electoral District 3","","","","",""
Candidate ,"","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","",1 ,"BARTEE, Nathaniel Sniweah (COTOL) ","",177 ,"DOE-WLEH, SR., Saywon  (LP) ","","","","","",0
"BRUMSKINE, Charles Walker (LP) ","","",3 ,"CLARKE, Charles Amstard (UP) ","",183 ,"DWEH, Joseph D. (LPL) ","","","","","",3
"CONNEH, Sekou Damate (PRODEM) ","","",2 ,"DOE, Julius Blamo (LP) ","",3 ,"KANMOH, Jefferson Seykonmuh (APD) ","","","","","",1
"DIVINE, SR., Samuel Raymond (Ind) ","","",2 ,"GIBSON, Myrtle Francelle (PRODEM) ","",1 ,"MCCAULEY, SR., J. W. Nyeswah (UP) ","","","","","",3
"FARHAT, David M. (FDP) ","","",0 ,"NAGBE, Joseph Nyenetue (APD) ","",17 ,"NYENPAN, D. Wisseh (CDC) ","","","","","",314
"JALLAH, Armah Zolu (NPL) ","","",0 ,"NYENPAN, Mobutu Vlah (APD) ","",208 ,"SAYDEE, Annie S. (NDPL) ","","","","","",1
"JOHNSON-SIRLEAF, Ellen  (UP) ","","",35 ,"SARPLOH, Stephen Sloh (CDC) ","",8 ,"SEONGBAE, SR., Augustus Theo (COTOL) ","","","","","",2
"KIADII, George Momodu (NATVIPOL) ","","",2 ,"SLEWEON, SR., Harrison Nimleh (NPP) ","",3 ,"SOKAN, Abraham P. (NPP) ","","","","","",1
"KIEH, JR., George Klay (NDM) ","","",0 ,"TURPLUE, Emma G. (LP) ","",0 ,"",Valid Votes: ,"","","","",325
"KORTO, Joseph D. Z. (LERP) ","","",1 ,"",Valid Votes: ,600 ,"",Invalid Votes: ,"","","","",1
"KPOTO, Robert Momo (ULD) ","","",0 ,"",Invalid Ballots: ,2 ,"",Total Votes: ,"","","","",326
"KROMAH, Alhaji G. V. (ALCOP) ","","",0 ,"",Valid Votes + Invalid Ballots: ,602,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","",0,"","","","","","","","","",""
"MORLU, John Sembe (UDA) ","","",0,"","","","","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","",1,"","","","","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","",4,"","","","","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","",43,"","","","","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","",1,"","","","","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","",0,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","",4,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","",221,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","",6,"","","","","","","","","",""
"",Valid Votes: ,"",326,"","","","","","","","","",""
"",Invalid Votes: ,"",3,"","","","","","","","","",""
"",Total Votes: ,"",329,"","","","","","","","","",""
Precinct: 39033 ,Polling Place ,1 ,"","","","","",Total: 290 ,Age 18-27: 32.1% ,Age 48-57: ,"","",12.1%,""
"Titiyen Palava Hut, Titiyen City, Sinoe ","","","","","","","",Males: 51.4% Females: 48.6% ,Age 28-37: 29.7% Age 38-47: 15.5% ,Age 57-68: Age 68+: ,"","",6.6%4.1%,""
"","","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","","",Sinoe ,"","","Sinoe, Electoral District 3","","","","",""
Candidate ,"","","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","","",0 ,"BARTEE, Nathaniel Sniweah (COTOL) ","",8 ,"DOE-WLEH, SR., Saywon  (LP) ","","","","","",0
"BRUMSKINE, Charles Walker (LP) ","","","",1 ,"CLARKE, Charles Amstard (UP) ","",20 ,"DWEH, Joseph D. (LPL) ","","","","","",79
"CONNEH, Sekou Damate (PRODEM) ","","","",0 ,"DOE, Julius Blamo (LP) ","",34 ,"KANMOH, Jefferson Seykonmuh (APD) ","","","","","",4
"DIVINE, SR., Samuel Raymond (Ind) ","","","",0 ,"GIBSON, Myrtle Francelle (PRODEM) ","",3 ,"MCCAULEY, SR., J. W. Nyeswah (UP) ","","","","","",101
"FARHAT, David M. (FDP) ","","","",0 ,"NAGBE, Joseph Nyenetue (APD) ","",190 ,"NYENPAN, D. Wisseh (CDC) ","","","","","",8
"JALLAH, Armah Zolu (NPL) ","","","",1 ,"NYENPAN, Mobutu Vlah (APD) ","",9 ,"SAYDEE, Annie S. (NDPL) ","","","","","",0
"JOHNSON-SIRLEAF, Ellen  (UP) ","","","",1 ,"SARPLOH, Stephen Sloh (CDC) ","",2 ,"SEONGBAE, SR., Augustus Theo (COTOL) ","","","","","",3
"KIADII, George Momodu (NATVIPOL) ","","","",0 ,"SLEWEON, SR., Harrison Nimleh (NPP) ","",45 ,"SOKAN, Abraham P. (NPP) ","","","","","",7
"KIEH, JR., George Klay (NDM) ","","","",0 ,"TURPLUE, Emma G. (LP) ","",1 ,"",Valid Votes: ,"","","","",202
"KORTO, Joseph D. Z. (LERP) ","","","",0 ,"",Valid Votes: ,312 ,"",Invalid Votes: ,"","","","",0
"KPOTO, Robert Momo (ULD) ","","","",0 ,"",Invalid Ballots: ,0 ,"",Total Votes: ,"","","","",202
"KROMAH, Alhaji G. V. (ALCOP) ","","","",0 ,"",Valid Votes + Invalid Ballots: ,312,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","","",0,"","","","","","","","","",""
"MORLU, John Sembe (UDA) ","","","",0,"","","","","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","","",0,"","","","","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","","",0,"","","","","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","","",181,"","","","","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","","",0,"","","","","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","","",0,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","","",1,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","","",17,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","","",0,"","","","","","","","","",""
"",Valid Votes: ,"","",202,"","","","","","","","","",""
"",Invalid Votes: ,"","",1,"","","","","","","","","",""
"",Total Votes: ,"","",203,"","","","","","","","","",""
Precinct: 39034 ,Polling Place ,1 ,"","","","",Total: 522 ,Age 18-27: 36.8% ,Age 48-57: ,"","",9.0%,""
"Doodw icken Junior High School, Doodw icken City, Sinoe ","","","","","","",Males: 53.1% Females: 46.9% ,Age 28-37: 25.9% Age 38-47: 19.0% ,Age 57-68: Age 68+: ,"","",5.7%3.6%,""
"","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","",Sinoe ,"","","Sinoe, Electoral District 3","","","","",""
Candidate ,"","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","",1 ,"BARTEE, Nathaniel Sniweah (COTOL) ","",397 ,"DOE-WLEH, SR., Saywon  (LP) ","","","","","",7
"BRUMSKINE, Charles Walker (LP) ","","",0 ,"CLARKE, Charles Amstard (UP) ","",1 ,"DWEH, Joseph D. (LPL) ","","","","","",6
"CONNEH, Sekou Damate (PRODEM) ","","",0 ,"DOE, Julius Blamo (LP) ","",0 ,"KANMOH, Jefferson Seykonmuh (APD) ","","","","","",294
"DIVINE, SR., Samuel Raymond (Ind) ","","",0 ,"GIBSON, Myrtle Francelle (PRODEM) ","",2 ,"MCCAULEY, SR., J. W. Nyeswah (UP) ","","","","","",19
"FARHAT, David M. (FDP) ","","",0 ,"NAGBE, Joseph Nyenetue (APD) ","",6 ,"NYENPAN, D. Wisseh (CDC) ","","","","","",62
"JALLAH, Armah Zolu (NPL) ","","",1 ,"NYENPAN, Mobutu Vlah (APD) ","",4 ,"SAYDEE, Annie S. (NDPL) ","","","","","",1
"JOHNSON-SIRLEAF, Ellen  (UP) ","","",5 ,"SARPLOH, Stephen Sloh (CDC) ","",35 ,"SEONGBAE, SR., Augustus Theo (COTOL) ","","","","","",11
"KIADII, George Momodu (NATVIPOL) ","","",1 ,"SLEWEON, SR., Harrison Nimleh (NPP) ","",12 ,"SOKAN, Abraham P. (NPP) ","","","","","",0
"KIEH, JR., George Klay (NDM) ","","",0 ,"TURPLUE, Emma G. (LP) ","",0 ,"",Valid Votes: ,"","","","",400
"KORTO, Joseph D. Z. (LERP) ","","",1 ,"",Valid Votes: ,457 ,"",Invalid Votes: ,"","","","",10
"KPOTO, Robert Momo (ULD) ","","",0 ,"",Invalid Ballots: ,6 ,"",Total Votes: ,"","","","",410
"KROMAH, Alhaji G. V. (ALCOP) ","","",0 ,"",Valid Votes + Invalid Ballots: ,463,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","",0,"","","","","","","","","",""
"MORLU, John Sembe (UDA) ","","",0,"","","","","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","",0,"","","","","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","",30,"","","","","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","",293,"","","","","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","",0,"","","","","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","",0,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","",0,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","",70,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","",0,"","","","","","","","","",""
"",Valid Votes: ,"",402,"","","","","","","","","",""
"",Invalid Votes: ,"",9,"","","","","","","","","",""
"",Total Votes: ,"",411,"","","","","","","","","",""
Precinct: 39035 ,Polling Place ,1 ,"","","","","",Total: 226 ,Age 18-27: 38.5% ,Age 48-57: ,"","",9.7%,""
"Wesay Tow n Hall, Wesay Tow n, Sinoe ","","","","","","","",Males: 46.5% Females: 53.5% ,Age 28-37: 26.1% Age 38-47: 15.0% ,Age 57-68: Age 68+: ,"","",8.4%2.2%,""
"","","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","","",Sinoe ,"","","Sinoe, Electoral District 3","","","","",""
Candidate ,"","","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","","",0 ,"BARTEE, Nathaniel Sniweah (COTOL) ","",156 ,"DOE-WLEH, SR., Saywon  (LP) ","","","","","",1
"BRUMSKINE, Charles Walker (LP) ","","","",0 ,"CLARKE, Charles Amstard (UP) ","",0 ,"DWEH, Joseph D. (LPL) ","","","","","",1
"CONNEH, Sekou Damate (PRODEM) ","","","",0 ,"DOE, Julius Blamo (LP) ","",47 ,"KANMOH, Jefferson Seykonmuh (APD) ","","","","","",156
"DIVINE, SR., Samuel Raymond (Ind) ","","","",0 ,"GIBSON, Myrtle Francelle (PRODEM) ","",0 ,"MCCAULEY, SR., J. W. Nyeswah (UP) ","","","","","",0
"FARHAT, David M. (FDP) ","","","",0 ,"NAGBE, Joseph Nyenetue (APD) ","",60 ,"NYENPAN, D. Wisseh (CDC) ","","","","","",6
"JALLAH, Armah Zolu (NPL) ","","","",0 ,"NYENPAN, Mobutu Vlah (APD) ","",11 ,"SAYDEE, Annie S. (NDPL) ","","","","","",1
"JOHNSON-SIRLEAF, Ellen  (UP) ","","","",1 ,"SARPLOH, Stephen Sloh (CDC) ","",5 ,"SEONGBAE, SR., Augustus Theo (COTOL) ","","","","","",1
"KIADII, George Momodu (NATVIPOL) ","","","",0 ,"SLEWEON, SR., Harrison Nimleh (NPP) ","",10 ,"SOKAN, Abraham P. (NPP) ","","","","","",0
"KIEH, JR., George Klay (NDM) ","","","",0 ,"TURPLUE, Emma G. (LP) ","",0 ,"",Valid Votes: ,"","","","",166
"KORTO, Joseph D. Z. (LERP) ","","","",0 ,"",Valid Votes: ,289 ,"",Invalid Votes: ,"","","","",1
"KPOTO, Robert Momo (ULD) ","","","",0 ,"",Invalid Ballots: ,0 ,"",Total Votes: ,"","","","",167
"KROMAH, Alhaji G. V. (ALCOP) ","","","",0 ,"",Valid Votes + Invalid Ballots: ,289,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","","",0,"","","","","","","","","",""
"MORLU, John Sembe (UDA) ","","","",0,"","","","","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","","",0,"","","","","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","","",2,"","","","","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","","",124,"","","","","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","","",0,"","","","","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","","",0,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","","",0,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","","",39,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","","",0,"","","","","","","","","",""
"",Valid Votes: ,"","",166,"","","","","","","","","",""
"",Invalid Votes: ,"","",4,"","","","","","","","","",""
"",Total Votes: ,"","",170,"","","","","","","","","",""
Precinct: 39036 ,Polling Place ,1 ,"","","","",Total: 568 ,Age 18-27: 35.6% ,Age 48-57: ,"","",12.0%,""
"Wiahdoe Tow n Elementary School, Wiahdoe Tow n, Sinoe ","","","","","","",Males: 43.7% Females: 56.3% ,Age 28-37: 23.8% Age 38-47: 12.3% ,Age 57-68: Age 68+: ,"","",9.5%6.9%,""
"","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","",Sinoe ,"","","Sinoe, Electoral District 1","","","","",""
Candidate ,"","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","",0 ,"BARTEE, Nathaniel Sniweah (COTOL) ","",8 ,"BARH, Nelson Wah (UDA) ","","","","","",13
"BRUMSKINE, Charles Walker (LP) ","","",1 ,"CLARKE, Charles Amstard (UP) ","",37 ,"BUSH, E. Ciah Jarwleh (CDC) ","","","","","",2
"CONNEH, Sekou Damate (PRODEM) ","","",0 ,"DOE, Julius Blamo (LP) ","",1 ,"CARLOR, Samuel J. (UP) ","","","","","",0
"DIVINE, SR., Samuel Raymond (Ind) ","","",0 ,"GIBSON, Myrtle Francelle (PRODEM) ","",3 ,"JARWLEH, Joe Cheyetee (NDPL) ","","","","","",125
"FARHAT, David M. (FDP) ","","",1 ,"NAGBE, Joseph Nyenetue (APD) ","",68 ,"JELLY, SR., A. Kai (NATVIPOL) ","","","","","",3
"JALLAH, Armah Zolu (NPL) ","","",0 ,"NYENPAN, Mobutu Vlah (APD) ","",428 ,"PANTOE, Papa Doe (LP) ","","","","","",0
"JOHNSON-SIRLEAF, Ellen  (UP) ","","",18 ,"SARPLOH, Stephen Sloh (CDC) ","",6 ,"QUIOH, Thomas Romeo (APD) ","","","","","",333
"KIADII, George Momodu (NATVIPOL) ","","",2 ,"SLEWEON, SR., Harrison Nimleh (NPP) ","",2 ,"TEAH, B. Darlington (NPP) ","","","","","",2
"KIEH, JR., George Klay (NDM) ","","",3 ,"TURPLUE, Emma G. (LP) ","",137 ,"",Valid Votes: ,"","","","",478
"KORTO, Joseph D. Z. (LERP) ","","",0 ,"",Valid Votes: ,690 ,"",Invalid Votes: ,"","","","",13
"KPOTO, Robert Momo (ULD) ","","",0 ,"",Invalid Ballots: ,9 ,"",Total Votes: ,"","","","",491
"KROMAH, Alhaji G. V. (ALCOP) ","","",0 ,"",Valid Votes + Invalid Ballots: ,699,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","",5,"","","","","","","","","",""
"MORLU, John Sembe (UDA) ","","",1,"","","","","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","",0,"","","","","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","",6,"","","","","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","",360,"","","","","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","",0,"","","","","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","",0,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","",2,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","",79,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","",0,"","","","","","","","","",""
"",Valid Votes: ,"",478,"","","","","","","","","",""
"",Invalid Votes: ,"",15,"","","","","","","","","",""
"",Total Votes: ,"",493,"","","","","","","","","",""
Precinct: 39036 ,Polling Place ,2 ,"","","","",Total: 547 ,Age 18-27: 34.2% ,Age 48-57: ,"","",10.4%,""
"Wiahdoe Tow n Elementary School, Wiahdoe Tow n, Sinoe ","","","","","","",Males: 44.4% Females: 55.6% ,Age 28-37: 26.1% Age 38-47: 14.6% ,Age 57-68: Age 68+: ,"","",7.1%7.5%,""
"","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","",Sinoe ,"","","Sinoe, Electoral District 1","","","","",""
Candidate ,"","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","",1 ,"BARTEE, Nathaniel Sniweah (COTOL) ","",21 ,"BARH, Nelson Wah (UDA) ","","","","","",18
"BRUMSKINE, Charles Walker (LP) ","","",4 ,"CLARKE, Charles Amstard (UP) ","",31 ,"BUSH, E. Ciah Jarwleh (CDC) ","","","","","",7
"CONNEH, Sekou Damate (PRODEM) ","","",0 ,"DOE, Julius Blamo (LP) ","",11 ,"CARLOR, Samuel J. (UP) ","","","","","",1
"DIVINE, SR., Samuel Raymond (Ind) ","","",1 ,"GIBSON, Myrtle Francelle (PRODEM) ","",22 ,"JARWLEH, Joe Cheyetee (NDPL) ","","","","","",132
"FARHAT, David M. (FDP) ","","",0 ,"NAGBE, Joseph Nyenetue (APD) ","",99 ,"JELLY, SR., A. Kai (NATVIPOL) ","","","","","",0
"JALLAH, Armah Zolu (NPL) ","","",0 ,"NYENPAN, Mobutu Vlah (APD) ","",383 ,"PANTOE, Papa Doe (LP) ","","","","","",0
"JOHNSON-SIRLEAF, Ellen  (UP) ","","",3 ,"SARPLOH, Stephen Sloh (CDC) ","",13 ,"QUIOH, Thomas Romeo (APD) ","","","","","",296
"KIADII, George Momodu (NATVIPOL) ","","",2 ,"SLEWEON, SR., Harrison Nimleh (NPP) ","",12 ,"TEAH, B. Darlington (NPP) ","","","","","",0
"KIEH, JR., George Klay (NDM) ","","",1 ,"TURPLUE, Emma G. (LP) ","",162 ,"",Valid Votes: ,"","","","",454
"KORTO, Joseph D. Z. (LERP) ","","",1 ,"",Valid Votes: ,754 ,"",Invalid Votes: ,"","","","",5
"KPOTO, Robert Momo (ULD) ","","",0 ,"",Invalid Ballots: ,5 ,"",Total Votes: ,"","","","",459
"KROMAH, Alhaji G. V. (ALCOP) ","","",0 ,"",Valid Votes + Invalid Ballots: ,759,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","",1,"","","","","","","","","",""
"MORLU, John Sembe (UDA) ","","",1,"","","","","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","",3,"","","","","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","",6,"","","","","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","",320,"","","","","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","",1,"","","","","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","",0,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","",1,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","",101,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","",0,"","","","","","","","","",""
"",Valid Votes: ,"",447,"","","","","","","","","",""
"",Invalid Votes: ,"",11,"","","","","","","","","",""
"",Total Votes: ,"",458,"","","","","","","","","",""
Precinct: 39037 ,Polling Place ,1 ,"","","","",Total: 501 ,Age 18-27: 28.9% ,Age 48-57: ,"","",15.0%,""
"Tubmanville Junior High School, Tubmanville, Sinoe ","","","","","","",Males: 46.5% Females: 53.5% ,Age 28-37: 22.4% Age 38-47: 20.6% ,Age 57-68: Age 68+: ,"","",6.6%6.6%,""
"","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","",Sinoe ,"","","Sinoe, Electoral District 3","","","","",""
Candidate ,"","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","",2 ,"BARTEE, Nathaniel Sniweah (COTOL) ","",39 ,"DOE-WLEH, SR., Saywon  (LP) ","","","","","",3
"BRUMSKINE, Charles Walker (LP) ","","",3 ,"CLARKE, Charles Amstard (UP) ","",14 ,"DWEH, Joseph D. (LPL) ","","","","","",2
"CONNEH, Sekou Damate (PRODEM) ","","",0 ,"DOE, Julius Blamo (LP) ","",14 ,"KANMOH, Jefferson Seykonmuh (APD) ","","","","","",340
"DIVINE, SR., Samuel Raymond (Ind) ","","",0 ,"GIBSON, Myrtle Francelle (PRODEM) ","",7 ,"MCCAULEY, SR., J. W. Nyeswah (UP) ","","","","","",31
"FARHAT, David M. (FDP) ","","",0 ,"NAGBE, Joseph Nyenetue (APD) ","",309 ,"NYENPAN, D. Wisseh (CDC) ","","","","","",26
"JALLAH, Armah Zolu (NPL) ","","",0 ,"NYENPAN, Mobutu Vlah (APD) ","",156 ,"SAYDEE, Annie S. (NDPL) ","","","","","",1
"JOHNSON-SIRLEAF, Ellen  (UP) ","","",3 ,"SARPLOH, Stephen Sloh (CDC) ","",10 ,"SEONGBAE, SR., Augustus Theo (COTOL) ","","","","","",2
"KIADII, George Momodu (NATVIPOL) ","","",0 ,"SLEWEON, SR., Harrison Nimleh (NPP) ","",328 ,"SOKAN, Abraham P. (NPP) ","","","","","",49
"KIEH, JR., George Klay (NDM) ","","",0 ,"TURPLUE, Emma G. (LP) ","",2 ,"",Valid Votes: ,"","","","",454
"KORTO, Joseph D. Z. (LERP) ","","",2 ,"",Valid Votes: ,879 ,"",Invalid Votes: ,"","","","",3
"KPOTO, Robert Momo (ULD) ","","",0 ,"",Invalid Ballots: ,1 ,"",Total Votes: ,"","","","",457
"KROMAH, Alhaji G. V. (ALCOP) ","","",0 ,"",Valid Votes + Invalid Ballots: ,880,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","",2,"","","","","","","","","",""
"MORLU, John Sembe (UDA) ","","",1,"","","","","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","",2,"","","","","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","",5,"","","","","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","",334,"","","","","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","",0,"","","","","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","",1,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","",1,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","",100,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","",0,"","","","","","","","","",""
"",Valid Votes: ,"",456,"","","","","","","","","",""
"",Invalid Votes: ,"",3,"","","","","","","","","",""
"",Total Votes: ,"",459,"","","","","","","","","",""
Precinct: 39037 ,Polling Place ,2 ,"","","","",Total: 464 ,Age 18-27: 31.9% ,Age 48-57: ,"","",11.2%,""
"Tubmanville Junior High School, Tubmanville, Sinoe ","","","","","","",Males: 47.2% Females: 52.8% ,Age 28-37: 21.1% Age 38-47: 18.1% ,Age 57-68: Age 68+: ,"","",9.5%8.2%,""
"","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","",Sinoe ,"","","Sinoe, Electoral District 3","","","","",""
Candidate ,"","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","",0 ,"BARTEE, Nathaniel Sniweah (COTOL) ","",75 ,"DOE-WLEH, SR., Saywon  (LP) ","","","","","",1
"BRUMSKINE, Charles Walker (LP) ","","",2 ,"CLARKE, Charles Amstard (UP) ","",6 ,"DWEH, Joseph D. (LPL) ","","","","","",4
"CONNEH, Sekou Damate (PRODEM) ","","",2 ,"DOE, Julius Blamo (LP) ","",9 ,"KANMOH, Jefferson Seykonmuh (APD) ","","","","","",271
"DIVINE, SR., Samuel Raymond (Ind) ","","",0 ,"GIBSON, Myrtle Francelle (PRODEM) ","",3 ,"MCCAULEY, SR., J. W. Nyeswah (UP) ","","","","","",21
"FARHAT, David M. (FDP) ","","",0 ,"NAGBE, Joseph Nyenetue (APD) ","",245 ,"NYENPAN, D. Wisseh (CDC) ","","","","","",23
"JALLAH, Armah Zolu (NPL) ","","",0 ,"NYENPAN, Mobutu Vlah (APD) ","",118 ,"SAYDEE, Annie S. (NDPL) ","","","","","",1
"JOHNSON-SIRLEAF, Ellen  (UP) ","","",1 ,"SARPLOH, Stephen Sloh (CDC) ","",6 ,"SEONGBAE, SR., Augustus Theo (COTOL) ","","","","","",1
"KIADII, George Momodu (NATVIPOL) ","","",2 ,"SLEWEON, SR., Harrison Nimleh (NPP) ","",62 ,"SOKAN, Abraham P. (NPP) ","","","","","",39
"KIEH, JR., George Klay (NDM) ","","",0 ,"TURPLUE, Emma G. (LP) ","",2 ,"",Valid Votes: ,"","","","",361
"KORTO, Joseph D. Z. (LERP) ","","",0 ,"",Valid Votes: ,526 ,"",Invalid Votes: ,"","","","",22
"KPOTO, Robert Momo (ULD) ","","",1 ,"",Invalid Ballots: ,19 ,"",Total Votes: ,"","","","",383
"KROMAH, Alhaji G. V. (ALCOP) ","","",0 ,"",Valid Votes + Invalid Ballots: ,545,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","",1,"","","","","","","","","",""
"MORLU, John Sembe (UDA) ","","",0,"","","","","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","",2,"","","","","","","","","",""
