"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,198,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,184,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,176
"WEAH, George Manneh (CDC) ",,,,104,"WEAH, George Manneh (CDC) ",,,,75,"WEAH, George Manneh (CDC) ",,,,102
,"Valid Votes: ",,,302,,"Valid Votes: ",,,259,,"Valid Votes: ",,,278
,"Invalid Votes: ",,,3,,"Invalid Votes: ",,,9,,"Invalid Votes: ",,,5
,"Total Votes: ",,,305,,"Total Votes: ",,,268,,"Total Votes: ",,,283
"Precinct: 09109 ","Polling Place ",3,,,"Precinct: 09109 ","Polling Place ",4,,,"Precinct: 09110 ","Polling Place ",1,,
"Palava Hut, Buchanan ",,,,,"Palava Hut, Buchanan ",,,,,"Palava Hut, Buchanan",,,,
"Registered Voters: ",435,,,,"Registered Voters: ",450,,,,"Registered Voters: ",524,,,
"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff",,,,
"Candidate ",,,,"Votes ","Candidate ",,,,"Votes ","Candidate ",,,,"Votes"
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,150,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,181,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,203
"WEAH, George Manneh (CDC) ",,,,82,"WEAH, George Manneh (CDC) ",,,,80,"WEAH, George Manneh (CDC) ",,,,127
,"Valid Votes: ",,,232,,"Valid Votes: ",,,261,,"Valid Votes: ",,,330
,"Invalid Votes: ",,,19,,"Invalid Votes: ",,,9,,"Invalid Votes: ",,,3
,"Total Votes: ",,,251,,"Total Votes: ",,,270,,"Total Votes: ",,,333
"Precinct: 09110 ","Polling Place ",2,,,"Precinct: 09110 ","Polling Place ",3,,,"Precinct: 09110 ","Polling Place ",4,,
"Palava Hut, Buchanan ",,,,,"Palava Hut, Buchanan ",,,,,"Palava Hut, Buchanan",,,,
"Registered Voters: ",520,,,,"Registered Voters: ",512,,,,"Registered Voters: ",534,,,
"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff",,,,
"Candidate ",,,,"Votes ","Candidate ",,,,"Votes ","Candidate ",,,,"Votes"
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,197,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,209,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,218
"WEAH, George Manneh (CDC) ",,,,122,"WEAH, George Manneh (CDC) ",,,,111,"WEAH, George Manneh (CDC) ",,,,112
,"Valid Votes: ",,,319,,"Valid Votes: ",,,320,,"Valid Votes: ",,,330
,"Invalid Votes: ",,,12,,"Invalid Votes: ",,,6,,"Invalid Votes: ",,,13
,"Total Votes: ",,,331,,"Total Votes: ",,,326,,"Total Votes: ",,,343
"Precinct: 09111 ","Polling Place ",1,,,"Precinct: 09112 ","Polling Place ",1,,,"Precinct: 09113 ","Polling Place ",1,,
"Palava Hut, Taye Tow n ",,,,,"School Building, Rev. Gardner School ",,,,,"Palava Hut, Kilabay Tow n",,,,
"Registered Voters: ",514,,,,"Registered Voters: ",224,,,,"Registered Voters: ",245,,,
"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff",,,,
"Candidate ",,,,"Votes ","Candidate ",,,,"Votes ","Candidate ",,,,"Votes"
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,147,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,68,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,56
"WEAH, George Manneh (CDC) ",,,,160,"WEAH, George Manneh (CDC) ",,,,31,"WEAH, George Manneh (CDC) ",,,,64
,"Valid Votes: ",,,307,,"Valid Votes: ",,,99,,"Valid Votes: ",,,120
,"Invalid Votes: ",,,14,,"Invalid Votes: ",,,2,,"Invalid Votes: ",,,9
,"Total Votes: ",,,321,,"Total Votes: ",,,101,,"Total Votes: ",,,129
"Precinct: 09115 ","Polling Place ",1,,,"Precinct: 09115 ","Polling Place ",2,,,"Precinct: 09116 ","Polling Place ",1,,
"Tow n Hall, Big Joe Tow n ",,,,,"Tow n Hall, Big Joe Tow n ",,,,,"Market Building, Old Lady Market",,,,
"Registered Voters: ",466,,,,"Registered Voters: ",466,,,,"Registered Voters: ",239,,,
"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff",,,,
"Candidate ",,,,"Votes ","Candidate ",,,,"Votes ","Candidate ",,,,"Votes"
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,197,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,196,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,82
"WEAH, George Manneh (CDC) ",,,,40,"WEAH, George Manneh (CDC) ",,,,32,"WEAH, George Manneh (CDC) ",,,,19
,"Valid Votes: ",,,237,,"Valid Votes: ",,,228,,"Valid Votes: ",,,101
,"Invalid Votes: ",,,11,,"Invalid Votes: ",,,17,,"Invalid Votes: ",,,8
,"Total Votes: ",,,248,,"Total Votes: ",,,245,,"Total Votes: ",,,109
"Precinct: 09117 ","Polling Place ",1,,,"Precinct: 09117 ","Polling Place ",2,,,"Precinct: 09117 ","Polling Place ",3,,
"Palava Hut, God Bless You Hill ",,,,,"Palava Hut, God Bless You Hill ",,,,,"Palava Hut, God Bless You Hill",,,,
"Registered Voters: ",558,,,,"Registered Voters: ",581,,,,"Registered Voters: ",565,,,
"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff",,,,
"Candidate ",,,,"Votes ","Candidate ",,,,"Votes ","Candidate ",,,,"Votes"
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,201,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,189,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,211
"WEAH, George Manneh (CDC) ",,,,124,"WEAH, George Manneh (CDC) ",,,,128,"WEAH, George Manneh (CDC) ",,,,119
,"Valid Votes: ",,,325,,"Valid Votes: ",,,317,,"Valid Votes: ",,,330
,"Invalid Votes: ",,,13,,"Invalid Votes: ",,,21,,"Invalid Votes: ",,,13
,"Total Votes: ",,,338,,"Total Votes: ",,,338,,"Total Votes: ",,,343
"Precinct: 09117 ","Polling Place ",4,,,"Precinct: 09118 ","Polling Place ",1,,,"Precinct: 09119 ","Polling Place ",1,,
"Palava Hut, God Bless You Hill ",,,,,"Palava Hut, Dorw in Tow n ",,,,,"School Building, Yeaw eah Tow n",,,,
"Registered Voters: ",575,,,,"Registered Voters: ",359,,,,"Registered Voters: ",219,,,
"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff",,,,
"Candidate ",,,,"Votes ","Candidate ",,,,"Votes ","Candidate ",,,,"Votes"
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,184,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,181,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,61
"WEAH, George Manneh (CDC) ",,,,139,"WEAH, George Manneh (CDC) ",,,,20,"WEAH, George Manneh (CDC) ",,,,44
,"Valid Votes: ",,,323,,"Valid Votes: ",,,201,,"Valid Votes: ",,,105
,"Invalid Votes: ",,,14,,"Invalid Votes: ",,,12,,"Invalid Votes: ",,,6
,"Total Votes: ",,,337,,"Total Votes: ",,,213,,"Total Votes: ",,,111
"Precinct: 09120 ","Polling Place ",1,,,"Precinct: 09121 ","Polling Place ",1,,,"Precinct: 09123 ","Polling Place ",1,,
"Palava Hut, Central Harmonville ",,,,,"Palava Hut, James Jacob  Tow n Ii ",,,,,"Palava Hut, Charlie Jonhson Tow n",,,,
"Registered Voters: ",250,,,,"Registered Voters: ",470,,,,"Registered Voters: ",375,,,
"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff",,,,
"Candidate ",,,,"Votes ","Candidate ",,,,"Votes ","Candidate ",,,,"Votes"
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,34,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,52,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,143
"WEAH, George Manneh (CDC) ",,,,26,"WEAH, George Manneh (CDC) ",,,,106,"WEAH, George Manneh (CDC) ",,,,29
,"Valid Votes: ",,,60,,"Valid Votes: ",,,158,,"Valid Votes: ",,,172
,"Invalid Votes: ",,,2,,"Invalid Votes: ",,,12,,"Invalid Votes: ",,,5
,"Total Votes: ",,,62,,"Total Votes: ",,,170,,"Total Votes: ",,,177
"Precinct: 09123 ","Polling Place ",2,,,"Precinct: 09124 ","Polling Place ",1,,,"Precinct: 09124 ","Polling Place ",2,,
"Palava Hut, Charlie Jonhson Tow n ",,,,,"School Building, Tubmanville School ",,,,,"School Building, Tubmanville School",,,,
"Registered Voters: ",402,,,,"Registered Voters: ",452,,,,"Registered Voters: ",429,,,
"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff",,,,
"Candidate ",,,,"Votes ","Candidate ",,,,"Votes ","Candidate ",,,,"Votes"
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,142,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,137,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,109
"WEAH, George Manneh (CDC) ",,,,31,"WEAH, George Manneh (CDC) ",,,,54,"WEAH, George Manneh (CDC) ",,,,56
,"Valid Votes: ",,,173,,"Valid Votes: ",,,191,,"Valid Votes: ",,,165
,"Invalid Votes: ",,,8,,"Invalid Votes: ",,,12,,"Invalid Votes: ",,,13
,"Total Votes: ",,,181,,"Total Votes: ",,,203,,"Total Votes: ",,,178
"Precinct: 09125 ","Polling Place ",1,,,"Precinct: 09126 ","Polling Place ",1,,,"Precinct: 09126 ","Polling Place ",2,,
"Palava Hut, James Henry Tow n ",,,,,"Palava Hut, Blaygbahn Tow n ",,,,,"Palava Hut, Blaygbahn Tow n",,,,
"Registered Voters: ",453,,,,"Registered Voters: ",332,,,,"Registered Voters: ",330,,,
"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff",,,,
"Candidate ",,,,"Votes ","Candidate ",,,,"Votes ","Candidate ",,,,"Votes"
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,172,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,59,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,57
"WEAH, George Manneh (CDC) ",,,,40,"WEAH, George Manneh (CDC) ",,,,56,"WEAH, George Manneh (CDC) ",,,,66
,"Valid Votes: ",,,212,,"Valid Votes: ",,,115,,"Valid Votes: ",,,123
,"Invalid Votes: ",,,5,,"Invalid Votes: ",,,9,,"Invalid Votes: ",,,5
,"Total Votes: ",,,217,,"Total Votes: ",,,124,,"Total Votes: ",,,128
"Precinct: 09127 ","Polling Place ",1,,,"Precinct: 09127 ","Polling Place ",2,,,"Precinct: 09128 ","Polling Place ",1,,
"Palava Hut, Camphor Mission ",,,,,"Palava Hut, Camphor Mission ",,,,,"Wherngo Baye Tow n Palava Hut, Bay Tow n",,,,
"Registered Voters: ",451,,,,"Registered Voters: ",483,,,,"Registered Voters: ",462,,,
"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff",,,,
"Candidate ",,,,"Votes ","Candidate ",,,,"Votes ","Candidate ",,,,"Votes"
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,161,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,174,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,125
"WEAH, George Manneh (CDC) ",,,,19,"WEAH, George Manneh (CDC) ",,,,25,"WEAH, George Manneh (CDC) ",,,,99
,"Valid Votes: ",,,180,,"Valid Votes: ",,,199,,"Valid Votes: ",,,224
,"Invalid Votes: ",,,9,,"Invalid Votes: ",,,7,,"Invalid Votes: ",,,1
,"Total Votes: ",,,189,,"Total Votes: ",,,206,,"Total Votes: ",,,225
"Precinct: 09129 ","Polling Place ",1,,,"Precinct: 09129 ","Polling Place ",2,,,"Precinct: 09129 ","Polling Place ",3,,
"Palava Hut, Estate Iii Lac ",,,,,"Palava Hut, Estate Iii Lac ",,,,,"Palava Hut, Estate Iii Lac",,,,
"Registered Voters: ",494,,,,"Registered Voters: ",509,,,,"Registered Voters: ",484,,,
"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff",,,,
"Candidate ",,,,"Votes ","Candidate ",,,,"Votes ","Candidate ",,,,"Votes"
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,157,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,177,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,164
"WEAH, George Manneh (CDC) ",,,,38,"WEAH, George Manneh (CDC) ",,,,46,"WEAH, George Manneh (CDC) ",,,,30
,"Valid Votes: ",,,195,,"Valid Votes: ",,,223,,"Valid Votes: ",,,194
,"Invalid Votes: ",,,7,,"Invalid Votes: ",,,3,,"Invalid Votes: ",,,1
,"Total Votes: ",,,202,,"Total Votes: ",,,226,,"Total Votes: ",,,195
"Precinct: 09129 ","Polling Place ",4,,,"Precinct: 09130 ","Polling Place ",1,,,"Precinct: 09131 ","Polling Place ",1,,
"Palava Hut, Estate Iii Lac ",,,,,"Palava Hut, Wesseh Tow n I ",,,,,"Private House , Wayezon Tow n Iii",,,,
"Registered Voters: ",471,,,,"Registered Voters: ",324,,,,"Registered Voters: ",551,,,
"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff",,,,
"Candidate ",,,,"Votes ","Candidate ",,,,"Votes ","Candidate ",,,,"Votes"
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,150,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,194,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,232
"WEAH, George Manneh (CDC) ",,,,36,"WEAH, George Manneh (CDC) ",,,,42,"WEAH, George Manneh (CDC) ",,,,78
,"Valid Votes: ",,,186,,"Valid Votes: ",,,236,,"Valid Votes: ",,,310
,"Invalid Votes: ",,,6,,"Invalid Votes: ",,,3,,"Invalid Votes: ",,,8
,"Total Votes: ",,,192,,"Total Votes: ",,,239,,"Total Votes: ",,,318
"Precinct: 09131 ","Polling Place ",2,,,"Precinct: 09131 ","Polling Place ",3,,,"Precinct: 09131 ","Polling Place ",4,,
"Private House , Wayezon Tow n Iii ",,,,,"Private House , Wayezon Tow n Iii ",,,,,"Private House , Wayezon Tow n Iii",,,,
"Registered Voters: ",559,,,,"Registered Voters: ",578,,,,"Registered Voters: ",592,,,
"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff",,,,
"Candidate ",,,,"Votes ","Candidate ",,,,"Votes ","Candidate ",,,,"Votes"
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,171,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,233,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,206
"WEAH, George Manneh (CDC) ",,,,68,"WEAH, George Manneh (CDC) ",,,,65,"WEAH, George Manneh (CDC) ",,,,65
,"Valid Votes: ",,,239,,"Valid Votes: ",,,298,,"Valid Votes: ",,,271
,"Invalid Votes: ",,,3,,"Invalid Votes: ",,,1,,"Invalid Votes: ",,,5
,"Total Votes: ",,,242,,"Total Votes: ",,,299,,"Total Votes: ",,,276
"Precinct: 09131 ","Polling Place ",5,,,"Precinct: 09132 ","Polling Place ",1,,,"Precinct: 09133 ","Polling Place ",1,,
"Private House , Wayezon Tow n Iii ",,,,,"Palava Hut, Zuagar Tow n ",,,,,"Palava Hut, Weeblee Tow n",,,,
"Registered Voters: ",587,,,,"Registered Voters: ",344,,,,"Registered Voters: ",381,,,
"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff",,,,
"Candidate ",,,,"Votes ","Candidate ",,,,"Votes ","Candidate ",,,,"Votes"
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,218,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,90,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,115
"WEAH, George Manneh (CDC) ",,,,75,"WEAH, George Manneh (CDC) ",,,,39,"WEAH, George Manneh (CDC) ",,,,20
,"Valid Votes: ",,,293,,"Valid Votes: ",,,129,,"Valid Votes: ",,,135
,"Invalid Votes: ",,,6,,"Invalid Votes: ",,,0,,"Invalid Votes: ",,,3
,"Total Votes: ",,,299,,"Total Votes: ",,,129,,"Total Votes: ",,,138
"Precinct: 09133 ","Polling Place ",2,,,"Precinct: 09134 ","Polling Place ",1,,,"Precinct: 09134 ","Polling Place ",2,,
"Palava Hut, Weeblee Tow n ",,,,,"Palava Hut, Kennedy Tow n ",,,,,"Palava Hut, Kennedy Tow n",,,,
"Registered Voters: ",346,,,,"Registered Voters: ",315,,,,"Registered Voters: ",306,,,
"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff",,,,
"Candidate ",,,,"Votes ","Candidate ",,,,"Votes ","Candidate ",,,,"Votes"
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,94,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,106,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,83
"WEAH, George Manneh (CDC) ",,,,11,"WEAH, George Manneh (CDC) ",,,,45,"WEAH, George Manneh (CDC) ",,,,57
,"Valid Votes: ",,,105,,"Valid Votes: ",,,151,,"Valid Votes: ",,,140
,"Invalid Votes: ",,,1,,"Invalid Votes: ",,,4,,"Invalid Votes: ",,,4
,"Total Votes: ",,,106,,"Total Votes: ",,,155,,"Total Votes: ",,,144
"Precinct: 09135 ","Polling Place ",1,,,"Precinct: 09136 ","Polling Place ",1,,,"Precinct: 09136 ","Polling Place ",2,,
"Palava Hut, Estate Ii  Lac I ",,,,,"Palava Hut, Gorzohn Tow n I ",,,,,"Palava Hut, Gorzohn Tow n I",,,,
"Registered Voters: ",590,,,,"Registered Voters: ",452,,,,"Registered Voters: ",485,,,
"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff",,,,
"Candidate ",,,,"Votes ","Candidate ",,,,"Votes ","Candidate ",,,,"Votes"
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,148,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,132,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,137
"WEAH, George Manneh (CDC) ",,,,39,"WEAH, George Manneh (CDC) ",,,,82,"WEAH, George Manneh (CDC) ",,,,70
,"Valid Votes: ",,,187,,"Valid Votes: ",,,214,,"Valid Votes: ",,,207
,"Invalid Votes: ",,,0,,"Invalid Votes: ",,,6,,"Invalid Votes: ",,,6
,"Total Votes: ",,,187,,"Total Votes: ",,,220,,"Total Votes: ",,,213
"Precinct: 09136 ","Polling Place ",3,,,"Precinct: 09136 ","Polling Place ",4,,,"Precinct: 09137 ","Polling Place ",1,,
"Palava Hut, Gorzohn Tow n I ",,,,,"Palava Hut, Gorzohn Tow n I ",,,,,"Palava Hut, Weegbo Tow n",,,,
"Registered Voters: ",457,,,,"Registered Voters: ",494,,,,"Registered Voters: ",421,,,
"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff",,,,
"Candidate ",,,,"Votes ","Candidate ",,,,"Votes ","Candidate ",,,,"Votes"
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,119,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,126,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,247
"WEAH, George Manneh (CDC) ",,,,88,"WEAH, George Manneh (CDC) ",,,,93,"WEAH, George Manneh (CDC) ",,,,50
,"Valid Votes: ",,,207,,"Valid Votes: ",,,219,,"Valid Votes: ",,,297
,"Invalid Votes: ",,,14,,"Invalid Votes: ",,,2,,"Invalid Votes: ",,,3
,"Total Votes: ",,,221,,"Total Votes: ",,,221,,"Total Votes: ",,,300
"Precinct: 09139 ","Polling Place ",1,,,"Precinct: 09139 ","Polling Place ",2,,,"Precinct: 09140 ","Polling Place ",1,,
"Palava Hut, Yarmah Tow n ",,,,,"Palava Hut, Yarmah Tow n ",,,,,"Palava Hut, Timbo Tow n",,,,
"Registered Voters: ",355,,,,"Registered Voters: ",373,,,,"Registered Voters: ",352,,,
"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff",,,,
"Candidate ",,,,"Votes ","Candidate ",,,,"Votes ","Candidate ",,,,"Votes"
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,74,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,82,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,128
"WEAH, George Manneh (CDC) ",,,,31,"WEAH, George Manneh (CDC) ",,,,33,"WEAH, George Manneh (CDC) ",,,,15
,"Valid Votes: ",,,105,,"Valid Votes: ",,,115,,"Valid Votes: ",,,143
,"Invalid Votes: ",,,6,,"Invalid Votes: ",,,3,,"Invalid Votes: ",,,1
,"Total Votes: ",,,111,,"Total Votes: ",,,118,,"Total Votes: ",,,144
"Precinct: 09141 ","Polling Place ",1,,,"Precinct: 09142 ","Polling Place ",1,,,"Precinct: 09143 ","Polling Place ",1,,
"Palava Hut, Frank Dee Tow n ",,,,,"Palava Hut, Feetuah Tow n I ",,,,,"Palava Hut, Barseegiah Tow n I",,,,
"Registered Voters: ",391,,,,"Registered Voters: ",556,,,,"Registered Voters: ",433,,,
"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff",,,,
"Candidate ",,,,"Votes ","Candidate ",,,,"Votes ","Candidate ",,,,"Votes"
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,61,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,48,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,38
"WEAH, George Manneh (CDC) ",,,,36,"WEAH, George Manneh (CDC) ",,,,106,"WEAH, George Manneh (CDC) ",,,,58
,"Valid Votes: ",,,97,,"Valid Votes: ",,,154,,"Valid Votes: ",,,96
,"Invalid Votes: ",,,6,,"Invalid Votes: ",,,14,,"Invalid Votes: ",,,4
,"Total Votes: ",,,103,,"Total Votes: ",,,168,,"Total Votes: ",,,100
"Precinct: 09143 ","Polling Place ",2,,,"Precinct: 09144 ","Polling Place ",1,,,"Precinct: 09145 ","Polling Place ",1,,
"Palava Hut, Barseegiah Tow n I ",,,,,"Palava Hut, Mlew on Tow n I ",,,,,"Palava Hut, Yoko Tow n",,,,
"Registered Voters: ",457,,,,"Registered Voters: ",424,,,,"Registered Voters: ",468,,,
"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff",,,,
"Candidate ",,,,"Votes ","Candidate ",,,,"Votes ","Candidate ",,,,"Votes"
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,40,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,121,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,54
"WEAH, George Manneh (CDC) ",,,,64,"WEAH, George Manneh (CDC) ",,,,38,"WEAH, George Manneh (CDC) ",,,,104
,"Valid Votes: ",,,104,,"Valid Votes: ",,,159,,"Valid Votes: ",,,158
,"Invalid Votes: ",,,3,,"Invalid Votes: ",,,7,,"Invalid Votes: ",,,2
,"Total Votes: ",,,107,,"Total Votes: ",,,166,,"Total Votes: ",,,160
"Precinct: 09146 ","Polling Place ",1,,,"Precinct: 09147 ","Polling Place ",1,,,"Precinct: 09148 ","Polling Place ",1,,
"Palava Hut, Bojuah Tow n ",,,,,"Palava Hut, Saye Whrane Tow n ",,,,,"Palava Hut, James Zaw ay Tow n",,,,
"Registered Voters: ",424,,,,"Registered Voters: ",148,,,,"Registered Voters: ",454,,,
"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff",,,,
"Candidate ",,,,"Votes ","Candidate ",,,,"Votes ","Candidate ",,,,"Votes"
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,106,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,29,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,197
"WEAH, George Manneh (CDC) ",,,,26,"WEAH, George Manneh (CDC) ",,,,46,"WEAH, George Manneh (CDC) ",,,,24
,"Valid Votes: ",,,132,,"Valid Votes: ",,,75,,"Valid Votes: ",,,221
,"Invalid Votes: ",,,6,,"Invalid Votes: ",,,3,,"Invalid Votes: ",,,3
,"Total Votes: ",,,138,,"Total Votes: ",,,78,,"Total Votes: ",,,224
"Precinct: 09149 ","Polling Place ",1,,,"Precinct: 09150 ","Polling Place ",1,,,"Precinct: 09151 ","Polling Place ",1,,
"Palava Hut, Payuw ay Tow n I ",,,,,"Palava Hut, Saint John Bridge ",,,,,"Palava Hut, Taydou Tow n",,,,
"Registered Voters: ",355,,,,"Registered Voters: ",471,,,,"Registered Voters: ",500,,,
"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff",,,,
"Candidate ",,,,"Votes ","Candidate ",,,,"Votes ","Candidate ",,,,"Votes"
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,76,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,89,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,170
"WEAH, George Manneh (CDC) ",,,,8,"WEAH, George Manneh (CDC) ",,,,87,"WEAH, George Manneh (CDC) ",,,,36
,"Valid Votes: ",,,84,,"Valid Votes: ",,,176,,"Valid Votes: ",,,206
,"Invalid Votes: ",,,3,,"Invalid Votes: ",,,6,,"Invalid Votes: ",,,5
,"Total Votes: ",,,87,,"Total Votes: ",,,182,,"Total Votes: ",,,211
"Precinct: 09152 ","Polling Place ",1,,,"Precinct: 09152 ","Polling Place ",2,,,"Precinct: 09153 ","Polling Place ",1,,
"Palava Hut, Desoe Tow n I ",,,,,"Palava Hut, Desoe Tow n I ",,,,,"Palava Hut, Barnie Tow n  Ii",,,,
"Registered Voters: ",534,,,,"Registered Voters: ",549,,,,"Registered Voters: ",424,,,
"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff",,,,
"Candidate ",,,,"Votes ","Candidate ",,,,"Votes ","Candidate ",,,,"Votes"
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,76,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,61,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,90
"WEAH, George Manneh (CDC) ",,,,45,"WEAH, George Manneh (CDC) ",,,,53,"WEAH, George Manneh (CDC) ",,,,24
,"Valid Votes: ",,,121,,"Valid Votes: ",,,114,,"Valid Votes: ",,,114
,"Invalid Votes: ",,,6,,"Invalid Votes: ",,,4,,"Invalid Votes: ",,,2
,"Total Votes: ",,,127,,"Total Votes: ",,,118,,"Total Votes: ",,,116
"Precinct: 09154 ","Polling Place ",1,,,"Precinct: 09155 ","Polling Place ",1,,,"Precinct: 09155 ","Polling Place ",2,,
"Palava Hut, Boew ee Tow n ",,,,,"Palava Hut, Klehn's Tow n Ii ",,,,,"Palava Hut, Klehn's Tow n Ii",,,,
"Registered Voters: ",160,,,,"Registered Voters: ",456,,,,"Registered Voters: ",465,,,
"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff",,,,
"Candidate ",,,,"Votes ","Candidate ",,,,"Votes ","Candidate ",,,,"Votes"
