"code","locality","address","voters","polling.places","county","district","election.year","non.ret.places","non.ret.voters","consolidated"
"39032","Saygbeken Town","Saygbeken Elementary School",458,1,"Sinoe",3,2005,NA,NA,0
"39033","Titiyen City","Titiyen Palava Hut",290,1,"Sinoe",3,2005,NA,NA,0
"39034","Doodwicken City","Doodwicken Junior High School",522,1,"Sinoe",3,2005,NA,NA,0
"39035","Wesay Town","Wesay Town Hall",226,1,"Sinoe",3,2005,NA,NA,0
"39037","Tubmanville","Tubmanville Junior High School",965,2,"Sinoe",3,2005,NA,NA,0
"39038","Palatroken","Palatroken Palava Hut",605,2,"Sinoe",3,2005,NA,NA,0
"39039","Gboyien","Nitren Palava Hut",515,1,"Sinoe",3,2005,NA,NA,0
"06534","Tamata Town","Tamata Public School",1403,3,"Bong",4,2005,NA,NA,0
"06535","Tolomineh Town","Tolomineh Public School",713,2,"Bong",4,2005,NA,NA,0
"06538","Gbaoto","Gbaoto Public School",1073,2,"Bong",4,2005,NA,NA,0
"06539","Jennepleta","Jeneplita Public School",1311,3,"Bong",4,2005,NA,NA,0
"06540","Kollitawolatown","Kollitawola Public School",777,2,"Bong",4,2005,NA,NA,0
"06541","Melekei","Melekie Public School",689,2,"Bong",4,2005,NA,NA,0
"06543","Tomue","Tomue Palava Hut",778,2,"Bong",4,2005,NA,NA,0
"06545","Blatanla","Bcadp Warehouse",553,1,"Bong",4,2005,NA,NA,0
"06548","Blemeyea","Blameyea Public School",871,2,"Bong",4,2005,NA,NA,0
"06552","Gbarnga City","Nsah Wohn-a Nehn School",2773,5,"Bong",4,2005,NA,NA,0
"06553","Central Gbarnga","Loic School",2649,5,"Bong",4,2005,NA,NA,0
"06554","Gbarnga City","J.f. Clarke Kindergarten School",2421,5,"Bong",4,2005,NA,NA,0
"06555","Gbarnga City","M.v. Massaquoi School",2309,4,"Bong",4,2005,NA,NA,0
"06556","Gbarnga City","Tubman Gray High School",2177,4,"Bong",4,2005,NA,NA,0
"06557","Gbarnga City","Assemblies Of God School",2550,5,"Bong",4,2005,NA,NA,0
"06558","Gbarnga City","Gbarnga Sports Stadium",2548,5,"Bong",4,2005,NA,NA,0
"06515","Zowienta Town","Nyonfakollie Public School",2538,5,"Bong",5,2005,NA,NA,0
"06516","Baila Town","Samuel B. Cooper School",1421,3,"Bong",5,2005,NA,NA,0
"06517","Palala Town","Nyaquoi Bee School",2995,5,"Bong",5,2005,NA,NA,0
"06518","Foela Town","Youth Mission Of Life",903,2,"Bong",5,2005,NA,NA,0
"06519","Sarwolor Town","Sarwolor Town Public School",415,1,"Bong",5,2005,NA,NA,0
"06520","Zebay","James Milton Jr. High School",1942,4,"Bong",5,2005,NA,NA,0
"06521","Yopea (1)","Yopea Public School",877,2,"Bong",5,2005,NA,NA,0
"06522","Tarsai Town","Tarsai Public School",933,2,"Bong",5,2005,NA,NA,0
"06523","Botota City","Botota Public School",951,2,"Bong",5,2005,NA,NA,0
"06524","Gbecohn","Gbecohn Public School",1540,3,"Bong",5,2005,NA,NA,0
"06525","Tukpablee Town","Tukpablee Palava Hut",1055,2,"Bong",5,2005,NA,NA,0
"06526","Gbarlorkpalah Town","Gbarlokpalah Public School",1264,3,"Bong",5,2005,NA,NA,0
"06527","U-lah Town","U-lah Public School",1069,2,"Bong",5,2005,NA,NA,0
"06528","Gold Camp Town","Gold Camp Public School",1967,4,"Bong",5,2005,NA,NA,0
"06529","Yolo Town","Yolo Town Public School",1262,3,"Bong",5,2005,NA,NA,0
"06530","Rock Crusher Town","Rock Crusher Public School",530,1,"Bong",5,2005,NA,NA,0
"06531","Doe-blee Town","Doe-blee Public School",503,1,"Bong",5,2005,NA,NA,0
"06532","Gbeletay Town","Palava Hut",325,1,"Bong",5,2005,NA,NA,0
"06533","Nagboi Town","Palava Hut",460,1,"Bong",5,2005,NA,NA,0
"06536","Gbenequelleh Town","Gbenequelleh Public School",1162,2,"Bong",5,2005,NA,NA,0
"06537","Samey","Samey Public School",619,2,"Bong",5,2005,NA,NA,0
"06544","Janyea","Janyea Public School",992,2,"Bong",5,2005,NA,NA,0
"06546","Baryata","Baryata Public School",987,2,"Bong",5,2005,NA,NA,0
"06547","Lehleh","Lehleh Public School",682,2,"Bong",5,2005,NA,NA,0
"06551","Monowainsue","Manowainsue Public School",739,2,"Bong",5,2005,NA,NA,0
"06501","Belefanai City","Belefanai Health Centre",1772,3,"Bong",6,2005,NA,NA,0
"06502","Gbansue Sulama Tow","Gbansue Health Centre",781,2,"Bong",6,2005,NA,NA,0
"06503","Shankpalai Town","Shankpala Public School",1089,2,"Bong",6,2005,NA,NA,0
"06504","Yowee Town","Seed Bank Building",854,2,"Bong",6,2005,NA,NA,0
"06505","Mbellequoi Town","Mbellequoi Town Public School",772,2,"Bong",6,2005,NA,NA,0
"06506","Naama Town","Seed Bank Building",1024,2,"Bong",6,2005,NA,NA,0
"06507","Kollie-ta Town","Kollie-ta Palava Hut",571,1,"Bong",6,2005,NA,NA,0
"06508","Farvey Town","Farvey Palava Hut",694,2,"Bong",6,2005,NA,NA,0
"06509","Gbalatuah City","Gbalatuah Health Centre",1443,3,"Bong",6,2005,NA,NA,0
"06510","Jorwah Town","Victoria Tolbert School",559,1,"Bong",6,2005,NA,NA,0
"06511","Gbarnga Siaquelleh","Christian T. Normal School",1217,3,"Bong",6,2005,NA,NA,0
"06512","Foequelleh Town","Pay Elementary & Jr. High Schl",2382,4,"Bong",6,2005,NA,NA,0
"06513","Bellemue Town","Weah Elementary School",1321,3,"Bong",6,2005,NA,NA,0
"06514","Gahnmue","Garmu Public School",1714,3,"Bong",6,2005,NA,NA,0
"06542","Wainsue","Wainsue Public School",2260,4,"Bong",6,2005,NA,NA,0
"06549","Gbarmu","Gbarmu Palava Hut",1542,3,"Bong",6,2005,NA,NA,0
"06550","Gbelekpalah Town","Gbelekpala  Palava Hut",722,2,"Bong",6,2005,NA,NA,0
