election_county,precinct,polling_place,address,election_year,election_round,senate_district,house_district,pres_valid_votes,pres_invalid_votes,pres_total_votes,senate_valid_votes,senate_invalid_votes,senate_total_votes,house_valid_votes,house_invalid_votes,house_total_votes,candidate,cand_votes,cand_party,cand_race,registered_voters
Lofa,21003 ,1,"Gbakole Tow n Hall, GBAKOLE, Lofa ",2005,1,Lofa,"Lofa, Electoral District 4",147,9,156,291,2,293,144,10,154,"KROMAH, Alhaji G. V.",2,ALCOP,Presidential,200
Lofa,21003 ,1,"Gbakole Tow n Hall, GBAKOLE, Lofa ",2005,1,Lofa,"Lofa, Electoral District 4",147,9,156,291,2,293,144,10,154,"MASSAQUOI, Roland Chris Yarkpah",43,NPP,Presidential,200
Lofa,21003 ,1,"Gbakole Tow n Hall, GBAKOLE, Lofa ",2005,1,Lofa,"Lofa, Electoral District 4",147,9,156,291,2,293,144,10,154,"MORLU, John Sembe",0,UDA,Presidential,200
Lofa,21003 ,1,"Gbakole Tow n Hall, GBAKOLE, Lofa ",2005,1,Lofa,"Lofa, Electoral District 4",147,9,156,291,2,293,144,10,154,"REEVES, Alfred Garpee",1,NRP,Presidential,200
Lofa,21003 ,1,"Gbakole Tow n Hall, GBAKOLE, Lofa ",2005,1,Lofa,"Lofa, Electoral District 4",147,9,156,291,2,293,144,10,154,"SHERMAN, Harry Varney Gboto-Nambi",14,COTOL,Presidential,200
Lofa,21003 ,1,"Gbakole Tow n Hall, GBAKOLE, Lofa ",2005,1,Lofa,"Lofa, Electoral District 4",147,9,156,291,2,293,144,10,154,"TIPOTEH, Togba-Nah",1,APD,Presidential,200
Lofa,21003 ,1,"Gbakole Tow n Hall, GBAKOLE, Lofa ",2005,1,Lofa,"Lofa, Electoral District 4",147,9,156,291,2,293,144,10,154,"TOR-THOMPSON, Margaret J.",2,FAPL,Presidential,200
Lofa,21003 ,1,"Gbakole Tow n Hall, GBAKOLE, Lofa ",2005,1,Lofa,"Lofa, Electoral District 4",147,9,156,291,2,293,144,10,154,"TUBMAN, William Vacanarat Shadrach",57,RULP,Presidential,200
Lofa,21003 ,1,"Gbakole Tow n Hall, GBAKOLE, Lofa ",2005,1,Lofa,"Lofa, Electoral District 4",147,9,156,291,2,293,144,10,154,"TUBMAN, Winston A.",13,NDPL,Presidential,200
Lofa,21003 ,1,"Gbakole Tow n Hall, GBAKOLE, Lofa ",2005,1,Lofa,"Lofa, Electoral District 4",147,9,156,291,2,293,144,10,154,"WEAH, George Manneh",2,CDC,Presidential,200
Lofa,21003 ,1,"Gbakole Tow n Hall, GBAKOLE, Lofa ",2005,1,Lofa,"Lofa, Electoral District 4",147,9,156,291,2,293,144,10,154,"WOAH-TEE, Joseph Mamadee",1,LPL,Presidential,200
Lofa,21003 ,1,"Gbakole Tow n Hall, GBAKOLE, Lofa ",2005,1,Lofa,"Lofa, Electoral District 4",147,9,156,291,2,293,144,10,154,"FARKOLLIE, Joseph Hinnah",2,CDC,Senate,200
Lofa,21003 ,1,"Gbakole Tow n Hall, GBAKOLE, Lofa ",2005,1,Lofa,"Lofa, Electoral District 4",147,9,156,291,2,293,144,10,154,"GBEGBE, Frederick Sayon",2,UDA,Senate,200
Lofa,21003 ,1,"Gbakole Tow n Hall, GBAKOLE, Lofa ",2005,1,Lofa,"Lofa, Electoral District 4",147,9,156,291,2,293,144,10,154,"GBOLLIE, Fayah Joe Sahr",2,UP,Senate,200
Lofa,21003 ,1,"Gbakole Tow n Hall, GBAKOLE, Lofa ",2005,1,Lofa,"Lofa, Electoral District 4",147,9,156,291,2,293,144,10,154,"JOE, Saa Philip",8,CDC,Senate,200
Lofa,21003 ,1,"Gbakole Tow n Hall, GBAKOLE, Lofa ",2005,1,Lofa,"Lofa, Electoral District 4",147,9,156,291,2,293,144,10,154,"JOHNSON, Lavela Koboi",1,UP,Senate,200
Lofa,21003 ,1,"Gbakole Tow n Hall, GBAKOLE, Lofa ",2005,1,Lofa,"Lofa, Electoral District 4",147,9,156,291,2,293,144,10,154,"KAMARA, Alfred S.",1,NRP,Senate,200
Lofa,21003 ,1,"Gbakole Tow n Hall, GBAKOLE, Lofa ",2005,1,Lofa,"Lofa, Electoral District 4",147,9,156,291,2,293,144,10,154,"KAMARA, Massaquoi Morlu",6,ULD,Senate,200
Lofa,21003 ,1,"Gbakole Tow n Hall, GBAKOLE, Lofa ",2005,1,Lofa,"Lofa, Electoral District 4",147,9,156,291,2,293,144,10,154,"KANDAKAI, Lwopu Gawee",12,LP,Senate,200
Lofa,21003 ,1,"Gbakole Tow n Hall, GBAKOLE, Lofa ",2005,1,Lofa,"Lofa, Electoral District 4",147,9,156,291,2,293,144,10,154,"KANNEH, Fomba",6,ALCOP,Senate,200
Lofa,21003 ,1,"Gbakole Tow n Hall, GBAKOLE, Lofa ",2005,1,Lofa,"Lofa, Electoral District 4",147,9,156,291,2,293,144,10,154,"KARBAR, Josephus M.",6,PRODEM,Senate,200
